group	variable	value
HE03P028	sulfate_respiration	1
HE03P046	sulfate_respiration	0
HE03P047	sulfate_respiration	0
HE03P048	sulfate_respiration	0
HE03P050	sulfate_respiration	0
HE03P051	sulfate_respiration	0
HE03P055	sulfate_respiration	0
HE03P056	sulfate_respiration	0
HE03P057	sulfate_respiration	0
HE03P058	sulfate_respiration	0
HE03P059	sulfate_respiration	0
HE03P061	sulfate_respiration	0
HE03P063	sulfate_respiration	0
HE03P064	sulfate_respiration	0
HE03P066	sulfate_respiration	0
HE03P067	sulfate_respiration	0
HE03P068	sulfate_respiration	0
HE03P071	sulfate_respiration	0
HE03P072	sulfate_respiration	0
HE03P073	sulfate_respiration	0
HE03P074	sulfate_respiration	0
HE03P075	sulfate_respiration	0
HE03P077	sulfate_respiration	0
HE03P078	sulfate_respiration	0
HE03P082	sulfate_respiration	0
HE05P026	sulfate_respiration	0
HE07P004	sulfate_respiration	0
HE07P010	sulfate_respiration	0
HE07P012	sulfate_respiration	0
HE07P019	sulfate_respiration	0
HE07P021	sulfate_respiration	0
HE07P022	sulfate_respiration	0
HE07P023	sulfate_respiration	0
HE07P024	sulfate_respiration	0
HE07P025	sulfate_respiration	0
HE07P028	sulfate_respiration	0
HE07P046	sulfate_respiration	0
HE07P047	sulfate_respiration	0
HE07P048	sulfate_respiration	0
HE07P051	sulfate_respiration	0
HE07P055	sulfate_respiration	0
HE07P056	sulfate_respiration	0
HE07P057	sulfate_respiration	0
HE07P058	sulfate_respiration	2
HE07P059	sulfate_respiration	1
HE07P061	sulfate_respiration	0
HE07P063	sulfate_respiration	0
HE07P064	sulfate_respiration	0
HE07P066	sulfate_respiration	0
HE07P068	sulfate_respiration	0
HE07P071	sulfate_respiration	0
HE07P072	sulfate_respiration	0
HE07P073	sulfate_respiration	1
HE07P074	sulfate_respiration	0
HE07P075	sulfate_respiration	0
HE07P077	sulfate_respiration	0
HE07P078	sulfate_respiration	0
HE10P003	sulfate_respiration	0
HE10P049	sulfate_respiration	0
HE10P054	sulfate_respiration	0
HG00P003	sulfate_respiration	0
HG00P010	sulfate_respiration	0
HG00P011	sulfate_respiration	0
HG00P012	sulfate_respiration	0
HG00P014	sulfate_respiration	0
HG00P021	sulfate_respiration	0
HG00P022	sulfate_respiration	9
HG00P023	sulfate_respiration	0
HG00P024	sulfate_respiration	0
HG00P025	sulfate_respiration	0
HG00P026	sulfate_respiration	0
HG00P028	sulfate_respiration	0
HG00P046	sulfate_respiration	0
HG00P047	sulfate_respiration	0
HG00P048	sulfate_respiration	0
HG00P050	sulfate_respiration	0
HG00P051	sulfate_respiration	1
HG00P055	sulfate_respiration	0
HG00P056	sulfate_respiration	0
HG00P058	sulfate_respiration	0
HG00P059	sulfate_respiration	0
HG00P061	sulfate_respiration	0
HG00P063	sulfate_respiration	7
HG00P064	sulfate_respiration	1
HG00P066	sulfate_respiration	0
HG00P071	sulfate_respiration	0
HG00P072	sulfate_respiration	0
HG00P073	sulfate_respiration	0
HG00P074	sulfate_respiration	0
HG00P075	sulfate_respiration	0
HG00P077	sulfate_respiration	0
HG00P078	sulfate_respiration	0
HG00P082	sulfate_respiration	0
HS00P003	sulfate_respiration	0
HS00P004	sulfate_respiration	0
HS00P010	sulfate_respiration	0
HS00P011	sulfate_respiration	0
HS00P012	sulfate_respiration	0
HS00P014	sulfate_respiration	0
HS00P019	sulfate_respiration	0
HS00P025	sulfate_respiration	3
HS00P029	sulfate_respiration	0
HS00P034	sulfate_respiration	0
HS00P036	sulfate_respiration	0
HS00P040	sulfate_respiration	0
HS00P041	sulfate_respiration	0
HS00P042	sulfate_respiration	0
HS00P044	sulfate_respiration	0
HS00P045	sulfate_respiration	0
HS00P046	sulfate_respiration	0
HS00P047	sulfate_respiration	0
HS00P048	sulfate_respiration	0
HS00P050	sulfate_respiration	0
HS00P051	sulfate_respiration	0
HS00P055	sulfate_respiration	0
HS00P056	sulfate_respiration	0
HS00P057	sulfate_respiration	2
HS00P058	sulfate_respiration	0
HS00P059	sulfate_respiration	0
HS00P061	sulfate_respiration	0
HS00P063	sulfate_respiration	0
HS00P064	sulfate_respiration	0
HS00P068	sulfate_respiration	0
HS00P071	sulfate_respiration	0
HS00P072	sulfate_respiration	0
HS00P073	sulfate_respiration	0
HS00P074	sulfate_respiration	0
HS00P075	sulfate_respiration	0
HS00P077	sulfate_respiration	0
HS00P082	sulfate_respiration	0
HS00P109	sulfate_respiration	0
HS00P110	sulfate_respiration	0
HS00P118	sulfate_respiration	0
HS00P137	sulfate_respiration	0
HS00P142	sulfate_respiration	0
HS00P167	sulfate_respiration	24
HS00P176	sulfate_respiration	6
HS00P179	sulfate_respiration	0
HS00P192	sulfate_respiration	1
HS00P198	sulfate_respiration	35
HS00P201	sulfate_respiration	62
HS00P93	sulfate_respiration	12
HS00P96	sulfate_respiration	0
HS03P003	sulfate_respiration	0
HS03P004	sulfate_respiration	0
HS03P005	sulfate_respiration	1
HS03P010	sulfate_respiration	0
HS03P011	sulfate_respiration	0
HS03P012	sulfate_respiration	0
HS03P014	sulfate_respiration	0
HS03P019	sulfate_respiration	0
HS03P024	sulfate_respiration	4
HS03P025	sulfate_respiration	0
HS03P026	sulfate_respiration	1
HS03P029	sulfate_respiration	0
HS03P031	sulfate_respiration	0
HS03P034	sulfate_respiration	0
HS03P035	sulfate_respiration	0
HS03P040	sulfate_respiration	0
HS03P041	sulfate_respiration	1
HS03P042	sulfate_respiration	0
HS03P044	sulfate_respiration	0
HS03P045	sulfate_respiration	0
HS03P046	sulfate_respiration	0
HS03P047	sulfate_respiration	0
HS03P048	sulfate_respiration	0
HS03P050	sulfate_respiration	0
HS03P051	sulfate_respiration	0
HS03P055	sulfate_respiration	0
HS03P056	sulfate_respiration	0
HS03P057	sulfate_respiration	0
HS03P058	sulfate_respiration	0
HS03P059	sulfate_respiration	0
HS03P061	sulfate_respiration	0
HS03P063	sulfate_respiration	0
HS03P064	sulfate_respiration	0
HS03P066	sulfate_respiration	0
HS03P067	sulfate_respiration	0
HS03P068	sulfate_respiration	0
HS03P071	sulfate_respiration	0
HS03P072	sulfate_respiration	0
HS03P073	sulfate_respiration	0
HS03P074	sulfate_respiration	0
HS03P075	sulfate_respiration	0
HS03P077	sulfate_respiration	0
HS07P004	sulfate_respiration	1
HS07P010	sulfate_respiration	1
HS07P011	sulfate_respiration	0
HS07P012	sulfate_respiration	0
HS07P014	sulfate_respiration	0
HS07P019	sulfate_respiration	0
HS07P024	sulfate_respiration	1
HS07P025	sulfate_respiration	0
HS07P026	sulfate_respiration	0
HS07P029	sulfate_respiration	0
HS07P031	sulfate_respiration	0
HS07P034	sulfate_respiration	0
HS07P035	sulfate_respiration	0
HS07P036	sulfate_respiration	0
HS07P040	sulfate_respiration	0
HS07P041	sulfate_respiration	0
HS07P042	sulfate_respiration	0
HS07P045	sulfate_respiration	0
HS07P046	sulfate_respiration	0
HS07P047	sulfate_respiration	0
HS07P048	sulfate_respiration	0
HS07P050	sulfate_respiration	0
HS07P051	sulfate_respiration	0
HS07P055	sulfate_respiration	0
HS07P056	sulfate_respiration	0
HS07P057	sulfate_respiration	0
HS07P058	sulfate_respiration	4
HS07P059	sulfate_respiration	2
HS07P061	sulfate_respiration	0
HS07P063	sulfate_respiration	0
HS07P064	sulfate_respiration	0
HS07P066	sulfate_respiration	0
HS07P068	sulfate_respiration	0
HS07P071	sulfate_respiration	2
HS07P072	sulfate_respiration	0
HS07P073	sulfate_respiration	0
HS07P074	sulfate_respiration	0
HS07P075	sulfate_respiration	0
HS07P077	sulfate_respiration	0
HS10P003	sulfate_respiration	0
IE03P013	sulfate_respiration	0
IE03P020	sulfate_respiration	0
IE03P027	sulfate_respiration	0
IE03P052	sulfate_respiration	0
IE03P053	sulfate_respiration	0
IE03P062	sulfate_respiration	0
IE03P069	sulfate_respiration	0
IE03P070	sulfate_respiration	0
IE07P013	sulfate_respiration	0
IE07P020	sulfate_respiration	0
IE07P027	sulfate_respiration	0
IE07P052	sulfate_respiration	0
IE07P053	sulfate_respiration	0
IE07P062	sulfate_respiration	0
IE07P069	sulfate_respiration	0
IE07P070	sulfate_respiration	0
IG00P013	sulfate_respiration	3
IG00P020	sulfate_respiration	0
IG00P052	sulfate_respiration	0
IG00P053	sulfate_respiration	0
IG00P062	sulfate_respiration	0
IG00P069	sulfate_respiration	0
IG00P070	sulfate_respiration	0
IS00P013	sulfate_respiration	1
IS00P020	sulfate_respiration	0
IS00P027	sulfate_respiration	0
IS00P033	sulfate_respiration	1
IS00P038	sulfate_respiration	1
IS00P039	sulfate_respiration	0
IS00P043	sulfate_respiration	0
IS00P052	sulfate_respiration	0
IS00P053	sulfate_respiration	0
IS00P062	sulfate_respiration	0
IS00P069	sulfate_respiration	0
IS00P070	sulfate_respiration	0
IS00P081	sulfate_respiration	0
IS00P083	sulfate_respiration	0
IS03P020	sulfate_respiration	0
IS03P027	sulfate_respiration	0
IS03P033	sulfate_respiration	0
IS03P038	sulfate_respiration	3
IS03P039	sulfate_respiration	0
IS03P043	sulfate_respiration	0
IS03P052	sulfate_respiration	0
IS03P053	sulfate_respiration	8
IS03P062	sulfate_respiration	0
IS03P069	sulfate_respiration	0
IS03P070	sulfate_respiration	0
IS03P081	sulfate_respiration	0
IS03P082	sulfate_respiration	0
IS03P083	sulfate_respiration	1
IS07P013	sulfate_respiration	1
IS07P020	sulfate_respiration	0
IS07P027	sulfate_respiration	0
IS07P033	sulfate_respiration	0
IS07P038	sulfate_respiration	2
IS07P039	sulfate_respiration	0
IS07P043	sulfate_respiration	0
IS07P052	sulfate_respiration	1
IS07P053	sulfate_respiration	0
IS07P062	sulfate_respiration	0
IS07P069	sulfate_respiration	0
IS07P070	sulfate_respiration	0
DE03P016	sulfur_respiration	0
DE03P017	sulfur_respiration	0
DE03P049	sulfur_respiration	0
DE03P054	sulfur_respiration	0
DE03P060	sulfur_respiration	0
DE03P065	sulfur_respiration	0
DE03P076	sulfur_respiration	0
DE03P081	sulfur_respiration	0
DE03P083	sulfur_respiration	0
DE07P016	sulfur_respiration	0
DE07P049	sulfur_respiration	0
DE07P054	sulfur_respiration	0
DE07P060	sulfur_respiration	0
DE07P065	sulfur_respiration	0
DE07P076	sulfur_respiration	0
DE08P017	sulfur_respiration	0
DE10P016	sulfur_respiration	1
DG00P016	sulfur_respiration	0
DG00P017	sulfur_respiration	0
DG00P049	sulfur_respiration	0
DG00P054	sulfur_respiration	0
DG00P060	sulfur_respiration	1
DG00P076	sulfur_respiration	1
DG00P081	sulfur_respiration	0
DG00P083	sulfur_respiration	0
DS00P030	sulfur_respiration	0
DS00P037	sulfur_respiration	0
DS00P049	sulfur_respiration	0
DS00P054	sulfur_respiration	3
DS00P060	sulfur_respiration	0
DS00P065	sulfur_respiration	1
DS00P076	sulfur_respiration	0
DS00P119	sulfur_respiration	0
DS00P138	sulfur_respiration	0
DS00P140	sulfur_respiration	0
DS00P166	sulfur_respiration	0
DS00P172	sulfur_respiration	0
DS00P180	sulfur_respiration	0
DS00P191	sulfur_respiration	0
DS00P193	sulfur_respiration	0
DS00P194	sulfur_respiration	0
DS00P196	sulfur_respiration	0
DS03P016	sulfur_respiration	0
DS03P017	sulfur_respiration	0
DS03P030	sulfur_respiration	0
DS03P037	sulfur_respiration	0
DS03P049	sulfur_respiration	1
DS03P054	sulfur_respiration	0
DS03P060	sulfur_respiration	0
DS03P065	sulfur_respiration	1
DS03P076	sulfur_respiration	0
DS03P237	sulfur_respiration	0
DS03P239	sulfur_respiration	0
DS03P245	sulfur_respiration	0
DS03P272	sulfur_respiration	0
DS03P279	sulfur_respiration	0
DS03P288	sulfur_respiration	0
DS03P295	sulfur_respiration	0
DS03P298	sulfur_respiration	0
DS03P312	sulfur_respiration	0
DS03P313	sulfur_respiration	0
DS04P138	sulfur_respiration	12
DS04P194	sulfur_respiration	0
DS04P86	sulfur_respiration	0
DS05P114	sulfur_respiration	0
DS05P196	sulfur_respiration	0
DS06P140	sulfur_respiration	0
DS06P180	sulfur_respiration	0
DS07P016	sulfur_respiration	0
DS07P037	sulfur_respiration	0
DS07P049	sulfur_respiration	0
DS07P054	sulfur_respiration	0
DS07P060	sulfur_respiration	0
DS07P065	sulfur_respiration	0
DS07P076	sulfur_respiration	0
DS07P172	sulfur_respiration	0
DS07P193	sulfur_respiration	0
DS08P017	sulfur_respiration	0
DS08P191	sulfur_respiration	0
DS10P016	sulfur_respiration	0
DS10P049	sulfur_respiration	0
DS10P054	sulfur_respiration	0
DS10P166	sulfur_respiration	0
HE02P026	sulfur_respiration	20
HE03P003	sulfur_respiration	0
HE03P004	sulfur_respiration	0
HE03P005	sulfur_respiration	0
HE03P010	sulfur_respiration	1
HE03P011	sulfur_respiration	1
HE03P012	sulfur_respiration	0
HE03P014	sulfur_respiration	0
HE03P019	sulfur_respiration	0
HE03P021	sulfur_respiration	0
HE03P022	sulfur_respiration	0
HE03P023	sulfur_respiration	0
HE03P024	sulfur_respiration	18
HE03P025	sulfur_respiration	19
HE03P028	sulfur_respiration	29
HE03P046	sulfur_respiration	0
HE03P047	sulfur_respiration	0
HE03P048	sulfur_respiration	0
HE03P050	sulfur_respiration	0
HE03P051	sulfur_respiration	0
HE03P055	sulfur_respiration	0
HE03P056	sulfur_respiration	0
HE03P057	sulfur_respiration	0
HE03P058	sulfur_respiration	0
HE03P059	sulfur_respiration	0
HE03P061	sulfur_respiration	0
HE03P063	sulfur_respiration	0
HE03P064	sulfur_respiration	1
HE03P066	sulfur_respiration	0
HE03P067	sulfur_respiration	0
HE03P068	sulfur_respiration	0
HE03P071	sulfur_respiration	0
HE03P072	sulfur_respiration	1
HE03P073	sulfur_respiration	0
HE03P074	sulfur_respiration	0
HE03P075	sulfur_respiration	0
HE03P077	sulfur_respiration	0
HE03P078	sulfur_respiration	0
HE03P082	sulfur_respiration	0
HE05P026	sulfur_respiration	18
HE07P004	sulfur_respiration	0
HE07P010	sulfur_respiration	14
HE07P012	sulfur_respiration	0
HE07P019	sulfur_respiration	0
HE07P021	sulfur_respiration	0
HE07P022	sulfur_respiration	0
HE07P023	sulfur_respiration	16
HE07P024	sulfur_respiration	0
HE07P025	sulfur_respiration	15
HE07P028	sulfur_respiration	108
HE07P046	sulfur_respiration	0
HE07P047	sulfur_respiration	0
HE07P048	sulfur_respiration	0
HE07P051	sulfur_respiration	1
HE07P055	sulfur_respiration	0
HE07P056	sulfur_respiration	0
HE07P057	sulfur_respiration	0
HE07P058	sulfur_respiration	0
HE07P059	sulfur_respiration	0
HE07P061	sulfur_respiration	0
HE07P063	sulfur_respiration	0
HE07P064	sulfur_respiration	0
HE07P066	sulfur_respiration	0
HE07P068	sulfur_respiration	0
HE07P071	sulfur_respiration	0
HE07P072	sulfur_respiration	0
HE07P073	sulfur_respiration	4
HE07P074	sulfur_respiration	0
HE07P075	sulfur_respiration	0
HE07P077	sulfur_respiration	0
HE07P078	sulfur_respiration	0
HE10P003	sulfur_respiration	0
HE10P049	sulfur_respiration	0
HE10P054	sulfur_respiration	0
HG00P003	sulfur_respiration	0
HG00P010	sulfur_respiration	2
HG00P011	sulfur_respiration	2
HG00P012	sulfur_respiration	0
HG00P014	sulfur_respiration	0
HG00P021	sulfur_respiration	0
HG00P022	sulfur_respiration	0
HG00P023	sulfur_respiration	0
HG00P024	sulfur_respiration	3
HG00P025	sulfur_respiration	11
HG00P026	sulfur_respiration	10
HG00P028	sulfur_respiration	88
HG00P046	sulfur_respiration	0
HG00P047	sulfur_respiration	0
HG00P048	sulfur_respiration	0
HG00P050	sulfur_respiration	0
HG00P051	sulfur_respiration	0
HG00P055	sulfur_respiration	0
HG00P056	sulfur_respiration	0
HG00P058	sulfur_respiration	0
HG00P059	sulfur_respiration	0
HG00P061	sulfur_respiration	0
HG00P063	sulfur_respiration	0
HG00P064	sulfur_respiration	0
HG00P066	sulfur_respiration	0
HG00P071	sulfur_respiration	0
HG00P072	sulfur_respiration	0
HG00P073	sulfur_respiration	0
HG00P074	sulfur_respiration	4
HG00P075	sulfur_respiration	0
HG00P077	sulfur_respiration	0
HG00P078	sulfur_respiration	0
HG00P082	sulfur_respiration	0
HS00P003	sulfur_respiration	1
HS00P004	sulfur_respiration	0
HS00P010	sulfur_respiration	0
HS00P011	sulfur_respiration	1
HS00P012	sulfur_respiration	0
HS00P014	sulfur_respiration	0
HS00P019	sulfur_respiration	0
HS00P025	sulfur_respiration	0
HS00P029	sulfur_respiration	0
HS00P034	sulfur_respiration	0
HS00P036	sulfur_respiration	0
HS00P040	sulfur_respiration	0
HS00P041	sulfur_respiration	0
HS00P042	sulfur_respiration	0
HS00P044	sulfur_respiration	0
HS00P045	sulfur_respiration	0
HS00P046	sulfur_respiration	1
HS00P047	sulfur_respiration	0
HS00P048	sulfur_respiration	0
HS00P050	sulfur_respiration	0
HS00P051	sulfur_respiration	1
HS00P055	sulfur_respiration	0
HS00P056	sulfur_respiration	0
HS00P057	sulfur_respiration	2
HS00P058	sulfur_respiration	0
HS00P059	sulfur_respiration	0
HS00P061	sulfur_respiration	0
HS00P063	sulfur_respiration	0
HS00P064	sulfur_respiration	0
HS00P068	sulfur_respiration	0
HS00P071	sulfur_respiration	0
HS00P072	sulfur_respiration	1
HS00P073	sulfur_respiration	3
HS00P074	sulfur_respiration	20
HS00P075	sulfur_respiration	2
HS00P077	sulfur_respiration	0
HS00P082	sulfur_respiration	0
HS00P109	sulfur_respiration	0
HS00P110	sulfur_respiration	0
HS00P118	sulfur_respiration	0
HS00P137	sulfur_respiration	0
HS00P142	sulfur_respiration	0
HS00P167	sulfur_respiration	0
HS00P176	sulfur_respiration	0
HS00P179	sulfur_respiration	0
HS00P192	sulfur_respiration	0
HS00P198	sulfur_respiration	52
HS00P201	sulfur_respiration	0
HS00P93	sulfur_respiration	69
HS00P96	sulfur_respiration	0
HS03P003	sulfur_respiration	0
HS03P004	sulfur_respiration	0
HS03P005	sulfur_respiration	0
HS03P010	sulfur_respiration	0
HS03P011	sulfur_respiration	0
HS03P012	sulfur_respiration	0
HS03P014	sulfur_respiration	0
HS03P019	sulfur_respiration	0
HS03P024	sulfur_respiration	0
HS03P025	sulfur_respiration	0
HS03P026	sulfur_respiration	0
HS03P029	sulfur_respiration	0
HS03P031	sulfur_respiration	0
HS03P034	sulfur_respiration	0
HS03P035	sulfur_respiration	0
HS03P040	sulfur_respiration	0
HS03P041	sulfur_respiration	0
HS03P042	sulfur_respiration	0
HS03P044	sulfur_respiration	0
HS03P045	sulfur_respiration	0
HS03P046	sulfur_respiration	0
HS03P047	sulfur_respiration	0
HS03P048	sulfur_respiration	0
HS03P050	sulfur_respiration	0
HS03P051	sulfur_respiration	1
HS03P055	sulfur_respiration	0
HS03P056	sulfur_respiration	0
HS03P057	sulfur_respiration	0
HS03P058	sulfur_respiration	0
HS03P059	sulfur_respiration	0
HS03P061	sulfur_respiration	0
HS03P063	sulfur_respiration	0
HS03P064	sulfur_respiration	0
HS03P066	sulfur_respiration	0
HS03P067	sulfur_respiration	0
HS03P068	sulfur_respiration	0
HS03P071	sulfur_respiration	0
HS03P072	sulfur_respiration	1
HS03P073	sulfur_respiration	0
HS03P074	sulfur_respiration	0
HS03P075	sulfur_respiration	0
HS03P077	sulfur_respiration	3
HS07P004	sulfur_respiration	0
HS07P010	sulfur_respiration	1
HS07P011	sulfur_respiration	0
HS07P012	sulfur_respiration	1
HS07P014	sulfur_respiration	0
HS07P019	sulfur_respiration	0
HS07P024	sulfur_respiration	0
HS07P025	sulfur_respiration	0
HS07P026	sulfur_respiration	0
HS07P029	sulfur_respiration	0
HS07P031	sulfur_respiration	0
HS07P034	sulfur_respiration	0
HS07P035	sulfur_respiration	0
HS07P036	sulfur_respiration	0
HS07P040	sulfur_respiration	0
HS07P041	sulfur_respiration	0
HS07P042	sulfur_respiration	0
HS07P045	sulfur_respiration	0
HS07P046	sulfur_respiration	0
HS07P047	sulfur_respiration	0
HS07P048	sulfur_respiration	0
HS07P050	sulfur_respiration	0
HS07P051	sulfur_respiration	2
HS07P055	sulfur_respiration	0
HS07P056	sulfur_respiration	0
HS07P057	sulfur_respiration	0
HS07P058	sulfur_respiration	0
HS07P059	sulfur_respiration	0
HS07P061	sulfur_respiration	0
HS07P063	sulfur_respiration	0
HS07P064	sulfur_respiration	0
HS07P066	sulfur_respiration	0
HS07P068	sulfur_respiration	0
HS07P071	sulfur_respiration	2
HS07P072	sulfur_respiration	0
HS07P073	sulfur_respiration	0
HS07P074	sulfur_respiration	1
HS07P075	sulfur_respiration	1
HS07P077	sulfur_respiration	0
HS10P003	sulfur_respiration	0
IE03P013	sulfur_respiration	3
IE03P020	sulfur_respiration	0
IE03P027	sulfur_respiration	17
IE03P052	sulfur_respiration	0
IE03P053	sulfur_respiration	0
IE03P062	sulfur_respiration	0
IE03P069	sulfur_respiration	0
IE03P070	sulfur_respiration	0
IE07P013	sulfur_respiration	0
IE07P020	sulfur_respiration	0
IE07P027	sulfur_respiration	17
IE07P052	sulfur_respiration	0
IE07P053	sulfur_respiration	0
IE07P062	sulfur_respiration	0
IE07P069	sulfur_respiration	0
IE07P070	sulfur_respiration	0
IG00P013	sulfur_respiration	5
IG00P020	sulfur_respiration	0
IG00P052	sulfur_respiration	0
IG00P053	sulfur_respiration	0
IG00P062	sulfur_respiration	0
IG00P069	sulfur_respiration	0
IG00P070	sulfur_respiration	1
IS00P013	sulfur_respiration	0
IS00P020	sulfur_respiration	0
IS00P027	sulfur_respiration	0
IS00P033	sulfur_respiration	0
IS00P038	sulfur_respiration	0
IS00P039	sulfur_respiration	0
IS00P043	sulfur_respiration	0
IS00P052	sulfur_respiration	2
IS00P053	sulfur_respiration	0
IS00P062	sulfur_respiration	0
IS00P069	sulfur_respiration	0
IS00P070	sulfur_respiration	0
IS00P081	sulfur_respiration	0
IS00P083	sulfur_respiration	0
IS03P020	sulfur_respiration	0
IS03P027	sulfur_respiration	0
IS03P033	sulfur_respiration	0
IS03P038	sulfur_respiration	0
IS03P039	sulfur_respiration	0
IS03P043	sulfur_respiration	0
IS03P052	sulfur_respiration	0
IS03P053	sulfur_respiration	25
IS03P062	sulfur_respiration	0
IS03P069	sulfur_respiration	1
IS03P070	sulfur_respiration	0
IS03P081	sulfur_respiration	2
IS03P082	sulfur_respiration	0
IS03P083	sulfur_respiration	0
IS07P013	sulfur_respiration	3
IS07P020	sulfur_respiration	0
IS07P027	sulfur_respiration	0
IS07P033	sulfur_respiration	0
IS07P038	sulfur_respiration	0
IS07P039	sulfur_respiration	0
IS07P043	sulfur_respiration	0
IS07P052	sulfur_respiration	1
IS07P053	sulfur_respiration	2
IS07P062	sulfur_respiration	0
IS07P069	sulfur_respiration	0
IS07P070	sulfur_respiration	0
DE03P016	dark_sulfite_oxidation	0
DE03P017	dark_sulfite_oxidation	0
DE03P049	dark_sulfite_oxidation	0
DE03P054	dark_sulfite_oxidation	0
DE03P060	dark_sulfite_oxidation	0
DE03P065	dark_sulfite_oxidation	1
DE03P076	dark_sulfite_oxidation	0
DE03P081	dark_sulfite_oxidation	0
