SampleID	richness	chao1	ACE	shannon	simpson	invsimpson
HE03P058	368	459	471.95992409287	3.82447542068961	0.92796848	13.8828113026075
HE03P059	355	491.178571428571	514.883688016197	3.78719291890938	0.9317034	14.6420173185781
HE03P061	399	493.322033898305	497.677146324247	4.21056716489004	0.96125018	25.8065714885901
HE03P063	376	483.714285714286	502.937172249898	3.79538057454766	0.9346422	15.3003926080743
HE03P064	569	695.247058823529	699.895004264301	4.83312003531487	0.97775786	44.959702618543
HE03P066	391	538.521739130435	512.283740442484	4.13434271619265	0.95439144	21.925708682756
HE03P067	525	637.79746835443	642.768161649465	4.74741291553658	0.97730884	44.0700255077308
HE03P068	519	637.621621621622	635.290150544075	4.59299806022965	0.96642992	29.7884306501504
HE03P071	502	641.041666666667	646.143279181873	4.49882723989308	0.96257508	26.7201639976786
HE03P072	424	547.223880597015	550.371254399458	3.82187363783484	0.93286216	14.8947300062081
HE03P073	379	619.731707317073	572.153751726254	3.88335812545701	0.94133384	17.0456017574697
HE03P074	419	556.014285714286	573.086362417885	3.69886791793	0.91274888	11.4611709282356
HE03P075	473	581.181818181818	583.608979361387	4.33829031197173	0.94483906	18.1287701043528
HE03P077	386	535.382978723404	506.366642252969	3.68003434511996	0.91678984	12.0177632154535
HE03P078	276	427.666666666667	414.090990774168	3.12638095875966	0.90676606	10.7257078269995
HE03P082	297	392.021739130435	396.230979943718	3.68390756453041	0.94766004	19.1058609903408
HE05P026	373	496.016666666667	509.933587340059	3.24966149163626	0.84228856	6.34069411832141
HE07P004	445	626.303571428571	592.549631797108	4.13546391539896	0.95872316	24.2266607618219
HE07P010	431	614.957446808511	575.237828089512	4.42673591204592	0.96252746	26.6862080873087
HE07P012	409	488.071428571429	466.354144148584	4.67507723195669	0.97948878	48.7538040155583
HE07P019	488	621.085714285714	613.685234557169	4.6562046051736	0.9797849	49.4679719615535
HE07P021	422	524	546.872624035825	3.7506815143319	0.8905471	9.13634997336754
HE07P022	433	623.842105263158	607.509054280931	4.07264724489538	0.95400206	21.7401040133536
HE07P023	442	574	555.061876772212	4.11826704867947	0.93830588	16.2090001445843
HE07P024	369	537.132075471698	539.271270770394	3.48991892542406	0.89504724	9.52809625968864
HE07P025	444	542.347826086957	549.625608579999	4.3978115781951	0.96998438	33.3159868095345
HE07P028	337	475.06	476.420636797195	3.6211312937305	0.91398844	11.6263441797823
HE07P046	283	400.283018867925	435.009057561963	2.8102359598884	0.87791726	8.1911660894898
HE07P047	369	533.411764705882	526.469773318734	3.41924187044622	0.90559298	10.5924326390135
HE07P048	457	636.3125	632.350437965256	4.24530128125344	0.96160972	26.0482601325127
HE07P051	394	531.238095238095	537.64246540318	3.50207377685986	0.88481778	8.68189552172202
HE07P055	368	506.392857142857	505.836443744659	3.07377009989061	0.82602276	5.7478782856884
HE07P056	397	504.714285714286	508.567941155104	3.47518853126194	0.90339686	10.3516303921384
HE07P057	308	436.269230769231	450.565268190336	2.83967302996262	0.83232162	5.96379807581633
HE07P058	429	544.671641791045	555.355375388286	3.99599390528701	0.92937682	14.1596569285042
HE07P059	475	618.725806451613	613.527374265549	4.33772220359569	0.94883916	19.5461997887447
HE07P061	318	465.567567567568	444.03684685447	3.5409930815396	0.90657316	10.7035622739675
HE07P063	351	500.790697674419	481.474400913248	3.92245004943008	0.94753118	19.0589382417977
HE07P064	366	534.132075471698	530.27942587965	3.51756033111189	0.92598494	13.5107638904839
HE07P066	461	594.095238095238	588.036025041651	4.28293417149209	0.9606614	25.4203250751171
HE07P068	406	556.75	551.998781786346	3.8560470073937	0.94149164	17.0915746057487
HE07P071	443	582.014084507042	582.814927276504	3.89116994320273	0.94566734	18.4051360636494
HE07P072	398	497.620689655172	504.361573734651	4.14916665101529	0.95565358	22.5497345670744
HE07P073	442	591.545454545455	602.43929072323	3.81396047341837	0.89061216	9.14178394966022
HE07P074	420	581.803278688525	566.276451234728	3.65701220163606	0.91241884	11.4179807620726
HE07P075	414	533.01724137931	533.335155659786	4.244395271332	0.96591324	29.3369038301088
HE07P077	376	463.549295774648	496.731053639088	4.16899740731103	0.967798	31.0539718029936
HE07P078	312	444.5	436.020913048539	3.83495347647666	0.95461522	22.0338183858113
HE10P003	439	539.649350649351	564.017858110308	4.13262311403792	0.94937204	19.7519315413854
HE10P049	253	352.340909090909	370.379969084544	2.13009485504953	0.66236754	2.96180053304117
HE10P054	373	484.101694915254	504.432545342391	3.80907128698994	0.9273055	13.7561988871235
HG00P003	555	736.6875	734.71633557313	4.72350477586003	0.97621924	42.0508007313475
HG00P010	452	577.4	583.266622007242	4.28977621880016	0.96546512	28.9562320760923
HG00P011	531	630.683544303797	642.872241446117	4.90793056978009	0.98015058	50.3793057933179
HG00P012	380	500.659574468085	483.003242877489	4.29026746426241	0.96852652	31.772781401993
HG00P014	487	604.467532467532	614.98714953271	4.60103269701233	0.97770198	44.8470312610716
HG00P021	450	609.970588235294	615.163063833565	4.07284940455217	0.94711896	18.9103693875915
HG00P022	480	629.692307692308	620.261321921773	4.58800265481349	0.97574218	41.2238197826515
HG00P023	342	431.266666666667	465.205339089969	3.8012415123102	0.92516434	13.362613492017
HG00P024	375	513.958333333333	517.114830639613	4.47132899045456	0.9773817	44.2119876383283
HG00P025	444	549.054545454545	533.587306351713	4.70983703974399	0.98026296	50.6661586539826
HG00P026	385	498.050847457627	519.566860949042	4.34832270354574	0.9743926	39.0512117591009
HG00P028	406	559.637931034483	569.46007635512	4.15964201736692	0.96076398	25.4867848471889
HG00P046	327	440.192307692308	451.749273639086	3.35354356737358	0.89939966	9.9403242573534
HG00P047	335	438.018867924528	444.632926654963	3.42545531089429	0.87384612	7.92682714158296
HG00P048	404	512.544117647059	521.123189020868	3.27421847338209	0.85246106	6.77787165883122
HG00P050	364	525.333333333333	505.080065146882	3.61095603736741	0.89619028	9.63300931743193
HG00P051	477	575.413333333333	585.011197373143	4.46647877513421	0.9631138	27.1104098551762
HG00P055	343	477.2	484.908447560362	3.11502646701906	0.88008366	8.33914710872597
HG00P056	412	613.333333333333	598.101843797899	3.44272362354786	0.88801178	8.92951062174218
HG00P058	325	424.916666666667	459.589161518137	3.34328509575724	0.88662466	8.82026020826046
HG00P059	348	485.565217391304	481.281311796921	3.83659503069432	0.93912824	16.4279790825828
HG00P061	399	536.307692307692	527.339101486793	4.20399937323622	0.96210782	26.3906695260077
HG00P063	404	513.103448275862	523.725998825288	4.34540327191874	0.96440758	28.0958698509402
HG00P064	563	694.723684210526	681.029466629107	4.82476307324091	0.9768725	43.2385688033726
HG00P066	454	637.196721311475	634.132551127165	4.19224717923881	0.94631296	18.6264692558949
HG00P071	480	592.31884057971	594.709327489947	4.56971116603753	0.96647314	29.8268313823603
HG00P072	409	630.033898305085	626.046397643227	3.47074399899744	0.92274442	12.9440488311653
HG00P073	369	512.285714285714	493.948157556445	3.63356737244102	0.91393952	11.6197353303165
HG00P074	514	648.1375	668.418145257098	4.53390389461108	0.96823596	31.4821414404465
HG00P075	425	562.15625	555.910933865789	4.01492932760863	0.94719192	18.9364960816602
HG00P077	411	565	561.804329511053	3.79367067314051	0.9226244	12.9239708642001
HG00P078	436	559.904109589041	574.557842738236	4.03067855438146	0.94781366	19.1621025732021
HG00P082	441	599.904761904762	608.562781287799	4.40802364463091	0.96735052	30.6283591652915
HS00P003	369	452.898305084746	468.559723065929	3.94074594379414	0.93637058	15.7160005544605
HS00P004	391	480.679245283019	478.624182532766	4.24265870025069	0.96550656	28.9910197417248
HS00P010	482	735.903846153846	661.302196011418	4.07255228148872	0.94061332	16.8387928067371
HS00P011	408	513.054545454545	510.3637346212	4.22672121254029	0.95467296	22.0618862383248
HS00P012	374	456.078431372549	449.30509729904	3.358721553802	0.84340332	6.38583142375688
HS00P014	651	790.359550561798	781.518488614354	5.03005850966615	0.9751784	40.2874915396268
HS00P019	467	646.3125	657.85247719257	4.28513533160779	0.94757662	19.0754583164992
HS00P025	452	553.901639344262	548.470500952321	4.64779472267267	0.97707048	43.6119029094373
HS00P029	516	655	638.198126083832	4.58288371150452	0.96860016	31.8472960371773
HS00P034	544	687.131578947368	680.091566159048	4.80541000056541	0.97682566	43.1511749633431
HS00P036	402	519.234375	525.417203395871	3.47041819490043	0.88016974	8.34513753037004
HS00P040	488	635.013333333333	633.297147641011	4.28507423381553	0.96008164	25.0511293550136
HS00P041	488	615.743243243243	616.511105046094	4.22630777278888	0.94349048	17.6961333240842
HS00P042	524	683.388888888889	667.449510931367	4.28443842814612	0.94203348	17.2513374961961
HS00P044	423	562.333333333333	564.753252638368	3.51972634642752	0.87891922	8.25894910819042
HS00P045	398	542.725490196078	521.864586111569	3.56768924922402	0.87392498	7.93178537667494
HS00P046	386	536.109090909091	544.637966815425	3.94866669949035	0.94644194	18.6713260338407
HS00P047	413	566.833333333333	590.824321598437	3.75963685725136	0.93181946	14.6669416229323
HS00P048	301	400.019607843137	417.679465280753	3.4508919013101	0.91146018	11.2943532074043
HS00P050	415	627	602.536335581974	2.44550968317834	0.60349346	2.52202649671302
HS00P051	283	460	453.103482347339	3.68821586270668	0.95084366	20.3432558241724
HS00P055	369	488.181818181818	508.347106522106	4.05547443974632	0.95190848	20.7936867040177
HS00P056	417	558.444444444444	556.986825905085	3.75335285364811	0.92560236	13.4412865784452
HS00P057	311	410.340909090909	414.56536828359	3.63905329447073	0.9135283	11.5644771642052
HS00P058	288	429.976744186047	434.71965073144	2.85539881217566	0.85456318	6.87583790679692
HS00P059	336	437.333333333333	447.042746378744	4.32199484694531	0.97491014	39.8567389375628
HS00P061	394	519.849056603774	508.939060593435	4.1020947697058	0.95247954	21.0435673392051
HS00P063	254	405.5	399.728392714202	3.3146761432902	0.92643434	13.593298829916
HS00P064	310	501.052631578947	468.540831878735	2.96915197611178	0.83026038	5.89137645058944
HS00P068	316	413.5	413.495372244235	3.67107492615304	0.92463496	13.2687516652283
HS00P071	368	522.468085106383	509.025398578696	3.61353276677021	0.88639448	8.80238917968071
HS00P072	351	491.42	507.284238697767	3.59119984646834	0.8854591	8.73050587170172
HS00P073	566	700.166666666667	719.734551460009	4.72790212447375	0.97483412	39.7363414273612
HS00P074	418	601.584905660377	594.719380214541	3.87060982093071	0.89923162	9.9237479058411
HS00P075	318	443.849056603774	470.737662584218	3.42815829436558	0.91360002	11.5740767532585
HS00P077	360	561.666666666667	502.340183960736	4.02945893895267	0.9540721	21.7732576494897
HS00P082	403	493.718309859155	517.836245721492	4.29132195600625	0.97028078	33.6482586016726
HS00P109	209	260.041666666667	267.691741159274	3.97375751883971	0.9649899	28.563186052025
HS00P110	278	368.230769230769	343.146535547301	4.23763011057014	0.9733221	37.4842097766316
HS00P118	252	319.535714285714	316.67186364237	4.04841310998127	0.95732318	23.4319239343512
HS00P137	238	334.315789473684	309.654129323043	3.98430788228327	0.9580771	23.8533116745263
HS00P142	310	371.116279069767	371.52042797098	3.68006150055521	0.89064502	9.14453095780366
HS00P167	223	287.166666666667	283.39979973287	3.83409542803722	0.94911802	19.6533232393865
HS00P176	234	309.136363636364	296.208918189978	3.93964590274768	0.95318772	21.3619161467888
HS00P179	333	445.588235294118	418.793596837966	4.3375422926614	0.97322966	37.3547739774691
HS00P192	258	329.1875	335.44904120731	3.91756869598095	0.9536311	21.5661790553582
HS00P198	333	381.617647058824	374.255164527077	4.73101626982711	0.983958	62.3363670365291
HS00P201	280	368.44	349.369089696113	4.30214371441727	0.96826214	31.5081105027245
HS00P93	248	300.783783783784	310.593755186722	3.76054969584179	0.95446328	21.960299292527
HS00P96	334	395.736842105263	396.069289693961	4.71695466053879	0.98482916	65.9159281885512
HS03P003	419	538	523.167803434589	3.5705066142768	0.89199946	9.25921296319444
HS03P004	375	502.045454545455	546.025682292952	3.79097329717176	0.94322698	17.6140004530321
HS03P005	456	589.48	615.047996443746	3.9265077747456	0.93009964	14.3060779658359
HS03P010	411	612.428571428571	579.229119560341	3.99590469221021	0.94425504	17.9388414665649
HS03P011	432	606.508474576271	589.108347779663	3.39492245862494	0.83006496	5.88460155127512
HS03P012	354	499.916666666667	446.398206082579	3.14347563391213	0.80407096	5.10388863233342
HS03P014	507	666.012820512821	673.56291630981	4.12983093890653	0.94148254	17.0889167096453
HS03P019	427	617.568181818182	555.871362385014	4.09134265036454	0.94688818	18.8282005775739
HS03P024	410	499.458333333333	518.962395628007	3.94913253761202	0.94033584	16.7604806637687
HS03P025	381	464.571428571429	452.230929251136	4.1453032569329	0.95639122	22.9311620274633
HS03P026	541	707.791044776119	687.473748493209	4.93352346648978	0.98433064	63.8188158291085
HS03P029	490	653.125	637.44509001438	4.68670566460103	0.9785919	46.7112915204992
HS03P031	533	686.529411764706	667.783610773072	4.45063045968836	0.94341822	17.6735337771276
HS03P034	492	677.119402985075	664.075651029622	4.48063660020455	0.972471	36.3253296523666
HS03P035	416	541.101694915254	536.680843367161	3.87204979423017	0.9343738	15.2378166037345
HS03P040	436	575.044776119403	575.331286503637	4.26034416152354	0.96640032	29.7621882113163
HS03P041	474	587.333333333333	580.368055848594	4.57371070207042	0.97046306	33.8559105987282
HS03P042	519	598.81914893617	622.688786907254	4.67961477953095	0.97447908	39.1835404052832
HS03P044	391	496.107142857143	490.527587374386	3.74258475543011	0.91951586	12.4248081671743
HS03P045	359	519.53488372093	473.537403558243	3.50012097133121	0.92299864	12.9867836100557
HS03P046	310	434.885714285714	421.474149649697	4.07704703112133	0.95905534	24.4232092780841
HS03P047	354	438.654545454545	458.091692691159	3.72369922606977	0.90175112	10.1782330750233
HS03P048	381	463.078125	481.113467494498	4.05003150705174	0.9421338	17.2812453556653
HS03P050	293	382.756756756757	376.335565317308	3.58433467767849	0.92211288	12.8390932929604
HS03P051	317	447.326086956522	458.880419116167	3.3757360852651	0.88804298	8.93199908321961
HS03P055	318	536.75	520.448101185718	3.82024669147586	0.95230964	20.9685982659808
HS03P056	297	378.734693877551	393.332773810618	3.93651493766301	0.9576053	23.5878541421451
HS03P057	302	427.837837837838	409.161462727588	3.96946952707236	0.96357462	27.4533855240494
HS03P058	316	409.193548387097	434.745637742115	3.04117956571556	0.8670615	7.52227533784419
HS03P059	284	389.333333333333	361.971043110735	4.02997195746287	0.96171798	26.121923555758
HS03P061	260	347.022222222222	363.434126220601	2.97422081186411	0.9006275	10.0631462426728
HS03P063	505	644.569620253165	652.434824017522	4.4649060264304	0.96939492	32.6743141988193
HS03P064	336	498.272727272727	507.343427293659	3.90911533661628	0.95179742	20.7457775081749
HS03P066	324	448.090909090909	442.37659415498	3.6373426687383	0.92747634	13.7886036088085
HS03P067	308	413.31914893617	418.494260577442	4.02755603402779	0.96531964	28.8347641143287
HS03P068	471	584.095890410959	583.389526356739	3.94156383906915	0.9348246	15.3432123163034
HS03P071	315	420.122448979592	418.488108869764	3.06790845757256	0.80352746	5.08976979683777
HS03P072	266	378.5	407.54634292859	2.55730844107774	0.68875104	3.21286214096908
HS03P073	326	480.411764705882	506.801384571335	3.79076584658363	0.94980538	19.9224538406706
HS03P074	366	525.6	547.94886025837	4.15422378122445	0.96827882	31.524678464042
HS03P075	353	458.258620689655	465.424806589161	2.78734669731414	0.71623526	3.52404601079049
HS03P077	390	509	531.958630724505	4.3434743862431	0.96957992	32.8730233451063
HS07P004	425	616.949152542373	601.704082092181	3.4731266609713	0.87606702	8.06887722703029
HS07P010	474	634.615384615385	618.547016610843	4.19410958585825	0.95142848	20.5881965398653
HS07P011	472	627.208333333333	654.745436782741	4.16355074949833	0.93787916	16.0976574045039
HS07P012	512	642.166666666667	644.084654189763	4.31787292188322	0.95064766	20.2624637453867
HS07P014	553	678.345679012346	675.75360243724	4.63385613253801	0.9651611	28.7035468972901
HS07P019	457	567.164179104478	572.841039383045	4.29416313332744	0.94946038	19.7864566453013
HS07P024	455	590.352941176471	559.530864679061	4.66889306644927	0.97750374	44.4518333269619
HS07P025	483	630.013888888889	630.623030910486	4.2425379415811	0.95808736	23.8591508432778
HS07P026	462	563.278481012658	583.322058630913	4.29211954944772	0.94568766	18.4120220193054
HS07P029	522	642.789473684211	645.273542489996	4.59479620760324	0.96822166	31.4679747274401
HS07P031	571	764.246153846154	718.112144769307	4.82176074081782	0.97112958	34.6375286538956
HS07P034	406	561	531.339110854583	4.08097797595266	0.95507728	22.2604508364587
HS07P035	436	579.04347826087	592.933999372019	3.61209590497167	0.89610634	9.62522640938822
HS07P036	442	561.013157894737	584.202831404235	4.05102531518361	0.95280572	21.1890084984875
HS07P040	473	618	625.620108729181	4.40378172940062	0.96799086	31.2410767674483
HS07P041	484	621.15625	605.351411188526	4.46709040973662	0.9663599	29.7264276860057
HS07P042	467	583.837837837838	590.467724709186	4.25814333450843	0.95780722	23.7007374247442
HS07P045	429	608.478260869565	571.362564522462	4.22828283763917	0.95443594	21.9471223591576
HS07P046	393	590.4	560.227946067962	4.04751258101746	0.95878172	24.2610802779738
HS07P047	341	466.634146341463	454.872361414667	4.36463703270046	0.97316688	37.2673770325627
HS07P048	371	512.222222222222	512.362449179058	3.51516434306333	0.92426462	13.2038685222151
HS07P050	315	448.222222222222	448.226808260748	3.86525369006798	0.9582832	23.9711579028113
HS07P051	413	544.723684210526	578.144555924334	3.70453289692749	0.92453766	13.2516431374908
HS07P055	327	495.837209302326	459.776839151695	3.50997416254161	0.93235138	14.7822675466255
HS07P056	293	372.222222222222	395.917987022621	3.30500582695087	0.8832099	8.56236958440827
HS07P057	369	519.518518518518	533.771329827521	3.99782410108573	0.95676558	23.1297193301078
HS07P058	369	484.734693877551	484.976344935976	4.24781722366552	0.96879556	32.0467215562913
HS07P059	305	411.046511627907	407.211948121766	3.63092156652166	0.94269952	17.4518607872046
HS07P061	189	306.037037037037	303.71677301506	1.73486786873863	0.53668672	2.15836679665215
HS07P063	308	446.133333333333	442.509036626461	2.93719956368028	0.82303652	5.65088344781646
HS07P064	351	526.055555555556	539.432085472035	3.20089721906241	0.88234378	8.49933815653775
HS07P066	280	425.7	390.316203176073	3.07297735558811	0.83555526	6.08107015159013
HS07P068	335	436.217391304348	428.865722848929	4.08609100856753	0.96581522	29.2527844262856
HS07P071	492	655.774647887324	646.816138459768	4.13286723093739	0.93209064	14.7255105923543
HS07P072	466	617	626.496228253083	3.93410997973448	0.9363622	15.7139310284139
HS07P073	386	488.238095238095	504.712430142642	4.02688027237118	0.94341092	17.6712538885594
HS07P074	317	443.294117647059	465.524442937938	3.74517027063549	0.95278742	21.1807954574819
HS07P075	419	550	561.510648665661	4.20984083305542	0.9676422	30.9044496226567
HS07P077	373	574.444444444444	603.630157845771	3.90978471887126	0.94655172	18.7096759708638
HS10P003	365	433.018181818182	441.638619900898	4.14728960627692	0.95039048	20.157421398151
