Species	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptoanaerobacter|Unassigned	-0.240272861411387	-0.260936537823246	-0.335573557994734	-0.254665407653687	-0.258683767273385	-0.2565736875805	-0.261673064639783	-0.28855785363677	-0.22746334533717	-0.226561199781367	-0.180744673027732	-0.381575668712464	-0.303508726140872	-0.305878943772718	-0.333440699879723	-0.307293828660424	-0.271910574250286	-0.225379890748543	-0.363884847240263	-0.324891890825628	-0.346644209387696	-0.294880984214211	-0.323599514805034	-0.220509358448167	-0.271087623566362	-0.243079094248861	-0.293595228697369	-0.0922000595854789	-0.263838535821927	-0.264476447421529	-0.252782623026753	-0.303879155076468	-0.298904319492946	-0.321681203884642	-0.314200199172698	-0.289571176318526	-0.302454619845866	-0.311261309843578	-0.294818437329773	-0.237706797902975	-0.277027893506776	-0.240394640033981	-0.255739883567322	-0.233443776057428	-0.210893862328458	-0.241686024597525	-0.258776714514132	0.301391219502217	-0.263634222609082	-0.267778722731064	-0.253292509652482	-0.126868190340494	-0.209153788247073	-0.223451787217045	-0.231150259526579	-0.241535813891616	-0.232699320263959	-0.193742037891311	-0.181137945866236	-0.256239579861089	-0.0207084294342195	-0.0258097614037799	-0.215118348075844	-0.189857214394973	-0.208134737785725	-0.299507941298469	-0.201559547816883	-0.233773027449866	-0.294623773728126	-0.281637746466487	-0.195241785224618	-0.169192271839259	-0.278012195400954	-0.201088024238686	-0.247491317080444	-0.293735944988684	-0.236638237641558	-0.267079714544931	-0.322614362616207	-0.279384245556308	-0.296376137794684	-0.199238914745303	-0.181022501560671	-0.195951741938774	-0.158362426429619	-0.23750485693507	-0.0861915669284671	-0.240022347962826	-0.28499321118325	-0.201386923948864	-0.18481634365588	-0.217552977234919	-0.269391308192964	-0.171948841708068	-0.25747953714785	-0.0537053578862565	-0.34922800754498	-0.386958041921138	-0.340502829886187	-0.287174064131417	-0.277204014393886	-0.373364974815898	-0.270011076266433	-0.280861445854798	-0.235296258354982	-0.2864755357595	-0.295722536166475	-0.292068777786171	-0.184048783799732	-0.409173531518191	-0.27038769432696	-0.375847343255475	-0.286491966064854	-0.283290008451143	-0.309279807314669	-0.281208801298553	-0.362023533604865	-0.273114627424272	-0.436703909407222	-0.241912392990555	-0.296557240421862	-0.40984611083856	-0.460973193719944	0.304453912919314	-0.374451550981352	-0.389773836371229	-0.204647222086892	-0.435075786108084	-0.190476494295304	-0.334598166566491	-0.267460735993233	-0.300550172535681	-0.214552030239002	-0.276390323584255	-0.345338000470728	-0.292112400900361
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcaceae_incertae_sedis|Unassigned	-0.236818188885502	-0.25620090454237	-0.331942025776368	-0.244579517881853	-0.229581996695799	-0.248423857390691	-0.259957591258331	-0.286046384123337	-0.222218927251165	-0.205972201376037	-0.165656118967205	-0.362669897085992	-0.292132244743174	-0.219167086426116	-0.293593554882405	-0.291930064797184	-0.242985105504657	-0.266001702736557	-0.308664181038622	-0.294281584137801	-0.349915331297734	-0.269475487747168	-0.286331235565057	-0.220509358448167	-0.265855637429865	-0.243079094248861	-0.276042236693427	-0.164926874688958	-0.263037858363534	-0.249117070550678	-0.254099186701346	-0.2921170862868	-0.282140316865546	-0.306274720558339	-0.309297938802922	-0.281797716696918	-0.295205494226093	-0.297459086860038	-0.2498143333981	-0.238892546289448	-0.278366553173464	-0.245051289897969	-0.255165926207063	-0.227528082372129	-0.207489156609992	-0.242715864156734	-0.252665986210197	-0.224541280365938	-0.278463624342877	-0.278923846088118	-0.269416145182004	-0.169484378072249	-0.213022908217882	-0.157948300342193	-0.202641847875463	-0.230967027069673	-0.228708183262651	-0.197106193182326	-0.197025521700123	-0.260067241699791	-0.200656871955552	-0.217198901893884	-0.182560431675976	-0.18906356063431	-0.213902118718532	-0.308130737894759	-0.194591934102283	-0.226423121357844	-0.294999824273445	-0.275246348738721	-0.190646786244314	-0.179516961830923	-0.282333011057481	-0.0682875563025183	-0.243674655399603	-0.29236495592444	-0.236251155028735	0.538973553049031	-0.334527047354759	-0.279384245556308	-0.296376137794684	-0.172205228330223	-0.173694692065946	-0.173859471710754	-0.166678574234787	-0.265415401833932	-0.167359925114877	-0.0938753062972058	0.335076817552573	-0.177271626979082	-0.183988393081755	-0.225876463066159	-0.27319835674581	-0.14263275665984	-0.178918728267309	-0.221050498554557	-0.353047210845329	-0.39556126133897	-0.339971822362754	-0.27974089783272	-0.255061503667386	-0.372705840015172	-0.270011076266433	-0.277473328569929	-0.332553583324118	-0.322667389610807	-0.29531112884458	-0.254267387291618	-0.277090397758798	-0.379119267171552	-0.157870014855388	-0.373022818941131	-0.248109112728293	-0.269518255450025	-0.292779867647129	-0.278030317281443	-0.3631798067167	-0.294982863910966	-0.351923036879178	-0.241912392990555	-0.264255407962603	-0.366448158549062	-0.463781910812215	0.103566511073954	-0.375028359866453	1.32644809489319	-0.202358830867678	-0.435694053944184	-0.176786668491793	-0.23888975785972	-0.238992508677345	-0.198150264925508	-0.212389818995101	-0.290497933398599	-0.365905387100631	0.483474353138778
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcus|Unassigned	-0.201438707882339	-0.227807099211344	-0.261481732440452	-0.17729898425392	-0.13803482456383	-0.2126879644204	-0.0715824840978635	-0.190793157608549	-0.158436932481051	-0.0937392015732621	-0.140921793186121	-0.217612986160867	0.00318326939442804	-0.231354430478858	0.160330722577881	-0.252378993793806	-0.183316127420622	-0.232700114142421	-0.312007997834604	-0.262978216508313	-0.0245296001269655	-0.158619387406776	0.104027947638022	-0.177429383898041	-0.19446548507662	-0.243079094248861	-0.214318605606313	-0.098010930229032	-0.175126948156388	-0.215095625617807	-0.217921322606451	-0.25595912925861	-0.199937311848186	-0.245591422500761	-0.226911825898702	-0.22822562764562	-0.240899434504833	-0.23827265249861	-0.226069463824479	-0.219928297471185	-0.26230753576889	-0.220033253019122	-0.233939584771992	-0.114448240433795	0.198855452607226	-0.188714214923484	-0.190123306974793	-0.206634286587724	-0.230477088258184	-0.234960044208034	-0.232577938469079	-0.128924583893541	-0.190522071971855	0.14889995343164	-0.202196710297297	-0.101881202941084	0.0947953681683091	-0.167269103646977	-0.156363950011584	-0.229116324606597	0.464966273721753	0.161957810576513	0.111393883334184	-0.179013533111359	-0.0547474837813809	-0.305666799603217	-0.186993655424579	-0.00852683398318877	-0.158482885344263	-0.1144177065498	-0.173654989906767	-0.151615613374538	-0.0271019531943028	-0.177462790813341	-0.236467158313096	-0.285054276820966	-0.23470289320278	0.362150038536796	-0.270899688840384	-0.276652166609178	-0.269793660655116	-0.0887899156772319	-0.156172160246234	-0.169792562237935	-0.104106712110855	-0.166116356993904	0.139230534995286	-0.158374472855107	0.119593734071299	-0.0117228492777212	-0.12529867722035	-0.218785879882909	-0.244660042372113	-0.0773713706968116	-0.116475425974572	-0.17545516878103	2.38766575005292	0.0795662415339612	-0.0221087954182102	-0.276680830599462	0.160270510358772	-0.343718429918009	-0.268742445403669	0.488835574841967	0.0281642684460087	-0.113133304013342	0.00240625195328921	0.12976461219594	-0.064207520201566	-0.163954856265418	0.0928725164439877	0.290370219613413	0.323008872911074	4.37673687808312	0.166324223703368	1.9978562162225	0.127013384014753	0.267435207107243	0.144789887733572	-0.236069713956868	1.75013120487787	-0.205216959194976	-0.103325647607946	0.891034162212475	-0.36926078034855	1.08002801015673	-0.11820247237188	-0.364670022197514	-0.128189574365199	-0.205796008400132	-0.192519985594291	-0.241724129013184	0.449470240676264	-0.308890902245062	-0.173190714760211	-0.262270374046436
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned|Unassigned	-0.213944530021289	-0.234902339325416	-0.278562099466714	-0.253748328620876	-0.257563802010006	-0.242992179652528	-0.265104382979939	-0.227849533917444	0.144962045693257	-0.17490722631957	-0.169523817430571	-0.249469138380861	-0.184930800287541	-0.248040621557936	-0.271480564126112	-0.254738629204919	-0.226128010471257	-0.166897445715307	-0.353000013041966	-0.310311245381999	-0.355367981257367	-0.228244781818133	-0.183070392306764	-0.220509358448167	-0.180560340334012	-0.243079094248861	-0.266888817626159	-0.313173210690707	-0.266240729366772	-0.258465043039981	-0.24817524794772	-0.276743867623914	-0.256650944541758	-0.279762194889587	-0.177277185430385	-0.254609337857432	-0.209271631983044	-0.203471462979122	-0.293118778194748	-0.231779021961643	-0.275689308086216	-0.23690279234456	-0.251148626383524	-0.230978711731678	-0.213920744402049	-0.239111636114835	-0.259286014253817	-0.225762765463562	-0.28199575707686	-0.280097318373015	-0.270798672448923	-0.171339587601165	-0.19333330262724	-0.237056993524284	-0.230258786755843	-0.268507606207599	-0.244011503523868	-0.197947320569222	-0.198188541055647	-0.261111260569476	-0.20681154503294	-0.248184993376706	-0.22530316596432	-0.190915471909418	-0.215632651894016	1.71639508841357	-0.177183462914765	-0.231812810022918	-0.294623773728126	-0.284301324455778	-0.197539703379897	-0.183725006065912	-0.285475885132128	-0.213986177738103	-0.247915430267832	-0.205687655565362	-0.214198783360453	-0.270572390239176	-0.337276859106927	-0.255716301561996	-0.304098780913584	-0.197452518001442	-0.185472956737516	-0.202933433260433	-0.171432417728607	-0.309666554450235	-0.203678559988863	-0.242398284595848	-0.322953871764891	-0.202608753371249	-0.184264372478379	-0.232044117436722	-0.274340587796219	-0.196979791725245	-0.281819265448341	-0.219955147439404	-0.348136902013903	-0.370986936675754	-0.340502829886187	-0.28629945818326	-0.323560342763955	-0.298317996277414	-0.270011076266433	-0.280861445854798	-0.333055804531926	-0.318698785705821	-0.294076947580602	-0.38043497407072	-0.357523116256124	-0.251088441172989	-0.278699607051158	-0.222001642021837	-0.301860792333937	-0.285067573943874	-0.309279807314669	-0.280754706112945	-0.3631798067167	-0.297526928480427	-0.412859873065644	-0.241912392990555	-0.281146837098439	-0.383537186368437	-0.37191461716385	-0.379059806238587	-0.372144428632751	-0.39688852062739	-0.203012629475744	-0.435694053944184	-0.0918212456941327	-0.21989664891519	-0.222739712709688	-0.286290995391084	-0.215903530970338	-0.31060247052743	-0.417066722326967	-0.292618484802904
Bacteria|Firmicutes|Clostridia|Clostridiales|Tissierellaceae|Unassigned|Unassigned	-0.240704733215795	-0.259515747785304	-0.335054738262991	-0.253289802604725	-0.25532403152452	-0.256120846377332	-0.263388661874891	-0.28855785363677	-0.226986526139279	-0.226122929487576	-0.179196568092858	-0.354674660509092	-0.300980192061922	-0.298160125528183	-0.328377622437454	-0.303747570256195	-0.268051829248105	-0.268667803994718	-0.37980055266147	-0.325621128894116	-0.380462739151043	-0.298058428837323	-0.323599514805034	-0.229944597586031	-0.275448480079804	-0.243079094248861	-0.305049167068769	-0.315370212079332	-0.271045841867805	-0.261804519468355	-0.255415826299424	-0.300259495633575	-0.298904319492946	-0.322537380827635	-0.319103362641531	-0.288016293971411	-0.317865521200135	-0.312885575492155	-0.315222869670372	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.220135685817268	-0.210515533637681	-0.244775687582585	-0.255211928152268	-0.176958448811729	-0.274932000519284	-0.278923846088118	-0.26434755600661	-0.170308891614367	-0.207395342930947	-0.230253305654773	-0.230258786755843	-0.235193975299273	-0.220728096427268	-0.198367897549201	-0.112313937442419	-0.259023270445978	-0.2037339703696	-0.190272272327256	-0.209824214527784	-0.18932810813805	-0.217940258479802	-0.311827068630567	-0.202193087060547	-0.230342762689302	-0.277707240758179	-0.276311465104155	-0.194322696122701	-0.152761396972267	-0.276441172308354	-0.210545864383692	-0.247915430267832	-0.293735944988684	-0.236638237641558	-0.270572390239176	-0.337735187712998	-0.279384245556308	-0.303240594926996	-0.20179119327413	-0.182593127211081	-0.193043438863925	-0.15776856571788	-0.300926993320293	-0.0651252122648546	-0.237646661471219	-0.270823993684767	-0.200470602631327	-0.183436446672165	-0.151697105868764	-0.271294757805483	-0.185850927490826	-0.269646419288665	-0.184931527067685	-0.341591159120472	-0.404781634169501	-0.339971822362754	-0.285862166790454	-0.306419449047511	-0.373364974815898	-0.270011076266433	-0.278320314238435	-0.333055804531926	-0.313242909810059	-0.28050498165697	-0.445804462527972	-0.321919375678505	-0.319097724098901	-0.270783433720569	-0.401844978883481	-0.247597719310055	-0.276625288449398	-0.309279807314669	-0.281208801298553	-0.355086851896468	-0.281249403067307	-0.46056463475588	-0.241912392990555	-0.284625821971772	-0.400635488338426	-0.473614213985027	-0.359734218069485	-0.375028359866453	-0.387833748029397	-0.20333953701581	-0.431984622817065	-0.184390938541067	-0.325338998446177	-0.248026476721103	-0.237133957401144	-0.206174763370339	-0.337573030342164	-0.403957018643556	-0.292618484802904
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned|Unassigned	-0.240704733215795	-0.259989334934759	-0.335573557994734	-0.253748328620876	-0.259803785890022	-0.255668013747424	-0.265962289988776	-0.291069570180033	-0.226032920097477	-0.22524641584937	-0.179583582301142	-0.375757319264744	-0.300980192061922	-0.310382589734163	-0.33217484528952	-0.306111690880342	-0.271910574250286	-0.268667803994718	-0.382314330126919	-0.326350386569236	-0.365185209421753	-0.297264031041814	-0.321527740133254	-0.228596453282409	-0.271959731727249	-0.243079094248861	-0.303521686143234	-0.317567393761335	-0.268643164700617	-0.263808436528319	-0.254099186701346	-0.290308004930095	-0.293801068428938	-0.322537380827635	-0.319103362641531	-0.287238888506752	-0.31695875241111	-0.31450994111847	-0.320326437756792	-0.237706797902975	-0.273012359953464	-0.235738964932875	-0.252296354607822	-0.231964704551056	-0.213920744402049	-0.245805671457445	-0.264889046570807	-0.21233031773919	-0.269282460602395	-0.280097318373015	-0.259280031118668	-0.170515026006284	-0.203878912632215	-0.236256447015659	-0.230704518420373	-0.266391060162688	-0.240683782654612	-0.200050294053864	-0.196637864159222	-0.256587522671034	-0.205272698161615	-0.16458191225687	-0.224080724274199	-0.190915471909418	-0.217940258479802	-0.308130737894759	-0.201559547816883	-0.23328295655796	-0.263430910191105	-0.283235858269374	-0.197080097415355	-0.183342416162483	-0.250925686230038	-0.213986177738103	-0.248339551389676	-0.29236495592444	-0.236638237641558	-0.270223099385145	-0.333152244251138	-0.278928877996329	-0.301524308860909	-0.20306745749321	-0.185211135378602	-0.204097290674607	-0.171432417728607	-0.303257264724897	-0.203072692727924	-0.246471900924445	-0.323788780463356	-0.201997828993071	-0.182884516773369	-0.231735692065704	-0.267488007886955	-0.196361353560673	-0.281438773677398	-0.251741602016835	-0.104792212998595	-0.396790486695348	-0.338909837327416	-0.28367582562923	-0.316501019264604	-0.372046719890653	-0.270011076266433	-0.234315604344611	-0.316487358945535	-0.302830214305024	-0.254615350735597	-0.343237225119194	-0.27400131727475	-0.189447253372227	-0.268409096294124	-0.330121525989775	-0.180690968812313	-0.279735265064736	-0.237700233927728	-0.266228241884476	-0.302537006780312	0.0129558011699897	-0.422675985847033	-0.241912392990555	-0.228024875927145	-0.382222316621716	-0.399238959453478	-0.377402829551889	-0.375028359866453	-0.409181323491311	-0.202685727426429	-0.413443796704061	-0.187433478591953	-0.329151218081764	-0.252092843697041	-0.294569563565946	-0.215903530970338	-0.247341770178837	-0.281223582315175	-0.292618484802904
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea|Unassigned	-0.238545458061452	-0.259515747785304	-0.329348368303424	-0.250538835491175	-0.257003839384338	-0.253856768954461	-0.265962289988776	-0.281526361373712	-0.225079357191352	-0.226561199781367	-0.180357634768274	-0.372121387631756	-0.30287656973503	-0.296873866702719	-0.315091367983645	-0.304338581046499	-0.258889796743371	-0.265335223157675	-0.374773628968845	-0.310311245381999	-0.351005783272039	-0.288527267199902	-0.310135745631374	-0.228596453282409	-0.271959731727249	-0.243079094248861	-0.248591563494034	-0.304387007535453	-0.265439971321896	-0.263808436528319	-0.252782623026753	-0.269512526269652	-0.287241241494109	-0.312265072428454	-0.318286106002099	-0.275580662297339	-0.313331983804795	-0.305577167237651	-0.316073395984982	-0.234742708707547	-0.2763585915162	-0.23981262734666	-0.251722483323801	-0.224077990353159	-0.21354235958739	-0.245805671457445	-0.263360813162808	-0.215585883381696	-0.274225736812073	-0.276577073788226	-0.175589644364327	-0.168866018141075	-0.206692007772651	-0.235055683581276	-0.227584595023604	-0.248408057727949	-0.242014810171904	-0.198788483387299	-0.19857622975273	-0.257631382836532	-0.205272698161615	-0.170600411280985	-0.224895677412474	-0.190650901905486	-0.218517201028102	-0.302587194146985	-0.202193087060547	-0.222504185139041	-0.203407660050118	-0.258210825642031	-0.194322696122701	-0.160401808764183	-0.269765410313133	-0.21226594778557	-0.246643114507935	-0.290994041628468	-0.236638237641558	-0.268825987714927	-0.337276859106927	-0.268457749641715	-0.302382437576689	-0.20179119327413	-0.183902084610602	-0.200605926057252	-0.170540974585383	-0.306753051211625	-0.193381385059262	-0.18307480055948	-0.297084686273224	-0.185204981189251	-0.17984919741955	-0.22834330932825	-0.270152670119997	-0.189250734812493	-0.259000071439636	-0.246989099772656	0.104804753174427	-0.404166857726737	-0.339971822362754	-0.287174064131417	-0.307931446339513	-0.373364974815898	-0.269165315047201	-0.256731264978571	-0.220787394203031	-0.306300665576907	-0.279682675516597	-0.164830844454758	-0.115872586144619	-0.0733466181259506	-0.254563525128044	-0.179869026088781	-0.294687556843156	-0.285067573943874	-0.309279807314669	-0.280754706112945	-0.295037567288676	0.311664854366077	-0.204584897253925	-0.241912392990555	-0.253827846083321	-0.37039095767447	-0.330618731077293	-0.293571323807622	-0.374451550981352	-0.409181323491311	-0.203666450046779	-0.416533202061696	-0.177090782258868	-0.324794438946303	-0.223191034448202	-0.285831152375036	-0.202932892160009	-0.226854456367459	-0.345338000470728	-0.292618484802904
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Bulleidia|Unassigned	-0.240704733215795	-0.260462931613956	-0.335573557994734	-0.25420686363708	-0.259803785890022	-0.257026537357216	-0.26724920857817	-0.292576718698619	-0.226032920097477	-0.223931712760448	-0.180357634768274	-0.376484555134829	-0.296555844748399	-0.308452365325622	-0.330909047522133	-0.304338581046499	-0.271910574250286	-0.274667602289592	-0.382314330126919	-0.326350386569236	-0.379371233128981	-0.291703930364102	-0.325671444280962	-0.228596453282409	-0.275448480079804	-0.243079094248861	-0.306576736987869	-0.319032281725528	-0.272647761019679	-0.264476447421529	-0.256732541828992	-0.306594227223948	-0.301820920184392	-0.322537380827635	-0.319103362641531	-0.290348653203631	-0.318772320647895	-0.31450994111847	-0.320326437756792	-0.240078359090292	-0.279035910851433	-0.246215604714459	-0.259183929066713	-0.237388449519744	-0.21278561100682	-0.247350737483758	-0.265398479991225	-0.225762765463562	-0.280582842905485	-0.280097318373015	-0.271259532470895	-0.17257650208068	-0.213022908217882	-0.237056993524284	-0.231596010074851	-0.267978451949972	-0.244011503523868	-0.200050294053864	-0.199739342583735	-0.260763248988682	-0.20681154503294	-0.247782298140092	-0.22204348121329	-0.190915471909418	-0.218517201028102	-0.313059291774109	-0.202193087060547	-0.23328295655796	-0.278458848222858	-0.285366837300771	-0.197539703379897	-0.183725006065912	-0.284297261687287	-0.213986177738103	-0.248339551389676	-0.293278940325884	-0.236638237641558	-0.268825987714927	-0.129978536071884	-0.279384245556308	-0.301524308860909	-0.199749343796863	-0.184949317754933	-0.20118777690728	-0.167272734688062	-0.311414808202883	-0.196409399458315	-0.19458830255693	-0.318779721131615	-0.201997828993071	-0.183160479658963	-0.232352547298301	-0.273959838138498	-0.196361353560673	-0.281819265448341	-0.227258477240796	-0.348136902013903	-0.404781634169501	-0.340502829886187	-0.282364113565795	-0.19727406902245	-0.373364974815898	-0.268742445403669	-0.280861445854798	-0.333558034936867	-0.320186943656673	-0.295722536166475	-0.447211631320296	-0.344618121718157	-0.400404704581728	-0.248632179894236	-0.396756779163627	-0.281883067288324	-0.156527923265162	-0.223596382433675	-0.279846541783247	-0.308307111862374	-0.275656459432565	-0.461266673653162	-0.241547178946904	-0.290093721616426	-0.376306081750037	-0.474316628125853	-0.378507470303623	-0.375028359866453	-0.40853421373614	-0.204647222086892	-0.390591294491123	-0.190476494295304	-0.331874556946786	-0.267912878007632	-0.303310918570526	-0.215903530970338	-0.334575060143162	-0.408326352522762	-0.291606326565377
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Solobacterium|Unassigned	-0.214807259867018	-0.242946198573454	-0.316383755789171	-0.239079958379124	-0.234056847883774	-0.244349983443822	-0.211546571363666	-0.215324468742199	-0.199825645336334	-0.0919970353643873	-0.132040889105479	-0.293685880845003	-0.249829836444902	-0.249966604081924	-0.25001597217901	-0.267720304934951	-0.191487774163243	-0.264002318876328	-0.375611391144094	-0.317600588295738	-0.333563230742712	-0.287733162443325	-0.286331235565057	-0.202997726768765	-0.252780640903977	-0.243079094248861	-0.273753582253047	-0.296335520264144	-0.247830087970256	-0.25312288235268	-0.250149723416061	-0.296640335223665	-0.286512475683572	-0.300285714980019	-0.289697922305473	-0.263927787568053	-0.288864116469607	-0.2925894371876	-0.288870108107451	-0.234149939165617	-0.268997494412913	-0.212475197804565	-0.243689791143047	-0.212253180728578	-0.181783059784644	-0.236537548174027	-0.261323324593151	-0.210295844327364	-0.278463624342877	-0.275990416599081	-0.26895532035836	-0.170927301998194	-0.191224842859931	-0.167122642451869	-0.226693273296377	-0.25105175998141	-0.215409657877755	-0.17692975809524	-0.118104246292119	-0.258327316061421	-0.2037339703696	-0.244561000254646	-0.207788368357904	-0.188534476875802	-0.21101822386031	-0.289041118137571	-0.188576393219445	-0.171133399418831	-0.278083041718987	-0.222049902702386	-0.19156569674255	-0.176074744062347	-0.234452409113144	-0.199368892855635	-0.245370870150798	-0.285054276820966	-0.232767720310643	-0.221373390563944	0.300153973709382	-0.260266061200166	-0.279651696146642	-0.198983705216745	-0.167154476795827	-0.112944426786855	0.0559065350157472	-0.281709970273732	-0.128694749642488	-0.204752157435787	-0.245005422110036	-0.187951902189121	-0.10797547374897	-0.148624732291909	-0.254169084538046	-0.185541883715041	-0.249498259376902	-0.186754353095071	-0.110741977956844	-0.324349079487081	-0.213347168161868	-0.282801343201409	-0.314484406209303	-0.3707285236679	-0.264514151003486	-0.0154634957361881	-0.26684200730003	-0.304317495812486	-0.148052706024631	-0.447915237426163	-0.357006805370949	-0.327218862583829	-0.0898291683270174	-0.372457944782072	-0.219486375096003	0.521821470419091	-0.133047611456782	0.0157236679665365	-0.0440511923100515	-0.257869080445239	-0.442316695522553	-0.240451574103844	-0.276674527916494	-0.199333886879469	-0.418168448144847	-0.369671505813272	-0.373874753415838	-0.218217627755326	-0.193861446973103	-0.427657486627831	-0.178003152071798	-0.315538583378059	-0.265652250924578	-0.296409604131587	-0.174319163750788	-0.338857969768546	-0.37214041149647	-0.290594206596787
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Centipeda|Unassigned	-0.202300952563742	-0.226388307888315	-0.329348368303424	-0.253289802604725	-0.256443890095259	-0.254309567294295	-0.265104382979939	-0.25743307784271	-0.216022660289488	-0.22174072057202	-0.177261617291957	-0.306745126256635	-0.294027981824351	-0.289157578578553	-0.325846424588971	-0.295474774472336	-0.224202239550651	-0.27000096440219	-0.34462974823745	-0.323433473504717	-0.352096274252656	-0.275824519662085	-0.236718008214033	-0.101576073741277	-0.077392091028219	-0.243079094248861	-0.275279329677643	-0.212305582749437	-0.249430449640146	-0.247781953947436	-0.237647595183529	-0.296640335223665	-0.288698835417012	-0.168867101106918	-0.263587003429736	-0.253832954779789	-0.276185858353112	-0.273930768211734	-0.266788018535298	-0.213413140704504	-0.237570802814394	-0.229339002587804	-0.254018054528929	-0.230485731776099	-0.215055940946338	-0.244260713686412	-0.262851424309739	-0.222505629021336	-0.275638284577567	-0.259569840308713	-0.231657703477812	-0.157327266419598	-0.210912387040632	-0.234655444123068	-0.231150259526579	-0.263216595980067	-0.244011503523868	-0.19332155832813	-0.195087311875941	-0.245455975387582	-0.205657398715091	-0.226852246516362	-0.22326580308788	-0.189857214394973	-0.214478946753612	-0.291503533573198	-0.197125332291545	-0.232792896689811	-0.285976142571154	-0.283768585530482	-0.197539703379897	-0.183725006065912	-0.194098940144583	-0.204096856450826	-0.243674655399603	-0.292821943971234	-0.236638237641558	-0.268825987714927	-0.330861057979325	-0.273465124571212	-0.294231370651844	-0.194135357043648	-0.170816710159887	-0.201769645057184	-0.171135265014031	-0.296267057375945	-0.199437885846072	-0.229164108099028	-0.291246736366908	-0.198638090477827	-0.175986785763469	-0.229576840194682	-0.267107365740649	-0.193578626365631	-0.274210537404812	-0.190400440258631	-0.343227451779378	-0.250852320841258	-0.105714449399505	-0.27974089783272	-0.317509381870734	-0.206414720423177	-0.249720874240404	-0.279167329007537	-0.312974126749836	-0.29737755128694	-0.277215919713885	-0.405724470746543	-0.267824151249096	-0.185093411555049	-0.268804802709983	-0.129385026008281	-0.159275923502266	-0.283290008451143	-0.305978965985777	-0.281208801298553	-0.307730050257192	-0.296509271475587	-0.102312596645702	-0.241547178946904	-0.295562750250088	-0.388797214162472	-0.421675044554465	-0.377955144741513	-0.187586045662491	-0.20407073217129	-0.199090167224183	-0.428893752638722	-0.0576364582249228	-0.322616309194329	0.0264753997481544	-0.137269616187223	-0.215903530970338	-0.319589865004366	-0.391476332357639	1.11833578954385
