Genus	HS00P003	HS03P003	HS00P004	HS03P004	HS03P005	HS00P010	HS03P010	HS00P011	HS03P011	HS00P012	HS03P012	HS00P014	HS03P014	DS03P016	DS03P017	HS00P019	HS03P019	HS03P024	HS00P025	HS03P025	HS03P026	HS00P029	HS03P029	DS00P030	DS03P030	HS00P031	HS03P031	HS00P034	HS03P034	HS03P035	HS00P036	DS00P037	DS03P037	HS00P040	HS03P040	HS00P041	HS03P041	HS00P042	HS03P042	HS00P044	HS03P044	HS00P045	HS03P045	HS00P046	HS03P046	HS00P047	HS03P047	HS00P048	HS03P048	DS00P049	DS03P049	HS00P050	HS03P050	HS00P051	HS03P051	DS00P054	DS03P054	HS00P055	HS03P055	HS00P056	HS03P056	HS00P057	HS03P057	HS00P058	HS03P058	HS00P059	HS03P059	DS00P060	DS03P060	HS00P061	HS03P061	HS00P063	HS03P063	HS00P064	HS03P064	DS00P065	DS03P065	HS03P066	HS03P067	HS00P068	HS03P068	HS00P071	HS03P071	HS00P072	HS03P072	HS00P073	HS03P073	HS00P074	HS03P074	HS00P075	HS03P075	DS00P076	DS03P076	HS00P077	HS03P077	HS00P082	HS00P93	HS00P96	HS00P109	HS00P110	HS00P118	HS00P137	HS00P142	HS00P167	HS00P176	HS00P179	HS00P192	HS00P198	HS00P201	DS04P86	DS05P114	DS00P119	DS00P138	DS04P138	DS00P140	DS06P140	DS00P166	DS00P172	DS00P180	DS06P180	DS00P191	DS00P193	DS00P194	DS04P194	DS00P196	DS05P196	DS03P237	DS03P239	DS03P245	DS03P272	DS03P279	DS03P288	DS03P295	DS03P298	DS03P312	DS03P313
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptoniphilaceae|Parvimonas	-0.225435639971859	-0.234794480969191	-0.246191308502119	-0.110499141169435	-0.0966421161008237	-0.217115994653631	-0.11727344479798	-0.169888832344419	-0.204231818187151	-0.159746990614295	-0.137613400436489	-0.237328999672467	-0.207234977432601	-0.116573107613381	0.0791652482813932	-0.270107029053271	-0.212574334704669	-0.211224411782676	-0.334070408921982	-0.300816139687867	-0.264114753469773	-0.256779782408561	-0.256220990731352	-0.215950318181135	-0.258715615135829	-0.242182498303157	-0.261975906479448	-0.150157898142077	-0.230540522379527	-0.245865974539554	-0.235308067979753	-0.262399599870963	-0.227939984243973	-0.288934472356265	-0.259655564997381	-0.258302872722647	-0.279091353907058	-0.271576858613039	-0.236062918963749	-0.218075454715896	-0.238715323188988	-0.199159424244308	-0.228748547841608	-0.0805465257643518	0.13980834133535	-0.198179329467099	-0.158928723510329	0.418665586431838	-0.204989050700964	-0.199962942296659	-0.169483118293119	-0.13278258228482	-0.181977568424767	0.955684845995279	-0.108437035950445	0.0985836598665318	0.21975648474829	-0.15260672921329	1.09984323149514	-0.209852591909233	0.433962348453188	-0.0132113960037666	0.249499364240965	-0.170856604520399	-0.185865131067921	-0.276706033182483	-0.092495870408202	3.66081955770712	-0.17331035722729	-0.108717878562524	-0.145999972925123	0.818252214081576	0.0399712608498346	-0.112013971660171	-0.227904775266924	-0.287129340592659	-0.234535019173526	-0.238686643360516	-0.298319228733851	-0.271944234239165	-0.260370416451074	0.255734135077362	0.199043667094431	0.185069816399481	0.300952977517585	-0.0562106823671888	0.0913444033110578	-0.0920548101677319	0.295695217639435	-0.0070072841396669	-0.00285889517304915	0.0394568230824077	-0.154749696186488	0.373295137921248	0.0489457686814627	0.0875745043994671	0.038912221997791	-0.278045180395617	-0.239339745194089	-0.195654681971792	-0.120737639648599	-0.369935789359634	-0.251111290977415	0.764112093842793	0.073778160163115	-0.119149875033779	0.0003339435373816	-0.454105147458818	-0.149395930769527	-0.180914833754921	0.3152994551959	-0.350846351623625	0.0968775707657375	0.65652443438414	0.159965451051134	2.04140944193646	-0.230797185708676	-0.00292323286644303	-0.45313893673121	-0.234484696923682	0.0353795505467518	-0.27373982558379	-0.213750419241353	1.73573764231528	-0.367691563865357	-0.128406851368293	-0.168315064726383	-0.354661852271493	-0.0888108936444605	0.00939358168163595	-0.187323338028776	-0.192734700647535	1.93286457824738	-0.268938245450412	0.137887350635632	-0.268604439484701
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Filifactor	-0.235518951336557	-0.253658626365637	-0.324326730360057	-0.234686686314056	-0.229361490983703	-0.235111959510331	-0.204154205648748	-0.252328555705272	-0.220751741777904	-0.209556157994838	-0.168273006364283	-0.20128845940562	-0.26882887928508	-0.263085359829647	-0.289268583641062	-0.283342065895041	-0.229918782968904	-0.113730298587217	-0.315218114812282	-0.178779726190035	-0.310017470996954	-0.198285604289827	-0.269330381668644	-0.216600937152426	-0.250234486217345	-0.242182498303157	-0.213014340756659	-0.276756346768818	-0.240619863929786	-0.245215577927727	-0.211732732173535	-0.166583533141046	-0.220131903137863	-0.278061366740708	-0.186384571269444	-0.241673187154323	-0.289695805310753	-0.221777933025101	-0.303282606586409	-0.191618144581741	-0.222470416511814	-0.102697229081444	-0.162842552220009	0.240643199129697	0.41306151443273	-0.226567481118757	-0.214447299618242	0.0247761473930396	-0.217995824810907	-0.264681466713621	-0.0845557216008321	-0.144573563884555	0.0925621493956259	-0.112298376210141	-0.197312698483392	-0.0305137361883165	-0.0611047186390826	0.882015937317788	-0.0284909178380859	-0.22032067188608	-0.0568347289919129	2.43198009374569	0.0546823435766018	-0.181547934245291	-0.210986606241306	-0.264712499810063	-0.192025023817329	-0.200082286902753	0.286012593595897	-0.221900535517063	-0.191652773091915	-0.178842389815739	-0.257847798409676	-0.211334394060031	-0.24389057582022	-0.281347362091252	-0.229655049623326	-0.244447141220872	-0.254551095527318	-0.276814429363699	-0.244024999618411	0.0278798162951793	-0.158749855651237	-0.0922905754089805	-0.116654255002927	-0.220849925213028	0.322685198814459	-0.164995773418512	-0.274015179292278	0.395887719194407	-0.0238662602499915	0.967378773619229	-0.242485571192795	-0.022134448545816	-0.0405470071976782	0.0259769872695389	2.01860482385351	-0.38859659346823	-0.335085803643385	-0.280632987889334	-0.126117580723174	-0.371227046103415	-0.254784882723636	0.181030763714575	-0.0365435049718584	-0.261133718146248	-0.0369691997581253	-0.0729354785087882	0.185120267961068	1.87631679646619	-0.00869582227798447	1.08693265037774	0.516924261219324	0.0524861232023274	1.2675961453729	-0.0978358837302837	-0.231359407363996	1.67311206823618	-0.106730946923168	-0.239816132857216	0.5428020080817	0.0855664671043181	0.315223968202897	-0.354368843714188	-0.368816067778559	-0.377257963646163	-0.186903576367534	0.460336924261303	-0.0951850459998168	-0.184965368023008	0.24345917788177	0.0151391103092702	-0.132474916301207	0.124481645992241	0.109482978194597	-0.285301821675672
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptoanaerobacter	-0.238880872878449	-0.25872177885746	-0.333978319352637	-0.252980677948809	-0.257177011628614	-0.253997289221897	-0.259572923387933	-0.286046484761909	-0.223965193302201	-0.223502933102298	-0.177516307064355	-0.377522452190109	-0.30151844046942	-0.303887281600435	-0.331320175873509	-0.304643473544411	-0.269801547406083	-0.224160627542215	-0.361954626692994	-0.322143989810891	-0.345278641777305	-0.29146268579439	-0.320804314814885	-0.217902223409695	-0.268896069110927	-0.242182498303157	-0.29094063566211	-0.094824881237249	-0.260788672890676	-0.262781381752547	-0.249972868274655	-0.301153428505978	-0.296872464575574	-0.319899352848654	-0.312313685374525	-0.287046716046193	-0.300303428297308	-0.308775060641506	-0.29331595932896	-0.235920057360729	-0.274484420083629	-0.237389491058011	-0.254481533208752	-0.230879222876418	-0.207750504823549	-0.239027791792061	-0.255294037835023	0.28829643114795	-0.261162305228537	-0.266974894496873	-0.251952598411902	-0.125907667865001	-0.205588963280169	-0.222002565111295	-0.228298636058203	-0.240395611417386	-0.231422836510879	-0.19195035255898	-0.180069611854752	-0.254114783507035	-0.0247556227227617	-0.0298812913479803	-0.213354190516221	-0.187659608378377	-0.206518686599545	-0.297104329906791	-0.199041099440772	-0.231933685533681	-0.292720759463336	-0.279424889291676	-0.193427579474584	-0.168140999924351	-0.275406340291534	-0.199677525109998	-0.244300587799768	-0.291132852789921	-0.234535019173526	-0.264448125881889	-0.320222781739656	-0.276814429363699	-0.295183270190552	-0.195884356025697	-0.178025374782198	-0.193315986947359	-0.156416669663422	-0.23611222089043	-0.0877608421939689	-0.236167282722794	-0.283372104792859	-0.199344510453204	-0.182079025605456	-0.215578934365429	-0.267704645284081	-0.169798981833804	-0.254524637656601	-0.0568290258384939	-0.346429007514909	-0.384385739818103	-0.33767688668625	-0.28317317289564	-0.275608573390004	-0.371227046103415	-0.265808274981176	-0.277865191820411	-0.235180374016961	-0.283249943082242	-0.292908023881146	-0.291275286046804	-0.18440704578569	-0.405773408483868	-0.268953383814614	-0.372346146258733	-0.280211656238512	-0.280760702606918	-0.306254628059645	-0.277840533466052	-0.358623876603319	-0.269992991981914	-0.433220795749088	-0.240527072270522	-0.291724629048462	-0.405936541189908	-0.457252382773151	0.294706849063095	-0.370502882603307	-0.387393108410066	-0.202352857198135	-0.43215670547772	-0.186937587253268	-0.331020852043255	-0.262533046548531	-0.297153936059886	-0.212670409599377	-0.274349309127791	-0.343570115121309	-0.288740502994858
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcaceae_incertae_sedis	-0.235518951336557	-0.254118877270526	-0.330422176328042	-0.243162977028709	-0.228816348594628	-0.246090367116616	-0.257904704756009	-0.283602002164362	-0.218915665704394	-0.203641603929395	-0.16309847408424	-0.359088540337169	-0.290412839683026	-0.219195527727129	-0.292359032313805	-0.289673594369073	-0.24164359303388	-0.263649549984736	-0.30784344777317	-0.292288535827723	-0.348485647408761	-0.266795600871112	-0.284462360877072	-0.217902223409695	-0.26380541937046	-0.242182498303157	-0.273855912676458	-0.165780336617939	-0.260012699654779	-0.24781725144448	-0.251248425943992	-0.289698886191037	-0.280514733951769	-0.304831963108882	-0.307523325881767	-0.279480108269044	-0.293231327147835	-0.295315786179732	-0.24933062243923	-0.237071728299456	-0.275785900528743	-0.241890654216856	-0.253921876493501	-0.225155241776175	-0.204475893980944	-0.240024863639112	-0.249384937202439	-0.22253329765843	-0.275564385629855	-0.277871020969836	-0.267664777118196	-0.166601718144794	-0.209301440035918	-0.158372321403579	-0.200753723924129	-0.230098199324423	-0.227540015328703	-0.195198081310185	-0.195432632580285	-0.257834572275696	-0.198573886013629	-0.215876149745993	-0.181811302190684	-0.18689555588426	-0.21210371324303	-0.305507031418242	-0.19233002795735	-0.224799489966992	-0.293087712053433	-0.273200904248016	-0.188990827702883	-0.178104189228382	-0.279606518205231	-0.0709914180465984	-0.240610695432608	-0.289798293805172	-0.234159605444185	0.52130909772522	-0.331850357914752	-0.276814429363699	-0.295183270190552	-0.169963806732561	-0.171014077233399	-0.172069701782077	-0.164378483673218	-0.263261473502117	-0.165905353154673	-0.095307023317548	0.323699586849241	-0.176060788091383	-0.1812850594168	-0.223636188857008	-0.271415063656339	-0.141669041932918	-0.178384265781541	-0.218924842167406	-0.350158455771798	-0.392807850686004	-0.337158655940867	-0.275976512801251	-0.254004448789753	-0.370581412635643	-0.265808274981176	-0.274575293008666	-0.330242611930888	-0.318375791030574	-0.292507773450992	-0.254248329664749	-0.275081847135169	-0.376378487963564	-0.15911775755805	-0.369589172736496	-0.243344909410977	-0.267362356461051	-0.290194788621272	-0.27475818940591	-0.359751913520166	-0.291199017853382	-0.350199260860751	-0.240527072270522	-0.260506221970101	-0.363539526003493	-0.460002640659331	0.0969605363226848	-0.371065169933756	1.30807378087346	-0.200145185145293	-0.432762636900637	-0.173849065408872	-0.237816357904986	-0.235123484798468	-0.197636064219349	-0.210577224216528	-0.288088434740656	-0.363707994086568	0.466991354535755
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcus	-0.201082815989292	-0.226516446432289	-0.261399491706885	-0.17764673871349	-0.139547928234616	-0.21141219247557	-0.0745487560564211	-0.190845156483243	-0.157483448903082	-0.0953056773250513	-0.139459141241014	-0.217538500156126	-0.00169570664972208	-0.231103290363729	0.152548647181692	-0.251126161811035	-0.183532766066322	-0.231277854121427	-0.311120916682008	-0.261747863542718	-0.028971698775735	-0.159090108038823	0.0969913500156833	-0.176292983162785	-0.194317826068409	-0.242182498303157	-0.213755661303304	-0.100496073529483	-0.174777475267323	-0.21466329381896	-0.216191431316261	-0.254478059216436	-0.200265048271166	-0.245462136236643	-0.226983339770366	-0.227317956771737	-0.240235469458404	-0.237579370948455	-0.226115451085727	-0.21865090248351	-0.260171777364455	-0.217705590204645	-0.233222202145222	-0.115676872341652	0.187114855738998	-0.187728011769648	-0.188885766053503	-0.205183387440312	-0.228953096025824	-0.234882513790954	-0.231763006533176	-0.127871691800728	-0.187709627160368	0.140241498714231	-0.200323570380568	-0.104241104798693	0.0876869958884547	-0.166389904249437	-0.156108852248369	-0.227751954583774	0.445886556741475	0.152930979093894	0.103430458080885	-0.177219862852288	-0.0578665008923918	-0.303106056906319	-0.185010997710828	-0.0130662810540174	-0.159784802083588	-0.116456978893662	-0.172582498754789	-0.151177469460159	-0.0311978835293976	-0.176796361880757	-0.233642221033467	-0.282681573322488	-0.232658002957806	0.348409554412487	-0.269730076665406	-0.274157865873668	-0.269175084755061	-0.0899407559981609	-0.154246403798148	-0.168158034633421	-0.10445709206903	-0.166637294440944	0.129584356269828	-0.157497472727503	0.112315739119012	-0.0160739638238316	-0.124988251458111	-0.216772442983203	-0.243597744910029	-0.0790197019510245	-0.117823368294787	-0.17478583298582	2.36235635954422	0.0733855346395652	-0.0264597503645785	-0.273013658927073	0.152097283824716	-0.342183625344184	-0.264583259709715	0.472314291369459	0.0227895968831792	-0.114841698575695	-0.00244245596847988	0.12269633028859	-0.0674928317867547	-0.16568090446544	0.0860832300995643	0.280056102649546	0.306827129455972	4.35723583334876	0.157702661494285	1.95692778936079	0.119617488483894	0.255623990118422	0.137598849201497	-0.234840092518849	1.70575156179467	-0.205868844100099	-0.106427122537739	0.874353854267891	-0.365442650358936	1.06287089205763	-0.1189233700663	-0.363131636271846	-0.127372659900067	-0.205568128918563	-0.190362978346139	-0.239995681433392	0.432221975395066	-0.305998145231595	-0.174858091570742	-0.259767859505722
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned	-0.213256545421665	-0.233414648221257	-0.278135754083714	-0.25208802444101	-0.256085716642102	-0.240820234057028	-0.262909638274364	-0.226940615106257	0.135256335780828	-0.173667063583413	-0.166794442888823	-0.248641724918896	-0.185703153607374	-0.24740439038553	-0.27073115325073	-0.253426337640846	-0.225230121158445	-0.167281722467267	-0.351290813945057	-0.307924019406248	-0.353831192216826	-0.226750277823574	-0.183698896735796	-0.217902223409695	-0.180777623517168	-0.242182498303157	-0.264945522186152	-0.31025991273577	-0.263116712568974	-0.25692493767381	-0.245508867170867	-0.274725625582848	-0.255637948468146	-0.278897640551162	-0.178429518311349	-0.253010696034247	-0.209357748694859	-0.203615174310419	-0.291655128196416	-0.23016244152816	-0.273182994838626	-0.234014103791073	-0.250004583267734	-0.228494084924408	-0.210661638555164	-0.236535272301784	-0.25578651707703	-0.223716672659032	-0.278994430402291	-0.279018207051253	-0.269011908651079	-0.168372874638766	-0.190407540762043	-0.235213608065857	-0.227437407576185	-0.266670032188988	-0.242427196356893	-0.196010082482349	-0.196557160007173	-0.258849144007404	-0.204513544310822	-0.245956336981761	-0.223219438846777	-0.188678386480631	-0.213779469082891	1.68690812609422	-0.175560551044936	-0.230031047912911	-0.292720759463336	-0.2820185843413	-0.195646285630982	-0.182164611046382	-0.282661531685574	-0.212167241449548	-0.244710605764586	-0.205387919065818	-0.212769685439391	-0.267839458076534	-0.334534165211942	-0.253798325110038	-0.302737800688769	-0.194171723517129	-0.182283359958511	-0.200029386194034	-0.168929490560425	-0.306290482891041	-0.200851178012651	-0.238455629877214	-0.320417452427575	-0.200524062623701	-0.181549711556074	-0.229606147701355	-0.272528275774256	-0.193810894169506	-0.278102679413456	-0.217864705535183	-0.345363518406153	-0.368748958246918	-0.33767688668625	-0.282326421850986	-0.32082261514676	-0.297690398709305	-0.265808274981176	-0.277865191820411	-0.330733262905948	-0.314524683679867	-0.291307052118715	-0.377777519498389	-0.353402114871814	-0.251059226364512	-0.277062373409139	-0.222068642785095	-0.294969600138387	-0.282489940084934	-0.306254628059645	-0.277400179180874	-0.359751913520166	-0.293665750627026	-0.409878554482391	-0.240527072270522	-0.276832320148364	-0.380236563623847	-0.370008010932165	-0.37652733650106	-0.368253811891779	-0.394362362093822	-0.200775927086008	-0.432762636900637	-0.092577223520411	-0.219309783005844	-0.21947171392641	-0.283302031441852	-0.213978743078948	-0.307664580020634	-0.413783280598433	-0.28923177065011
Bacteria|Firmicutes|Clostridia|Clostridiales|Tissierellaceae|Unassigned	-0.239301141829954	-0.25734083343609	-0.333470277885041	-0.251641707832229	-0.253903246797692	-0.25355796152902	-0.2612412345573	-0.286046484761909	-0.223506103985701	-0.223080193608629	-0.176037114830337	-0.351291826676362	-0.299050219164849	-0.296351202205317	-0.326370520420434	-0.301188330984567	-0.266045650606925	-0.266240750538803	-0.377545102366153	-0.322855135775151	-0.3784293230967	-0.294547348624595	-0.320804314814885	-0.227013031464978	-0.273138923303197	-0.242182498303157	-0.302087434077659	-0.312399517919287	-0.267773331886076	-0.260178372465737	-0.252524040859432	-0.297628547442427	-0.296872464575574	-0.32073661871554	-0.317104697104936	-0.285533255071947	-0.315336327028048	-0.310358848117295	-0.3132521015252	-0.238223448505421	-0.276436661452799	-0.243016060532386	-0.257839701377155	-0.218001952394284	-0.20738663749759	-0.242019117149615	-0.251846916584938	-0.176424117098221	-0.27213471710322	-0.277871020969836	-0.262725799309571	-0.16738887975035	-0.203901663834207	-0.228607251962982	-0.227437407576185	-0.234216739747254	-0.219776047636844	-0.196416093417379	-0.113490628291017	-0.256820036497266	-0.201543529545001	-0.189729376914985	-0.20822578598769	-0.187150237088857	-0.2160139881899	-0.309108797231812	-0.199651289870706	-0.228604158225308	-0.27621209866527	-0.274238148527052	-0.192540158669053	-0.152283372416751	-0.273879136515777	-0.208836023048919	-0.244710605764586	-0.291132852789921	-0.234535019173526	-0.267839458076534	-0.33498148540931	-0.276814429363699	-0.301898324646124	-0.198331194394069	-0.179528095913033	-0.190519310753887	-0.15584808783451	-0.297793765275502	-0.0674692980006573	-0.233879124006077	-0.269541009243807	-0.198459886170282	-0.180755764908675	-0.151806556050427	-0.26955979895694	-0.183135811478091	-0.266311466605096	-0.183961122228507	-0.338971213966039	-0.401833332607569	-0.337158655940867	-0.281903054844848	-0.304106486800575	-0.371227046103415	-0.265808274981176	-0.275397735499098	-0.330733262905948	-0.309230094417169	-0.278102082411047	-0.441719833964849	-0.318741046269366	-0.317647756953614	-0.269339476761944	-0.397718444874017	-0.24285362382042	-0.274276914381815	-0.306254628059645	-0.277840533466052	-0.351856320576493	-0.277881958342405	-0.456573898032749	-0.240527072270522	-0.280194536684097	-0.396939862302332	-0.469629700709879	-0.357610792477299	-0.371065169933756	-0.3854925926129	-0.201091304507013	-0.429127165436028	-0.181119541799242	-0.32200772734121	-0.243822316898781	-0.235534268741319	-0.204560331893875	-0.333920257515677	-0.400954267336441	-0.28923177065011
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned	-0.239301141829954	-0.257801141438312	-0.333978319352637	-0.25208802444101	-0.258268346661906	-0.253118640218613	-0.263743874841496	-0.288491147866658	-0.222587950166918	-0.222234735242679	-0.176406903453559	-0.37184968334107	-0.299050219164849	-0.308284043044946	-0.33008270173451	-0.303491722344424	-0.269801547406083	-0.266240750538803	-0.380007288918802	-0.323566295785776	-0.36345485993041	-0.29377615629411	-0.318784383068393	-0.225711294099436	-0.269744592956022	-0.242182498303157	-0.30060098491325	-0.314539252758819	-0.265444932224835	-0.262130607640482	-0.251248425943992	-0.287936987602412	-0.291893173814239	-0.32073661871554	-0.317104697104936	-0.284776550728655	-0.314451862466225	-0.311942707915449	-0.318237917383717	-0.235920057360729	-0.270580309930194	-0.232889067082281	-0.251123755661277	-0.229448115103692	-0.210661638555164	-0.243016298818436	-0.261204339117934	-0.210702543193803	-0.266648029845851	-0.279018207051253	-0.257787614060324	-0.16758567491622	-0.200527421083769	-0.234436303034	-0.227868018185773	-0.26460846092166	-0.239190154350649	-0.198040206155924	-0.19505780235117	-0.254452926151622	-0.203028490517808	-0.164776681709371	-0.222035405280794	-0.188678386480631	-0.2160139881899	-0.305507031418242	-0.199041099440772	-0.231458013480738	-0.262277855988157	-0.280981080344309	-0.19520252678201	-0.181795449606649	-0.249072059090796	-0.212167241449548	-0.24512062971485	-0.289798293805172	-0.234535019173526	-0.267500307437694	-0.330508527473324	-0.276371653210216	-0.300219435390902	-0.199554710872349	-0.182032866684848	-0.201148475041437	-0.168929490560425	-0.300059356939535	-0.200268312300869	-0.242378949208878	-0.321232074991674	-0.199934278948616	-0.180226483427255	-0.229307616958679	-0.265849602624487	-0.193217702897873	-0.277734137623545	-0.24862467747238	-0.10744713156024	-0.39401114116943	-0.336122215655705	-0.279786304969906	-0.313938566946047	-0.369935789359634	-0.265808274981176	-0.23265917461588	-0.314545248544214	-0.299124438557813	-0.25290767664918	-0.3413735555772	-0.272072669764088	-0.190667329578641	-0.26702299318297	-0.327704517944968	-0.17855675548615	-0.27730251476583	-0.236565550054596	-0.263312259007042	-0.30057277882016	0.00783044968343333	-0.419488750891867	-0.240527072270522	-0.225479256506904	-0.378951953888331	-0.396783859548981	-0.374905572039766	-0.371065169933756	-0.406402739938024	-0.200460553965472	-0.410954021469789	-0.184028379544519	-0.325718743755055	-0.247737585040386	-0.291344380338306	-0.213978743078948	-0.246053527993362	-0.280768471639437	-0.28923177065011
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea	-0.237199860983392	-0.25734083343609	-0.327882284501433	-0.248963950198361	-0.255540084165473	-0.251361418797972	-0.263743874841496	-0.279202388281836	-0.221669829431784	-0.223502933102298	-0.177146499570355	-0.368304562151539	-0.300901368531756	-0.295095339490543	-0.313380732955676	-0.301764164945259	-0.257127249651254	-0.263001783778798	-0.372621165016103	-0.307924019406248	-0.349554702824565	-0.285294211923988	-0.307676724072172	-0.225711294099436	-0.269744592956022	-0.242182498303157	-0.247131684367151	-0.30170278824766	-0.262340679346743	-0.262130607640482	-0.249972868274655	-0.267681641190836	-0.285492322809666	-0.310690739142403	-0.316306149848051	-0.273428076508495	-0.31091422476439	-0.303232373919526	-0.314083021362286	-0.23304109553042	-0.273833700561407	-0.236826897641951	-0.250564164040687	-0.221816806852946	-0.21029772786682	-0.243016298818436	-0.259726651209556	-0.21385687864651	-0.27144882854012	-0.275576777631137	-0.176197905717808	-0.166011366950438	-0.203226777298191	-0.233270388824768	-0.224853896424753	-0.247090826422463	-0.240484924584635	-0.196822111252017	-0.196932014729988	-0.255467378048956	-0.203028490517808	-0.170622926930041	-0.222824754815166	-0.188423687514496	-0.21657264975394	-0.300105066762188	-0.199651289870706	-0.220995361091034	-0.203671571776729	-0.256609702428945	-0.192540158669053	-0.159657535561451	-0.267389315473004	-0.210501575198053	-0.243480569825768	-0.288463789740929	-0.234535019173526	-0.266143743593539	-0.334534165211942	-0.266189520517924	-0.301058869547183	-0.198331194394069	-0.180780444490489	-0.19779137049689	-0.168076099244609	-0.303458016739374	-0.190944469164764	-0.181303411052846	-0.295173522498116	-0.183721173717182	-0.177315668103115	-0.226024006680191	-0.268446693430888	-0.186397112132963	-0.25599775164424	-0.244026251140668	0.0979296017806234	-0.40123157613396	-0.337158655940867	-0.28317317289564	-0.305581128288327	-0.371227046103415	-0.264991592745973	-0.254432156920778	-0.220991203618796	-0.302492670279559	-0.277301955863747	-0.166589306379537	-0.117912793507924	-0.0768204162387689	-0.253513715786898	-0.180873698205494	-0.288081759290677	-0.282489940084934	-0.306254628059645	-0.277400179180874	-0.293251902987496	0.29875419024514	-0.205753897676423	-0.240527072270522	-0.250426320773468	-0.367392133061737	-0.329527415157134	-0.292821094843053	-0.370502882603307	-0.406402739938024	-0.201406686228614	-0.413982391270234	-0.174139840098591	-0.321477613017052	-0.219906379024085	-0.282855290493251	-0.201421681819701	-0.226092300305296	-0.343570115121309	-0.28923177065011
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Bulleidia	-0.239301141829954	-0.258261456578691	-0.333978319352637	-0.25253434781313	-0.258268346661906	-0.254436623297429	-0.264995273081552	-0.289958032384046	-0.222587950166918	-0.220966599243861	-0.177146499570355	-0.372558740746515	-0.294731258193265	-0.306399652176731	-0.328845267781071	-0.301764164945259	-0.269801547406083	-0.272071745963195	-0.380007288918802	-0.323566295785776	-0.377359544377769	-0.288378306911616	-0.322824356555475	-0.225711294099436	-0.273138923303197	-0.242182498303157	-0.303573947681185	-0.315965814690719	-0.26932569834364	-0.262781381752547	-0.253799713026114	-0.303797326496462	-0.299718108034541	-0.32073661871554	-0.317104697104936	-0.28780347267876	-0.316220813646627	-0.311942707915449	-0.318237917383717	-0.238223448505421	-0.276436661452799	-0.243016060532386	-0.257839701377155	-0.234695877014822	-0.209569922752566	-0.244512139971195	-0.26169691843616	-0.223716672659032	-0.27762236733854	-0.279018207051253	-0.269460965600626	-0.169553731403791	-0.209301440035918	-0.235213608065857	-0.228729261193731	-0.266154626081833	-0.242427196356893	-0.198040206155924	-0.198056615642798	-0.258510949435201	-0.204513544310822	-0.245565473038913	-0.220062139520794	-0.188678386480631	-0.21657264975394	-0.310309466926142	-0.199651289870706	-0.231458013480738	-0.276945642247807	-0.283056122977186	-0.195646285630982	-0.182164611046382	-0.281515868208454	-0.212167241449548	-0.24512062971485	-0.290687993692445	-0.234535019173526	-0.266143743593539	-0.132008909968151	-0.276814429363699	-0.300219435390902	-0.196373702945205	-0.181782376356212	-0.1983508541731	-0.164947303881235	-0.307990071537309	-0.193857764146661	-0.192398073930019	-0.316344623074561	-0.199934278948616	-0.180491122539665	-0.229904681897263	-0.272157200626511	-0.193217702897873	-0.278102679413456	-0.22493302750751	-0.345363518406153	-0.401833332607569	-0.33767688668625	-0.278516323164063	-0.197600043440676	-0.371227046103415	-0.264583259709715	-0.277865191820411	-0.331223920450834	-0.315968799886299	-0.292908023881146	-0.443095829521796	-0.340840195642425	-0.397197852204811	-0.247725876583768	-0.392753143349595	-0.27578552690225	-0.157367644026224	-0.222828452917911	-0.276519490030719	-0.306205130263116	-0.272458084247498	-0.457260918504294	-0.240171600172675	-0.285478683141452	-0.373171668486247	-0.470317416763775	-0.375986741128401	-0.371065169933756	-0.405768954470301	-0.202352857198135	-0.388550142400795	-0.186937587253268	-0.328369701377855	-0.262968313721755	-0.299835606949297	-0.213978743078948	-0.33100209322094	-0.405230233497327	-0.288249242206688
