DS	HS	MeanDecreaseAccuracy	MeanDecreaseGini
ASV_255	0	0.000201923076923077	0.00013871635610766	0.0279394363806129
ASV_328	0.000293650793650794	4.44444444444445e-05	0.000138590203106332	0.0135899102961022
ASV_292	0.000215909090909091	0.000225052828148803	0.000136000681240956	0.0660800632511069
ASV_720	0.000311111111111111	4.16666666666667e-06	0.000135780885780886	0.0174865800865801
ASV_1013	0.000353632478632479	3.54026090868196e-05	0.00013375	0.0495442216763544
ASV_337	0.000181818181818182	8.95252837977296e-05	0.000132374581939799	0.0111311850568222
ASV_893	0.00012020202020202	0.000167832167832168	0.000130909090909091	0.0137650372805914
ASV_24	-0.000111111111111111	0.000281733746130031	0.000130826227951053	0.0355563090618872
ASV_739	2.77777777777778e-05	0.000199801587301587	0.000128555850279988	0.0477672992036372
ASV_377	0.000285714285714286	4.86111111111111e-05	0.000126811594202899	0.00365476190476191
ASV_335	0.000166666666666667	0.000111111111111111	0.000125	0.0116446821152704
ASV_360	0.000325	0	0.000123993558776167	0.010178602028602
ASV_368	9.59595959595959e-06	0.000197985773256671	0.00012344163693489	0.0538697466148302
ASV_322	0.000242857142857143	6.66666666666667e-05	0.000121666666666667	0.0215840659894091
ASV_494	0	0.0001875	0.000120401337792642	0.0165105870416643
ASV_268	0	0.000171679197994987	0.000118976836368141	0.0110677272727273
ASV_70	0.000391666666666667	-7.77777777777778e-05	0.000117824933687003	0.0282073958205537
ASV_387	8.33333333333333e-05	0.000154761904761905	0.000117816091954023	0.00644615384615385
ASV_106	6.66666666666667e-05	0.00018837818528221	0.000117547919588593	0.00938168168168168
ASV_334	-1.38888888888889e-05	0.000188888888888889	0.000116323491323491	0.0261695095610696
ASV_326	1.23737373737374e-05	0.000215277777777778	0.000115740740740741	0.0303462620379891
ASV_195	0.000118686868686869	0.000125	0.000115714285714286	0.00664212950170396
ASV_202	6.11471861471862e-05	0.000178408171635726	0.000115482246389293	0.0769129952299605
ASV_147	0.000125	9.76190476190476e-05	0.000114583333333333	0.00851666666666667
ASV_320	0.000225	5.63080495356037e-05	0.000114175824175824	0.0184023866457152
ASV_1199	0.000132323232323232	8.15188896071249e-05	0.000113944718727327	0.0774436304966035
ASV_392	0.000181818181818182	5.64102564102564e-05	0.000113444816053512	0.00806161616161616
ASV_571	-3.15268065268065e-05	0.000264423076923077	0.000112525879917184	0.0415651707399992
ASV_232	0.000233333333333333	1.85897435897436e-05	0.000112509157509158	0.0389730863004017
ASV_57	-0.000163492063492063	0.000236111111111111	0.000112464829856134	0.0172697563874034
ASV_464	0.000283333333333333	2.02020202020202e-05	0.000111904761904762	0.0128380952380952
ASV_531	0.000122222222222222	9.02777777777778e-05	0.000110128205128205	0.0123119699014436
ASV_581	2e-04	6.19047619047619e-05	0.000107368421052632	0.016543954248366
ASV_183	0.000172727272727273	2.86764705882353e-05	0.000104503919020048	0.0266189171162236
ASV_242	0.000573076923076923	-0.000128267973856209	0.000103316810903018	0.0267564233792555
ASV_504	-8.33333333333333e-05	0.000201190476190476	0.000100317693059629	0.0244835963198497
ASV_1	-4.80519480519481e-05	0.000207875457875458	9.76495193961461e-05	0.0241376124492107
