X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean	group
133	0.0879422000943006	2.05703011155115	ASV_84	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	149.992207792208	Model_6
134	3.02172008246778	-10.9855778971558	ASV_85	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae_Sedis_XI	Gemella	Unassigned	154.254545454545	Model_4
135	-4.32534442580757	6.41122968650433	ASV_86	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	168.264935064935	Model_5
136	-13.4540016903773	4.40065776168622	ASV_87	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	299.961038961039	Model_2
137	-11.3388998227348	13.5295532247505	ASV_88	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Unassigned	165.293506493506	Model_2
138	0.792710339388777	-12.2707670705842	ASV_881	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	168.6	Model_6
139	-24.4267834775562	3.96542313410681	ASV_89	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Unassigned	139.950649350649	Model_3
140	-13.886146642204	7.60413103307387	ASV_9	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	877.179220779221	Model_2
141	-4.97208161888837	-11.5495813593838	ASV_90	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	175.01038961039	Model_2
142	-6.3919854189276	17.5548822433135	ASV_91	Bacteria	SR1	Unassigned	Unassigned	Unassigned	SR1_genera_incertae_sedis	Unassigned	102.506493506494	Model_3
143	16.7993881681462	-5.92641430145426	ASV_92	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Unassigned	112.083116883117	Model_6
144	-1.54990270450368	-12.7624392656955	ASV_93	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Unassigned	137.238961038961	Model_6
145	5.96041942308815	11.0683220215023	ASV_94	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	185.703896103896	Model_2
146	-12.3932254994754	-3.45019967998432	ASV_95	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Unassigned	111.109090909091	Model_6
147	-0.608077006731605	16.75343497983	ASV_96	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Unassigned	118.937662337662	Model_3
148	-15.3076087052442	9.53001343451947	ASV_97	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Unassigned	140.52987012987	Model_2
149	-5.88729483100385	11.0943175908823	ASV_98	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Unassigned	136.2	Model_3
150	9.25115294305046	7.05339319865661	ASV_99	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Unassigned	155.766233766234	Model_2
