feature	method	group1	group2	p_values	adj_method	p_adjust
ko00965	LinDA	DSmed	ISmed	0.711519408837985	none	0.711519408837985
ko03008	LinDA	DSmed	ISmed	0.066439634089628	none	0.066439634089628
ko05414	LinDA	DSmed	ISmed	0.0708887255272744	none	0.0708887255272744
ko00290	LinDA	DSmed	ISmed	0.242810526402369	none	0.242810526402369
ko04614	LinDA	DSmed	ISmed	0.256787782238223	none	0.256787782238223
ko03410	LinDA	DSmed	ISmed	0.576367735471617	none	0.576367735471617
ko05010	LinDA	DSmed	ISmed	0.0878536892288178	none	0.0878536892288178
ko05012	LinDA	DSmed	ISmed	0.0934685010636084	none	0.0934685010636084
ko00980	LinDA	DSmed	ISmed	0.0566153540112356	none	0.0566153540112356
ko00410	LinDA	DSmed	ISmed	0.989311225609383	none	0.989311225609383
ko00983	LinDA	DSmed	ISmed	0.180798381354658	none	0.180798381354658
ko05150	LinDA	DSmed	ISmed	0.877093598357549	none	0.877093598357549
ko00791	LinDA	DSmed	ISmed	0.563674954248129	none	0.563674954248129
ko00790	LinDA	DSmed	ISmed	0.80981030972994	none	0.80981030972994
ko05131	LinDA	DSmed	ISmed	0.491346451837604	none	0.491346451837604
ko00020	LinDA	DSmed	ISmed	0.581229925674995	none	0.581229925674995
ko00710	LinDA	DSmed	ISmed	0.703803463076142	none	0.703803463076142
ko02060	LinDA	DSmed	ISmed	0.972604684313528	none	0.972604684313528
ko00340	LinDA	DSmed	ISmed	0.800718002876873	none	0.800718002876873
ko00785	LinDA	DSmed	ISmed	0.784951725789679	none	0.784951725789679
ko00550	LinDA	DSmed	ISmed	0.963181871721805	none	0.963181871721805
ko00650	LinDA	DSmed	ISmed	0.430718939875219	none	0.430718939875219
ko02030	LinDA	DSmed	ISmed	0.0130498228738671	none	0.0130498228738671
ko03320	LinDA	DSmed	ISmed	0.669467686953457	none	0.669467686953457
ko04744	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko04745	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko04612	LinDA	DSmed	ISmed	0.0107178210501757	none	0.0107178210501757
ko04621	LinDA	DSmed	ISmed	0.0601537129116522	none	0.0601537129116522
ko04622	LinDA	DSmed	ISmed	0.63894988201205	none	0.63894988201205
ko00910	LinDA	DSmed	ISmed	0.319949057371174	none	0.319949057371174
ko04971	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko00460	LinDA	DSmed	ISmed	0.932086891322411	none	0.932086891322411
ko04970	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko00830	LinDA	DSmed	ISmed	0.0620450027867255	none	0.0620450027867255
ko00780	LinDA	DSmed	ISmed	0.251078741712159	none	0.251078741712159
ko00511	LinDA	DSmed	ISmed	0.336024245718174	none	0.336024245718174
ko00970	LinDA	DSmed	ISmed	0.800691077187872	none	0.800691077187872
ko00030	LinDA	DSmed	ISmed	0.69225305239288	none	0.69225305239288
ko04972	LinDA	DSmed	ISmed	0.781161476994395	none	0.781161476994395
ko00232	LinDA	DSmed	ISmed	0.744308148718659	none	0.744308148718659
ko00230	LinDA	DSmed	ISmed	0.981889239791361	none	0.981889239791361
ko04122	LinDA	DSmed	ISmed	0.424880708772543	none	0.424880708772543
ko00540	LinDA	DSmed	ISmed	0.12004275999313	none	0.12004275999313
ko05014	LinDA	DSmed	ISmed	0.00509898098067456	none	0.00509898098067456
ko00660	LinDA	DSmed	ISmed	0.106820427320981	none	0.106820427320981
ko03020	LinDA	DSmed	ISmed	0.550324932813345	none	0.550324932813345
ko04512	LinDA	DSmed	ISmed	0.045727161353887	none	0.045727161353887
ko00982	LinDA	DSmed	ISmed	0.0567395777304869	none	0.0567395777304869
ko03010	LinDA	DSmed	ISmed	0.733900213296544	none	0.733900213296544
ko00140	LinDA	DSmed	ISmed	0.832832968074006	none	0.832832968074006
ko05100	LinDA	DSmed	ISmed	0.930148137368578	none	0.930148137368578
ko00860	LinDA	DSmed	ISmed	0.624345312839591	none	0.624345312839591
ko05410	LinDA	DSmed	ISmed	0.0826890967921209	none	0.0826890967921209
ko00330	LinDA	DSmed	ISmed	0.852734989528693	none	0.852734989528693
ko04080	LinDA	DSmed	ISmed	0.0261394427204074	none	0.0261394427204074
ko04514	LinDA	DSmed	ISmed	0.045727161353887	none	0.045727161353887
ko00908	LinDA	DSmed	ISmed	0.454644886959177	none	0.454644886959177
ko04930	LinDA	DSmed	ISmed	0.428405521634457	none	0.428405521634457
ko03430	LinDA	DSmed	ISmed	0.954969980528409	none	0.954969980528409
ko00906	LinDA	DSmed	ISmed	0.423716971052932	none	0.423716971052932
ko00900	LinDA	DSmed	ISmed	0.634643580070787	none	0.634643580070787
ko00901	LinDA	DSmed	ISmed	0.711519408837985	none	0.711519408837985
ko00903	LinDA	DSmed	ISmed	0.730748724270295	none	0.730748724270295
ko00471	LinDA	DSmed	ISmed	0.688384545145855	none	0.688384545145855
ko00472	LinDA	DSmed	ISmed	0.527264681673046	none	0.527264681673046
ko00473	LinDA	DSmed	ISmed	0.403558324150328	none	0.403558324150328
ko05111	LinDA	DSmed	ISmed	0.826251044181344	none	0.826251044181344
ko04510	LinDA	DSmed	ISmed	0.045727161353887	none	0.045727161353887
ko04810	LinDA	DSmed	ISmed	0.045727161353887	none	0.045727161353887
ko04210	LinDA	DSmed	ISmed	0.96239179167945	none	0.96239179167945
ko00240	LinDA	DSmed	ISmed	0.636671672944295	none	0.636671672944295
ko04011	LinDA	DSmed	ISmed	0.666275099893362	none	0.666275099893362
ko00944	LinDA	DSmed	ISmed	0.217447116632116	none	0.217447116632116
ko04113	LinDA	DSmed	ISmed	0.0212604347758811	none	0.0212604347758811
ko04070	LinDA	DSmed	ISmed	0.106879448483224	none	0.106879448483224
ko03420	LinDA	DSmed	ISmed	0.722995817690586	none	0.722995817690586
ko00770	LinDA	DSmed	ISmed	0.613433781349808	none	0.613433781349808
ko02040	LinDA	DSmed	ISmed	0.0424388497963478	none	0.0424388497963478
ko04912	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko00670	LinDA	DSmed	ISmed	0.900175403373888	none	0.900175403373888
ko04920	LinDA	DSmed	ISmed	0.948894241453143	none	0.948894241453143
ko04144	LinDA	DSmed	ISmed	0.0128008426681565	none	0.0128008426681565
ko00930	LinDA	DSmed	ISmed	0.625717069085281	none	0.625717069085281
ko04112	LinDA	DSmed	ISmed	0.453254971023371	none	0.453254971023371
ko04720	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko04722	LinDA	DSmed	ISmed	0.051817934911127	none	0.051817934911127
ko04075	LinDA	DSmed	ISmed	0.0225547397064836	none	0.0225547397064836
