feature	method	group1	group2	p_values	adj_method	p_adjust
ko00750	LinDA	HEmed	HGpre	0.94324840258304	none	0.94324840258304
ko00950	LinDA	HEmed	HGpre	0.698855654309987	none	0.698855654309987
ko00592	LinDA	HEmed	HGpre	0.69056915551993	none	0.69056915551993
ko00591	LinDA	HEmed	HGpre	0.914903424600509	none	0.914903424600509
ko00590	LinDA	HEmed	HGpre	0.753363930312929	none	0.753363930312929
ko00061	LinDA	HEmed	HGpre	0.469758264448733	none	0.469758264448733
ko03070	LinDA	HEmed	HGpre	0.605790292541672	none	0.605790292541672
ko00253	LinDA	HEmed	HGpre	0.26589222327837	none	0.26589222327837
ko03060	LinDA	HEmed	HGpre	0.956898937597127	none	0.956898937597127
ko04740	LinDA	HEmed	HGpre	0.367542005434531	none	0.367542005434531
ko00380	LinDA	HEmed	HGpre	0.491916908797234	none	0.491916908797234
ko00500	LinDA	HEmed	HGpre	0.970876345239818	none	0.970876345239818
ko05120	LinDA	HEmed	HGpre	0.721649815883555	none	0.721649815883555
ko05322	LinDA	HEmed	HGpre	0.52479322604259	none	0.52479322604259
ko04964	LinDA	HEmed	HGpre	0.587797704283889	none	0.587797704283889
ko04962	LinDA	HEmed	HGpre	0.823822439446902	none	0.823822439446902
ko00625	LinDA	HEmed	HGpre	0.949739745685705	none	0.949739745685705
ko00624	LinDA	HEmed	HGpre	0.335047360449379	none	0.335047360449379
ko00627	LinDA	HEmed	HGpre	0.604570851134884	none	0.604570851134884
ko00626	LinDA	HEmed	HGpre	0.984283647520968	none	0.984283647520968
ko00621	LinDA	HEmed	HGpre	0.564456487675121	none	0.564456487675121
ko00620	LinDA	HEmed	HGpre	0.748724357430708	none	0.748724357430708
ko00623	LinDA	HEmed	HGpre	0.960638129427281	none	0.960638129427281
ko00622	LinDA	HEmed	HGpre	0.696673210730286	none	0.696673210730286
ko00270	LinDA	HEmed	HGpre	0.868410898178062	none	0.868410898178062
ko00940	LinDA	HEmed	HGpre	0.922106409174368	none	0.922106409174368
ko00941	LinDA	HEmed	HGpre	0.738743772759287	none	0.738743772759287
ko01053	LinDA	HEmed	HGpre	0.771122631998435	none	0.771122631998435
ko00100	LinDA	HEmed	HGpre	0.94087717954749	none	0.94087717954749
ko00945	LinDA	HEmed	HGpre	0.924400309242143	none	0.924400309242143
ko05016	LinDA	HEmed	HGpre	0.281877820457809	none	0.281877820457809
ko00071	LinDA	HEmed	HGpre	0.975378120092917	none	0.975378120092917
ko00072	LinDA	HEmed	HGpre	0.397576626755258	none	0.397576626755258
ko05219	LinDA	HEmed	HGpre	0.673697178325585	none	0.673697178325585
ko05215	LinDA	HEmed	HGpre	0.9228844993195	none	0.9228844993195
ko05214	LinDA	HEmed	HGpre	0.367542005434531	none	0.367542005434531
ko05211	LinDA	HEmed	HGpre	0.642011432435676	none	0.642011432435676
ko05210	LinDA	HEmed	HGpre	0.953160297995802	none	0.953160297995802
ko01055	LinDA	HEmed	HGpre	0.788222878466622	none	0.788222878466622
ko04910	LinDA	HEmed	HGpre	0.959309447413796	none	0.959309447413796
ko00531	LinDA	HEmed	HGpre	0.871884812875359	none	0.871884812875359
ko04916	LinDA	HEmed	HGpre	0.367542005434531	none	0.367542005434531
ko00360	LinDA	HEmed	HGpre	0.916650758823854	none	0.916650758823854
ko00633	LinDA	HEmed	HGpre	0.978716359118582	none	0.978716359118582
ko00630	LinDA	HEmed	HGpre	0.725546645337722	none	0.725546645337722
ko00363	LinDA	HEmed	HGpre	0.772025569269573	none	0.772025569269573
ko00364	LinDA	HEmed	HGpre	0.446875802861903	none	0.446875802861903
ko05130	LinDA	HEmed	HGpre	0.822282257377195	none	0.822282257377195
ko04115	LinDA	HEmed	HGpre	0.953160297995802	none	0.953160297995802
ko04114	LinDA	HEmed	HGpre	0.367542005434531	none	0.367542005434531
ko00121	LinDA	HEmed	HGpre	0.294407119578521	none	0.294407119578521
ko04914	LinDA	HEmed	HGpre	0.9228844993195	none	0.9228844993195
ko00430	LinDA	HEmed	HGpre	0.656913716889127	none	0.656913716889127
ko02010	LinDA	HEmed	HGpre	0.725349681253518	none	0.725349681253518
ko00130	LinDA	HEmed	HGpre	0.68819811244004	none	0.68819811244004
ko03050	LinDA	HEmed	HGpre	0.306859988589172	none	0.306859988589172
ko00361	LinDA	HEmed	HGpre	0.903312023682992	none	0.903312023682992
ko00040	LinDA	HEmed	HGpre	0.571405259418858	none	0.571405259418858
ko00730	LinDA	HEmed	HGpre	0.576950839308796	none	0.576950839308796
ko00362	LinDA	HEmed	HGpre	0.73636535852555	none	0.73636535852555
ko01040	LinDA	HEmed	HGpre	0.89601895929819	none	0.89601895929819
ko00603	LinDA	HEmed	HGpre	0.922994405409673	none	0.922994405409673
ko03018	LinDA	HEmed	HGpre	0.951733758557434	none	0.951733758557434
ko04270	LinDA	HEmed	HGpre	0.367542005434531	none	0.367542005434531
ko00281	LinDA	HEmed	HGpre	0.662815620483442	none	0.662815620483442
ko00280	LinDA	HEmed	HGpre	0.66129032443145	none	0.66129032443145
ko03013	LinDA	HEmed	HGpre	0.315814217729638	none	0.315814217729638
ko04626	LinDA	HEmed	HGpre	0.938552442004959	none	0.938552442004959
ko05200	LinDA	HEmed	HGpre	0.729092846856995	none	0.729092846856995
ko00601	LinDA	HEmed	HGpre	0.960992143461411	none	0.960992143461411
ko03015	LinDA	HEmed	HGpre	0.484065427336799	none	0.484065427336799
ko00312	LinDA	HEmed	HGpre	0.302338529919509	none	0.302338529919509
ko05020	LinDA	HEmed	HGpre	0.325966163465117	none	0.325966163465117
ko05143	LinDA	HEmed	HGpre	0.31597569886958	none	0.31597569886958
ko00523	LinDA	HEmed	HGpre	0.691642106949741	none	0.691642106949741
ko00520	LinDA	HEmed	HGpre	0.954710905956794	none	0.954710905956794
ko00521	LinDA	HEmed	HGpre	0.670345271529782	none	0.670345271529782
ko05146	LinDA	HEmed	HGpre	0.171687850954669	none	0.171687850954669
ko05145	LinDA	HEmed	HGpre	0.953160297995802	none	0.953160297995802
ko05144	LinDA	HEmed	HGpre	0.533500046188345	none	0.533500046188345
ko00052	LinDA	HEmed	HGpre	0.859405457206281	none	0.859405457206281
ko00053	LinDA	HEmed	HGpre	0.100255093031068	none	0.100255093031068
ko00051	LinDA	HEmed	HGpre	0.768318622093619	none	0.768318622093619
ko00401	LinDA	HEmed	HGpre	0.848975030086233	none	0.848975030086233
ko00400	LinDA	HEmed	HGpre	0.986808308382274	none	0.986808308382274
ko04020	LinDA	HEmed	HGpre	0.988258604749473	none	0.988258604749473
