D	H	MeanDecreaseAccuracy	MeanDecreaseGini
Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Methylophilaceae	0	0	0	0
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Marinilabiliaceae	0.00212380952380952	-0.000561738261738262	-3.33832833832828e-06	0.176265044368314
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae	-0.00183333333333333	0.000787049062049062	-5.85525585525588e-06	0.162413625906514
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae	-0.001	0.000147222222222222	-0.000134199134199134	0.110742298101085
Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae	-3.33333333333333e-05	0.000100396825396825	-0.000233396750308515	0.155906052532656
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae	-0.0012	-5.78144078144078e-05	-0.000270995670995671	0.11612561032089
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae	-0.004	0.000845476745476746	-0.000295222832722833	0.195531177080034
Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae	-0.000583333333333333	-0.000553968253968254	-0.000437179487179487	0.0184701037980157
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillales_Incertae_Sedis_XI	-0.00255	-0.000203138528138528	-0.000501060051060051	0.134474745994886
Bacteria|Tenericutes|Mollicutes|Mycoplasmoidales|Metamycoplasmataceae	-0.00321666666666667	0.000373881673881674	-0.000513642893054658	0.14441092047947
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae	-0.001	-0.000418048618048618	-0.000551906426906427	0.345420452532065
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XIII	-0.001	-0.000285087135087135	-0.000594182778006307	0.207207341154288
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae	-0.00253333333333333	-0.000167929292929293	-0.000742218892218892	0.166488330522303
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae	-0.0028	1.984126984127e-06	-0.000778371628371629	0.310594180527555
Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae	-0.00208333333333333	-0.000657886557886558	-0.000834169996669996	0.104097832675576
Bacteria|SR1|Unassigned|Unassigned|Unassigned	-7e-04	-0.000710270285270285	-0.00084235347985348	0.233800375084629
Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae	-0.00203333333333333	-0.000455808080808081	-0.000866672216672217	0.255002857388954
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae	-0.00236666666666667	-0.000824350649350649	-0.000989122642063819	0.07969515442412
Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae	-0.00216666666666667	-0.000697355422355422	-0.00103757908757909	0.125102031224604
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned|Unassigned	-0.00145	-0.000546825396825397	-0.00104273504273504	0.0968053798023142
Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae	-0.00121666666666667	-0.0010484126984127	-0.00106707638766462	0.0987511130908854
Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae	-0.00506666666666667	-0.000517171717171717	-0.00120241147741148	0.339934205918303
Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae	-0.004	-0.000289657564657565	-0.00124915917415917	0.130662650866001
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae	-0.00405238095238095	-0.000242857142857143	-0.00141934731934732	0.147229900769614
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae	-0.00379285714285714	-0.00079005439005439	-0.00154330057197704	0.101291725059031
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae	-0.0027	-0.00116666666666667	-0.0016961966954614	0.091925002693385
Bacteria|Firmicutes|Clostridia|Clostridiales|Tissierellaceae	-0.000457142857142857	-0.00235226162726163	-0.00180174408924409	0.274945557924289
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae	-0.00423333333333333	-0.000915451215451215	-0.00180636030636031	0.225734165878907
