X1	X2	elements	Kingdom	Phylum	Class	Order	Family	Genus	Species	mean
ASV_367	-13.3827632773824	7.6800165834204	ASV_367	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	12.1111111111111
ASV_37	-7.20506213011401	-18.4676208795795	ASV_37	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	164.555555555556
ASV_370	-1.53019588157593	-8.59062622692977	ASV_370	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	15.0555555555556
ASV_375	-14.2980567498541	0.68274328401702	ASV_375	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter	Permianibacter_aggregans	12.7222222222222
ASV_376	4.26767193189853	2.31437895399465	ASV_376	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	15.1111111111111
ASV_378	11.7917669392239	7.22154182421645	ASV_378	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Verrucosispora	Verrucosispora_andamanensis	16
ASV_379	-18.2754189118446	-4.35395992096344	ASV_379	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	14.8333333333333
ASV_38	-16.6673221772118	-13.1406564692217	ASV_38	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	153.611111111111
ASV_380	-9.99732457704095	10.2777875469699	ASV_380	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Unassigned	Unassigned	12.6111111111111
ASV_381	8.57078361422885	13.1975785173565	ASV_381	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	13.3333333333333
ASV_382	6.63443396471331	-1.32092208830094	ASV_382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	14.4444444444444
ASV_383	-7.52973626089015	3.27956702417507	ASV_383	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_agariperforans	13.3888888888889
ASV_384	8.51463421538596	-17.4594628539703	ASV_384	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	12.4444444444444
ASV_385	-12.5927229001748	9.02791956527513	ASV_385	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Unassigned	12.6666666666667
ASV_389	-2.6262468812549	-13.8115944332989	ASV_389	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	12.8333333333333
ASV_39	-6.3758711438923	-2.82929743604319	ASV_39	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	146.666666666667
ASV_391	-3.93005931694688	-12.5652732371641	ASV_391	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	14.7222222222222
ASV_392	14.9339159825835	-2.73896798744027	ASV_392	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	11.7777777777778
ASV_396	17.7452811984246	-10.9231463050791	ASV_396	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	Unassigned	14.8888888888889
ASV_397	21.1509313918498	-0.449470116837418	ASV_397	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	11.7777777777778
ASV_399	14.9853522776905	-2.16903685808004	ASV_399	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Permianibacter	Permianibacter_aggregans	11.1111111111111
ASV_40	18.9795208753339	-14.7035184524496	ASV_40	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	133.777777777778
ASV_402	-13.1055826204045	1.40793358070297	ASV_402	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	13.2222222222222
ASV_403	20.2707112435353	-1.13187336757749	ASV_403	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Cellvibrio	Cellvibrio_ostraviensis	11.7222222222222
ASV_405	-5.17621304107861	-7.07090989544132	ASV_405	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	12.7222222222222
ASV_407	22.7693091634641	-4.66794668037953	ASV_407	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Unassigned	13.6666666666667
ASV_408	-11.762850851821	0.658478689490116	ASV_408	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_urocaniciphilum	10.9444444444444
ASV_409	16.3549609835664	6.01881530124916	ASV_409	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_daechungensis	11.8888888888889
ASV_41	-5.18819051337744	-5.64652453700215	ASV_41	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	148.166666666667
ASV_410	-9.08379267026472	-1.57826506575852	ASV_410	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	11.1666666666667
ASV_411	-14.24875111884	-0.623173626524872	ASV_411	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_daejeonensis	11.7777777777778
ASV_413	-1.41201252023295	-26.112428488241	ASV_413	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Unassigned	Unassigned	12.7222222222222
ASV_414	-18.0499568723429	-17.4161175083532	ASV_414	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	12.9444444444444
ASV_415	10.5909527062572	7.58780328851005	ASV_415	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Unassigned	11.1666666666667
ASV_416	-4.18950224463372	-15.9518495882432	ASV_416	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	Unassigned	12.1666666666667
ASV_419	-9.3480799107243	9.55754674807015	ASV_419	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_daejeonensis	12.2222222222222
ASV_42	-5.75596139866151	13.1529247450746	ASV_42	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Unassigned	145.555555555556
ASV_420	-10.7509537427966	5.88749904802486	ASV_420	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Unassigned	Unassigned	12
ASV_422	-7.70727292804698	-20.0449800054417	ASV_422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	12.3888888888889
ASV_423	4.16733589637006	19.450143378748	ASV_423	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	10.9444444444444
ASV_424	1.52799597224819	-6.95003312357208	ASV_424	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	11.1111111111111
ASV_425	15.8890170202966	14.8048633713786	ASV_425	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Sorangium	Sorangium_cellulosum	12.0555555555556
ASV_427	-3.51288764643864	20.2088121249402	ASV_427	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	11.7777777777778
ASV_428	2.81469589262468	-9.75261717268061	ASV_428	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	11
ASV_43	2.68402253899424	-0.329120105301068	ASV_43	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	156
ASV_430	2.99777908557322	-21.8108955940465	ASV_430	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	10.3888888888889
ASV_432	-4.02815111984349	-4.58929786754716	ASV_432	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	11.0555555555556
ASV_433	16.3837858347639	10.8521513236579	ASV_433	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	12.2222222222222
ASV_434	-22.2786095775272	-8.09952181633211	ASV_434	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Unassigned	11.2777777777778
ASV_438	-3.66087189135627	-14.7426160918606	ASV_438	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sulfonivorans	12.2222222222222
ASV_439	1.25938820033268	-10.930788197892	ASV_439	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	14.2222222222222
ASV_44	-7.45951965385282	-1.645353612524	ASV_44	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Kinneretia_asaccharophila	133.944444444444
ASV_441	-12.1493609905084	5.90010264140396	ASV_441	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Unassigned	12.7777777777778
ASV_442	-12.1852006305874	0.693252921192967	ASV_442	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	11.6111111111111
ASV_443	-17.6000539983489	-12.2469547526133	ASV_443	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	10.5555555555556
ASV_444	6.65767420521257	-16.2867417298495	ASV_444	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	11.3888888888889
ASV_446	-4.09044033579462	10.3418945138494	ASV_446	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Unassigned	9.27777777777778
ASV_447	-10.2670701637612	-14.8833621292385	ASV_447	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_kribbensis	9.83333333333333
ASV_449	14.0404346956796	-21.6940924687875	ASV_449	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9.61111111111111
ASV_45	-7.89986972525693	14.1048139891233	ASV_45	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_kentuckyensis	134.722222222222
ASV_450	14.8963270383944	-9.5779020991553	ASV_450	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	10.7222222222222
ASV_451	-21.5569050865746	-11.025853443419	ASV_451	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9.38888888888889
ASV_452	2.24612903013674	11.1642757911347	ASV_452	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium_aerolatum	11.1666666666667
ASV_454	21.554051557762	-0.705980704666259	ASV_454	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	11.1111111111111
ASV_457	6.8647878401548	10.3795617113189	ASV_457	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_jensenii	11.1111111111111
ASV_458	-3.29598567235491	-17.6695955129077	ASV_458	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_abyssalis	12.7222222222222
ASV_459	22.2026458403413	-4.96047827439361	ASV_459	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	9.22222222222222
ASV_46	-11.8946921823289	-9.26951763013188	ASV_46	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	143.888888888889
ASV_460	-7.91349519081808	-2.0869728116823	ASV_460	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	11.8333333333333
ASV_463	-7.31823390431138	-17.1745500321898	ASV_463	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	10.5555555555556
ASV_465	10.6841452191234	9.26119851771456	ASV_465	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Couchioplanes	Couchioplanes_caeruleus_subsp._azureus	11.5
ASV_467	3.44916077465418	3.47338413080362	ASV_467	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Actinoplanes_capillaceus	11
ASV_468	1.60641283734039	19.1418288766256	ASV_468	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	9.94444444444444
ASV_469	-1.91421013290253	-6.1960070776977	ASV_469	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis	9.72222222222222
ASV_47	-5.22270335065553	-4.26285788888931	ASV_47	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	153.944444444444
ASV_470	-2.49877792636475	18.2589337192916	ASV_470	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	11.2777777777778
ASV_474	13.9148957506587	7.95522161865713	ASV_474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	9.55555555555556
ASV_475	-8.36194180909441	-11.7072544764727	ASV_475	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	9.88888888888889
ASV_477	-12.0128910001106	6.4787451666004	ASV_477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unassigned	Unassigned	10.7222222222222
ASV_478	10.3316801959535	-23.599891551513	ASV_478	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_laguerreae	11.6111111111111
ASV_480	-5.06661472107008	-14.8196215247467	ASV_480	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	Cellulomonas_humilata	10.9444444444444
ASV_482	20.3180851066348	2.95971328891223	ASV_482	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	10.4444444444444
ASV_484	2.1041555307754	-23.3752270484036	ASV_484	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	9.61111111111111
ASV_485	4.55722560140538	-2.82081161563984	ASV_485	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter_panacisoli	10.5555555555556
ASV_486	-12.3158208277322	10.1147504757572	ASV_486	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	10.2222222222222
ASV_490	12.6694117088153	6.05380790637796	ASV_490	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	13.5
ASV_491	4.77992942314802	0.942627992083894	ASV_491	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Rhizocola	Rhizocola_hellebori	9.72222222222222
ASV_492	19.730317321364	-15.8627419017102	ASV_492	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9.83333333333333
ASV_493	-2.43644703980863	-15.7932360263608	ASV_493	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9.77777777777778
ASV_494	10.9931542558251	6.09626245327989	ASV_494	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	10.5
ASV_495	14.1296449383607	16.0118259579895	ASV_495	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Unassigned	9.77777777777778
ASV_496	6.96861243867147	2.81514026147011	ASV_496	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9.11111111111111
ASV_497	14.3512531159398	2.06787240548613	ASV_497	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	9.83333333333333
ASV_499	17.6759129773798	-11.9926098569087	ASV_499	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	9.66666666666667
ASV_50	-1.3325905433383	-6.73297168779962	ASV_50	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Pseudoduganella_violaceinigra	133.666666666667
ASV_500	-17.5489434197234	-10.3178101640484	ASV_500	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unassigned	9.61111111111111
ASV_501	20.9556301693404	-10.6856448545104	ASV_501	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter_brunescens	7.88888888888889
ASV_503	5.48083282717552	-2.15583537226025	ASV_503	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia_mobilis	8.55555555555556
ASV_505	-10.2334638679813	-15.341472928152	ASV_505	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Aquihabitans	Aquihabitans_daechungensis	10
ASV_506	-7.41785494380495	19.8666872046538	ASV_506	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax_soli	11
ASV_507	9.54633327093405	-19.7622143972706	ASV_507	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobiaceae	Ilumatobacter	Unassigned	11.3333333333333
ASV_509	1.14315272325519	4.72121706936303	ASV_509	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Blastopirellula	Unassigned	10.8888888888889
ASV_51	-15.307760216923	6.78045355495033	ASV_51	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	117.722222222222
ASV_511	-4.09455743379369	-13.2973093180795	ASV_511	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	9.05555555555556
ASV_512	-10.0904255249919	4.37094443427465	ASV_512	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Unassigned	Unassigned	8.83333333333333
ASV_514	12.0647876581154	17.9192485952603	ASV_514	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	7.88888888888889
ASV_516	-18.5261139894626	-2.49565519748712	ASV_516	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	8.5
ASV_517	11.0634304670962	7.78767324526477	ASV_517	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	9.16666666666667
ASV_518	22.7202499974706	-6.49649640770736	ASV_518	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydophila	Unassigned	7.94444444444444
ASV_519	0.234243065281238	-2.38476332294221	ASV_519	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	8.11111111111111
ASV_52	16.1221295268244	-12.1467332069345	ASV_52	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	161.333333333333
ASV_521	6.13989056331825	13.3511699005312	ASV_521	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	9.61111111111111
ASV_523	-8.81393209614118	10.6525576894428	ASV_523	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lechevalieria	Unassigned	9.22222222222222
ASV_525	5.97540826587746	-4.22158107520075	ASV_525	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	8.16666666666667
ASV_530	-3.98403211987291	-19.0200575913304	ASV_530	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	8.27777777777778
ASV_531	-8.2609699046696	6.13380273678969	ASV_531	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	9.94444444444444
ASV_532	12.9035620992165	-19.6655002628345	ASV_532	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus	7.77777777777778
ASV_533	22.2918002647714	-5.47887362121959	ASV_533	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	7.88888888888889
ASV_534	3.03246524677595	8.90825065671929	ASV_534	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Unassigned	9.72222222222222
ASV_536	-3.1596458548896	0.36107831050912	ASV_536	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	9.16666666666667
ASV_537	19.9178877691126	0.177192823997778	ASV_537	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	8.33333333333333
ASV_539	11.219280428193	7.15712326446578	ASV_539	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	11.0555555555556
ASV_54	16.28934996416	6.83401423099221	ASV_54	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	113.222222222222
ASV_540	-0.83646790140542	10.6362109770573	ASV_540	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Unassigned	10.2222222222222
ASV_541	-0.93383805213808	20.2251163129446	ASV_541	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	7.72222222222222
ASV_544	0.355545743512501	6.76497676440171	ASV_544	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	10.2222222222222
ASV_545	-12.4129601053149	0.431913130891602	ASV_545	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	9.88888888888889
ASV_546	6.11345305101123	0.525645868106614	ASV_546	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	10.1111111111111
ASV_547	-11.0237405265826	-19.9710725416481	ASV_547	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Piscinibacter	Piscinibacter_aquaticus	8.72222222222222
ASV_548	21.1695487205451	-4.44430829432128	ASV_548	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	7.11111111111111
ASV_55	-9.9155189230884	-17.33249095181	ASV_55	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Piscinibacter	Piscinibacter_aquaticus	113.611111111111
ASV_550	-18.5372982570215	0.84444279580182	ASV_550	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	8.44444444444444
ASV_552	-20.8086484705029	-12.3294575068925	ASV_552	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	7.77777777777778
ASV_553	-6.46343603865604	-9.47180572818498	ASV_553	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	8.55555555555556
ASV_555	-18.3067695931832	-13.9372327748206	ASV_555	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	14.1111111111111
ASV_556	-3.17135403854968	-19.8142756649202	ASV_556	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis	12.5
ASV_557	-2.9820120750167	-15.8213903713453	ASV_557	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	8.38888888888889
ASV_558	-2.71178202687582	11.1982489656837	ASV_558	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	7.72222222222222
ASV_559	11.3679268139096	4.52917048992561	ASV_559	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	8.16666666666667
ASV_56	-6.79773111397816	-3.92196907367874	ASV_56	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	110.277777777778
ASV_560	-6.70687822309671	2.974866352625	ASV_560	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_daechungensis	9.94444444444444
ASV_563	-5.64953340492867	-20.410906107427	ASV_563	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	7.33333333333333
ASV_565	-1.49040546181375	-4.34270150996943	ASV_565	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_tepidum	7.5
ASV_566	10.3363685497954	-1.18829509081374	ASV_566	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	9
ASV_568	5.11168980320838	-6.57858911924943	ASV_568	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Unassigned	8.44444444444444
ASV_569	-14.6423245773864	-19.6337931180545	ASV_569	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter_bracarensis	10.6111111111111
ASV_57	-14.9090976728974	-0.494268434404665	ASV_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	115.333333333333
ASV_570	-13.1776570314724	10.1560672402202	ASV_570	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas_kwangchunensis	7.33333333333333
ASV_571	15.3277997858825	-16.4666927096782	ASV_571	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	8.77777777777778
ASV_573	-13.7937837695391	5.81428549744285	ASV_573	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Unassigned	7.55555555555556
ASV_574	-8.14468610886374	-7.69687118849913	ASV_574	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	8.05555555555556
ASV_575	1.24108079816638	4.18124357039216	ASV_575	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_soli	9.38888888888889
