OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_1224	0.004031764	0.008418486	0.001695495	0.050868046	0.010887464	0.00528997	0.02158066	0.004900457	0.004298067	0.085408312	0.004172051	0.005687963	0.013409676	0.011550919	0.001643157	0.00165174	0.002530606	0.001947742
ASV_354	0.001364015	0	0.000565432	0.024256989	0.180296008	0.000163015	0.002471175	0.000406323	0.001137512	0.000924717	0.001048417	0.000212985	0	0	0.000221521	0.000532268	0.015920971	0.000361168
ASV_751	0.024881114	0.005850788	0.023416799	0.028464226	0.024570797	0.015627691	0.028756992	0.015366056	0.013468404	0.041408817	0.011116321	0.018015409	0.025851073	0.014050965	0.014591356	0.00676738	0.011700698	0.012610592
ASV_453	0.004282467	0.002807677	0.004726633	0.016942978	0.020071011	0.004427169	0.009158122	0.01645226	0.008338367	0.053853417	0.055526007	0.017773152	0.009671495	0.006461283	0.002762419	0.006421472	0.019592581	0.02295328
ASV_504	0.025565629	0.008135129	0.008237731	0.005026109	0.033957503	0.043685426	0.008022283	0.013287678	0.011525249	0.014669234	0.041875691	0.020850749	0.005719432	0.011921297	0.022837326	0.049912511	0.010900855	0.057529883
ASV_486	0.001147895	0.002392828	0.013085238	0.033071625	0.055021861	0.015211174	0.005438873	0.008752172	0.013305601	0.01156622	0.041749658	0.020133324	0.002838503	0.002155753	0.001177884	0.006688004	0.0076606	0.042715831
ASV_894	0.023132293	0.007349002	0.006899576	0.005634634	0.041969917	0.016834042	0.005334466	0.092531135	0.003027022	0.019470757	0.006803659	0.008690009	0.00225754	0.000772075	0	0.002192933	0.004422765	0.000524192
ASV_976	0.005950269	0.002532566	0.004754441	0.048009518	0.065210339	0.008607654	0.025273078	0.006527564	0.008111792	0.037071458	0.013280028	0.00896818	0.005325005	0.008880513	0.001523102	0.004303786	0.011095894	0.008550804
ASV_937	0.025089399	0.013719312	0.005056532	0.006546307	0.022239958	0.024479115	0.007999127	0.012864822	0.003092842	0.032308095	0.015073156	0.060910525	0.011470323	0.004804242	0.003929792	0.002981025	0.009341501	0.032893527
ASV_443	0.014049834	0.013072023	0.010018079	0.003159898	0.002241925	0.005786961	0.012873344	0.047815024	0.011020758	0.051244219	0.008960047	0.010895524	0.021029649	0.060088879	0.031307382	0.030582778	0.001883165	0.004511134
ASV_502	0.000265765	0.001253884	0.111655348	0.027091517	0.004498755	0.004154372	0.044554195	0.003971502	0.022631036	0.026264002	0.03035367	0.030174319	0.000806214	0.00686342	0.000602911	0.006741678	0.017800971	0.005073637
ASV_508	0.011232136	0.015922594	0.024354685	0.028475249	0.006776595	0.003739959	0.011298229	0.00657701	0.061620462	0.021053362	0.008938977	0.018715519	0.023629417	0.010118113	0.061048678	0.033134212	0.009875351	0.007411543
ASV_499	0.048113999	0.002801913	0.010306462	0.000409938	0.00224309	0.002344992	0.005996597	0.001745166	0.002138684	0.002386753	0.099542384	0.013243165	0.003943615	0.00200866	0.002918059	0.011206722	0.010415656	0.009327279
ASV_536	0.003571159	0.005143844	0.008649928	0.001474979	0.005648825	0.003238595	0.017764419	0.062154806	0.021039651	0.017906614	0.024723391	0.014729854	0.025069255	0.014075733	0.018103679	0.00267961	0.010978873	0.006814992
ASV_580	0.009846093	0.004728321	0.007432127	0.004800136	0.006272884	0.018694098	0.006127241	0.024978484	0.003909821	0.028200977	0.009808475	0.064113137	0.049879195	0.003510604	0.007071069	0.041032147	0.016194536	0.003507225
ASV_591	0.011784897	0.01573084	0.007081582	0.004844722	0.005372931	0.00137871	0.030915601	0.044333083	0.016241	0.021400639	0.015359188	0.020880284	0.01402884	0.010652714	0.17663809	0.03090133	0.03329755	0.027785595
ASV_756	0.00232471	0.002824205	0.002072183	0.048284447	0.055492812	0.009980412	0.013489441	0.00238376	0.002004031	0.074920153	0.007485915	0.003425974	0.032686635	0.003524582	0.004266144	0.009368917	0.003743909	0.007208818
ASV_479	0.003552154	0.006285715	0.002028418	0.083778086	0.002171929	0.021464628	0.008860276	0.007030466	0.010495653	0.011247417	0.017865893	0.007512614	0.023898705	0.061985197	0.139669891	0.001540476	0.007332633	0.007212068
ASV_702	0.005758782	0.005617125	0.09700757	0.032186572	0.007273791	0.107344735	0.00699435	0.004567019	0.020148434	0.014599398	0.015624373	0.007840213	0.004869181	0.006477753	0.008214824	0.027494814	0.004408395	0.007646686
ASV_1118	0.004308002	0.010100925	0.009446018	0.052763691	0.008671909	0.011825179	0.053139415	0.015077414	0.009465368	0.019621057	0.033086218	0.019319218	0.004489643	0.01106265	0.006851611	0.002836041	0.007793152	0.017006954
ASV_447	0.012350171	0.002365925	0.000478952	0.001074288	0.01164612	0.02839015	0.008498623	0.012402185	0.048579435	0.005404071	0.035336426	0.01501425	0.076203906	0.023975263	0.018243497	0.004509149	0.006571055	0.004673043
ASV_659	0.0035996	0.001762124	0.008561087	0.072110284	0.007203607	0.003899261	0.009943899	0.013670158	0.003716937	0.040207566	0.001908576	0.004648104	0.010018373	0.008384851	0.044912216	0.006072866	0.012531643	0.088162076
ASV_511	0	0.00013335	0	0.014617994	0.000479006	0.011444217	0.260969806	0.01559769	0.030271133	0.000524961	0.000117152	0.000323758	0	0.000186484	0	0.000207004	0.001265386	0.000878236
ASV_904	0.002424283	0.013656301	0.001746823	0.012815657	0.119944013	0.013125425	0.002941324	0.005719	0.005828275	0.004178017	0.028260483	0.017492529	0.000212962	0.014010543	0.001967286	0.013185984	0.075695853	0.039419917
ASV_922	0.002474709	0.00312564	0.001782404	0.198430184	0.038780784	0.00153911	0.040720947	0.001874825	0.00096486	0.012997367	0.002059052	0.003753836	0.013919817	0.011883156	0.001292766	0.003981827	0.000791626	0.002208874
ASV_538	0.006231755	0.009655477	0.009821006	0.003856291	0.007974636	0.006196544	0.011433535	0.010902965	0.007719293	0.005719752	0.024514933	0.018256972	0.027281645	0.036783291	0.204617975	0.1006682	0.015650968	0.028638439
ASV_619	0.017266103	0.007524213	0.035713	0.011675918	0.008719774	0.010184674	0.03026491	0.026028581	0.013193814	0.03345311	0.02276939	0.023782079	0.043790264	0.018467343	0.017574346	0.007758341	0.01175761	0.010708778
ASV_1140	0.011250937	0.001082614	0.000536605	0.045031991	0.071308877	0.002100095	0.001388327	0.002494272	0.001817676	0.058823389	0.000639968	0.000949972	0.038340176	0.007373217	0.001647345	0.001394876	0.002034074	0.001019934
ASV_500	0.00855339	0.006892704	0.001330252	0.007009666	0.002256489	0.004211182	0.110283881	0.019154603	0.006108149	0.014395389	0.005705114	0.010093429	0.001921491	0.004976357	0.006037648	0.00368717	0.007742794	0.006479455
ASV_1082	0.071954172	0.009996639	0.012098852	0.003978943	0.002594857	0.003281286	0.038308607	0.006980052	0.019030639	0.009562573	0.019371531	0.006715151	0.028489285	0.016546656	0.106741064	0.008627624	0.055983833	0.01276792
ASV_555	0.008889141	0.012009447	0.019135392	0.020146435	0.006759594	0.036932172	0.001644621	0.009548825	0.025414403	0.020127549	0.01264044	0.033392351	0.010431008	0.007446445	0.081606761	0.030932927	0.009036593	0.005239618
ASV_451	0.011495449	0.024312219	0.029181814	0.00186963	0.00890572	0.008409706	0.010158401	0.009630686	0.010076594	0.006416523	0.01644497	0.050164719	0.050167084	0.010016622	0.030336248	0.054231459	0.051404242	0.051735315
ASV_480	0.020064583	0.013836741	0.020343806	0.005706292	0.012383778	0.179945616	0.009071827	0.008939005	0.011638891	0.006389055	0.005644976	0.015182368	0.008731448	0.029340685	0.202411862	0.015203159	0.022149015	0.009746139
ASV_753	0.013287448	0.000182481	0.002015063	0.126320017	0.052796974	0.01575084	0.012909984	0.001149931	0.001371579	0.018411617	0.007853936	0.00450615	0.009466627	0.001195649	0.000364198	0.001164657	0.005521821	0.00144827
ASV_461	0.000724036	0.000343664	0.001470923	0.001296201	0.000637917	0.267999418	0.001255789	0.001131262	0.001025616	0.004254937	0.003968071	0.009260345	0.015939746	0.000188597	0.005977026	0.004663892	0.015304497	0.005099491
ASV_574	0.023580079	0.008053823	0.034094667	0.004875657	0.002127116	0.003454972	0.007103927	0.01568552	0.00749942	0.026876969	0.01153223	0.042078982	0.041985669	0.012423655	0.016201098	0.019904048	0.055600509	0.055556473
ASV_652	0.002743274	0.001734742	0.001369602	0.085878958	0.023682981	0.009268941	0.071307994	0.014342805	0.011875402	0.013283499	0.011197304	0.002552876	0.01130276	0.000751435	0.000221521	0.002470283	0.005362859	0.002927575
ASV_767	0.008735236	0.000903278	0.003761431	0.029874309	0.006740848	0.008361382	0.008679874	0.005073365	0.003297958	0.030882717	0.015082091	0.098417512	0.004485254	0.002592888	0.001445276	0.017790595	0.006859329	0.008321182
ASV_1165	0.006505209	0.009076147	0.034346805	0.04679674	0.058758538	0.013002923	0.01356097	0.010038417	0.032393838	0.008841006	0.008571337	0.005564967	0.037751978	0.022877742	0.037626774	0.003058191	0.002232819	0.003626953
ASV_636	0.003618417	0.005571987	0.005904821	0.06249823	0.064059915	0.010945952	0.023549755	0.021036898	0.011068908	0.016553199	0.004633828	0.005185302	0.011849354	0.001351979	0.002089578	0.005051573	0.002993698	0.003421095
ASV_948	0.099530059	0.005493572	0.000162037	0.043256159	0.012037535	0.003288339	0.028467033	0.002437444	0.001255158	0.033358745	0.015489751	0.023552464	0.001371069	0.006792148	0.000147104	0.007787738	0.009241994	0.009488131
ASV_821	8.15E-02	0.00E+00	1.68E-03	2.83E-02	1.30E-02	1.69E-02	4.33E-04	4.96E-04	3.97E-02	2.60E-02	1.93E-04	4.45E-04	1.23E-01	0.00E+00	1.71E-04	5.77E-02	8.53E-05	0.00E+00
ASV_1090	0.006484958	0.004853311	0.001354678	0.057867208	0.042980324	0.001876266	0.00647709	0.017335593	0.007569932	0.032165675	0.007098504	0.014128426	0.008102089	0.013031415	0.002927542	0.005223833	0.004336635	0.001610269
ASV_527	0.002996482	0.002384468	0.015545432	0.026888582	0.011596379	0.014918643	0.01921481	0.014864757	0.03270897	0.014816646	0.026589082	0.019842863	0.006246206	0.01339037	0.011174764	0.005127854	0.006190046	0.012425669
ASV_655	0.013408249	0.011683465	0.018966604	0.034788621	0.010762508	0.046272463	0.02289767	0.007996636	0.01197477	0.013834375	0.032071285	0.021860591	0.003962468	0.002959385	0.003471533	0.004455774	0.008749279	0.007263572
ASV_663	0.010802003	0.01162172	0.009861866	0.046713469	0.046988736	0.003857599	0.012041228	0.020261062	0.022618585	0.010549755	0.012411993	0.01088151	0.023699887	0.002221909	0.014147378	0.009121894	0.005193651	0.023842982
ASV_1216	0.019056196	0.000995992	0.007047455	0.03034217	0.074055068	0.034885676	0.008927502	0.004409314	0.010596445	0.031393935	0.006420512	0.002870026	0.005293557	0.003708641	0.004843542	0.003103233	0.004056412	0.001903215
ASV_627	0.005365217	0.00845061	0.156977024	0.010324711	0.01815666	0.002551182	0.017075436	0.012680768	0.013337372	0.017277331	0.008715045	0.015826994	0.015157615	0.014127942	0.013165197	0.006466941	0.009687909	0.035186172
ASV_664	0.032014211	0.065322122	0.088933121	0.006610523	0.006395078	0.004632458	0.019395337	0.042160461	0.012086607	0.006775738	0.034685202	0.024917142	0.006509824	0.006679933	0.003402257	0.012378785	0.00858738	0.008593794
ASV_721	0.002607868	0.002645235	0.001004164	0.006765474	0.040257146	0.011213043	0.008049818	0.032779498	0.003408645	0.022861931	0.024636397	0.028094566	0.00320685	0.002640354	0.002148244	0.00840515	0.008494542	0.004975713
ASV_450	0.005280154	0.000967095	0.005645196	0.009729897	0.039739487	0.024464912	0.005143926	0.018283913	0.004560623	0.022115021	0.040361691	0.011785375	0.000757093	0.000559451	0.003094135	0.022655162	0.026939533	0.013294351
ASV_831	0.022727081	0.000677917	0.000915946	0.058774034	0.049790983	0.053391194	0.004067758	0.002457964	0.001422406	0.028124954	0.003380698	0.002578115	0.059223618	0.003104267	0.000535551	0.000637325	0.016667971	0.004493296
ASV_608	0.001669233	0.00596352	0.00235084	0.013000837	0.121203312	0.008686487	0.007463255	0.003189598	0.011015546	0.026283702	0.002384661	0.006953234	0.011055471	0.011662944	0.014386803	0.001937843	0.001474009	0.008169872
ASV_683	0.130056844	0.01691868	0.020261806	0.032548172	0.002467653	0.002516708	0.014581759	0.019498674	0.015248551	0.01489284	0.017886493	0.004283906	0.018084642	0.062193179	0.054528008	0.003553852	0.002706773	0.0044584
ASV_581	0.002666004	0.001379306	0.002545784	0.001248369	0.007974636	0.002398594	0.003218702	0.005849611	0.002929653	0.082448959	0.01016298	0.017605078	0.00123976	0.000377193	0.000353452	0.002962709	0.006870454	0.002306004
ASV_532	0.004307842	0.003531223	0.140604152	0.0032905	0.028735713	0.023062594	0.009376139	0.008870153	0.004581289	0.014241916	0.024280283	0.029193387	0.004896733	0.002374414	0.001777046	0.011636596	0.007749153	0.005489344
ASV_478	0.011370613	0.013851396	0.011309731	0.012733212	0.053308328	0.010101791	0.011833089	0.02882496	0.027281022	0.008959422	0.01202333	0.011629016	0.013780496	0.008649141	0.013557937	0.004859355	0.006032705	0.013597248
ASV_558	0.004252243	0.002042621	0.049676843	0.006131181	0.011908744	0.021097443	0.013084069	0.011368559	0.004375552	0.0342392	0.00774067	0.007529951	0.006379474	0.012632652	0.002215652	0.133382518	0.007051611	0.001529186
ASV_497	0.000265765	0.001996581	0.101656724	0.007195092	0.020715406	0.004115783	0.035207117	0.011012505	0.006474937	0.023384646	0.018830943	0.009878813	0.002869232	0.032721846	0.000970849	0.008176941	0.010183093	0.004490232
ASV_763	0.022273865	0.018907703	0.124401072	0.003579687	0.010257351	0.017265614	0.006335376	0.007179073	0.008194161	0.008993371	0.012437262	0.057306592	0.034974669	0.032138097	0.021177032	0.026494099	0.013613715	0.018813799
ASV_448	0	0.000182481	0.02610663	0	0.039981768	0	0.005145363	0.081369927	0.000309255	0.022219853	0.031276474	0.000309584	0	0.000185645	0	0.000113619	0.000216345	0.000556024
ASV_670	0.014753393	0.002480001	0.003857699	0.003167299	0.008855248	0.006084071	0.003320451	0.012866749	0.005992473	0.06625662	0.00850397	0.027745717	0.004687519	0.000865121	0.000362911	0.0051724	0.006507818	0.007949249
ASV_596	0.005480311	0.003923674	0.015020512	0.013102221	0.017129308	0.021899582	0.022819296	0.007971512	0.027109168	0.035007072	0.012492983	0.018452301	0.025338824	0.004914545	0.004145178	0.008674681	0.004725798	0.007804881
ASV_1209	0.077659702	0.008895883	0.009393442	0.014686211	0.008605548	0.004531513	0.014050925	0.010548176	0.009519101	0.011972739	0.018666803	0.024964253	0.044964426	0.102858608	0.041809295	0.015661041	0.013953154	0.020675713
ASV_542	0.013116806	0.017069564	0.022047687	0.043248103	0.035219422	0.015510489	0.019479309	0.020868225	0.010417515	0.010825308	0.008850466	0.006985367	0.032153745	0.018333493	0.022289948	0.014818522	0.015813414	0.018202041
ASV_698	0.021272252	0.009949415	0.012954062	0.006302889	0.008929913	0.005976251	0.019665843	0.014504995	0.01148364	0.010702089	0.028917732	0.027199175	0.01682045	0.030559634	0.021130761	0.052372074	0.046607414	0.028920532
ASV_417	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.22E-05	1.63E-04	6.23E-05	0.00E+00	0.00E+00	2.91E-02	1.55E-01	2.83E-02	0.00E+00	0.00E+00	0.00E+00	9.42E-03	1.18E-02	1.64E-02
ASV_724	0.002476132	0.004420919	0.003105758	0.028438405	0.030572892	0.052588679	0.008207854	0.011921274	0.011999697	0.021526112	0.007925267	0.010585493	0.05452383	0.011485313	0.027535211	0.005473902	0.004193511	0.004489175
ASV_516	0.006723401	0.004285765	0.001893507	0.01613055	0.146247348	0.004369195	0.006130762	0.002834758	0.004072927	0.007050138	0.006630287	0.002728628	0.013217553	0.004066241	0.037212713	0.002089673	0.001227122	0.001942048
ASV_847	0.008944764	0.002670801	0.009997495	0.032205818	0.009831486	0.071400509	0.020807521	0.013818275	0.051208011	0.005132379	0.00499339	0.016220399	0.008201673	0.013461403	0.012792693	0.006828983	0.002146579	0.002922561
ASV_1079	0.011476406	0.002719406	0.002408807	0.039073192	0.026286088	0.017747694	0.026387511	0.01120134	0.006233403	0.025262054	0.01802665	0.010368075	0.001350752	0.01237904	0.003184925	0.001448397	0.024051828	0.007668946
ASV_830	0.011615716	0.006822294	0.003074867	0.034229701	0.125345468	0.002524114	0.003471272	0.004046275	0.002116542	0.016733623	0.003013703	0.002718624	0.005308482	0.003796814	0.004334371	0.002822552	0.005001209	0.001569202
ASV_623	0.008779651	0.00315398	0.004229204	0.002573186	0.004206485	0.011726943	0.017143839	0.019034449	0.061914523	0.010435604	0.01018865	0.018407933	0.00404213	0.003315373	0.004498742	0.007753882	0.007833193	0.007820721
ASV_749	0.008387172	0.005594732	0.026908372	0.010947859	0.010859912	0.022581718	0.010690569	0.013105804	0.008709531	0.03745692	0.007762359	0.030477275	0.025482344	0.007673756	0.004592578	0.002007032	0.011719826	0.009686961
ASV_717	0.013223126	0.007049806	0.004400178	0.085628715	0.015242347	0.016394044	0.03312173	0.012967598	0.008494754	0.014105228	0.016250553	0.008248107	0.011945926	0.012744416	0.005429537	0.014157062	0.006908993	0.009411681
ASV_588	0.000317633	0.000384878	0.152976168	0.019897172	0.016051806	0.005969712	0.027151521	0.004662708	0.004380739	0.032731902	0.009808031	0.013317847	0.000405747	0.018251675	0.001243641	0.017136318	0.011520285	0.006339667
ASV_723	0.005587482	0.008693226	0.009301186	0.036071836	0.032874606	0.019694056	0.01281675	0.009671368	0.028458737	0.010672416	0.013775696	0.008536487	0.026740077	0.013928837	0.021252321	0.030418797	0.006458961	0.003356501
ASV_537	0.031051956	0.007000883	0.002855384	0.015191378	0.011906843	0.01938288	0.055921091	0.015945769	0.011718236	0.014629496	0.015086536	0.012781546	0.014016747	0.015768771	0.007771849	0.020309236	0.010469432	0.002575832
ASV_777	0.010737715	0.002276594	0.00962103	0.051512836	0.009095766	0.042241186	0.011777456	0.011647342	0.005660268	0.026189294	0.013934485	0.012759634	0.017141999	0.00725235	0.003514473	0.022811782	0.011773131	0.006334598
ASV_609	0.003301405	0.006642353	0.004722004	0.011702093	0.002466991	0.015016866	0.002793317	0.013446001	0.001247595	0.003308436	0.003699866	0.133420133	0.014973535	0.002232962	0.001478467	0.016135336	0.007671232	0.004316715
ASV_743	0.002709581	0.005133302	0.012307608	0.003351814	0.010271911	0.007944452	0.013703957	0.020833546	0.047420761	0.007234475	0.026026684	0.014392764	0.015456335	0.023915567	0.006415715	0.008400469	0.022310328	0.011097579
ASV_629	0.000636764	0.008129335	0.041189844	0.026821713	0.003409917	0.020073742	0.010744274	0.007112075	0.002967828	0.028296094	0.022490188	0.052593565	0	0.001198305	0.000221521	0.004595912	0.006317502	0.00668922
ASV_676	0.006842567	0.000756133	0.015229357	0.000966827	0.002150661	0.004136424	0.022876572	0.00792627	0.003133139	0.023915217	0.003124051	0.061293654	0	0.004501108	0.003833136	0.00014622	0.01605097	0.014620623
ASV_699	0.016870898	0.014605016	0.006638505	0.0020336	0.001867648	0.005869818	0.003442045	0.009174855	0.096270543	0.004038118	0.007628618	0.006881274	0.004633765	0.00493479	0.002995402	0.000908948	0.043318297	0.001959972
ASV_523	0.004997282	0.017120379	0.008711654	0.011178888	0.087290512	0.005486788	0.011884464	0.012638651	0.020148742	0.011889227	0.003842581	0.020340758	0.021914938	0.004188927	0.003526241	0.005063284	0.00524264	0.002083249
ASV_505	0.013697932	0.012338026	0.020668639	0.001050452	0.001525322	0.000654445	0.012476152	0.00796197	0.046374237	0.035340818	0.02866695	0.012144627	0.00600948	0.007094675	0.007488649	0.013570682	0.009505248	0.006292688
ASV_597	0.003084851	0.000570679	0.041271049	0.000757794	0.000706806	0.006062821	0.083878466	0.015376569	0.023198694	0.020650756	0.000395902	0.009807701	0.08668708	0.019019342	0.00486257	0.002713852	0.000394682	0.012007813
ASV_694	0	0.000163144	0.001792531	0.025561655	0.140502609	0.004944812	0.015081419	0.002283639	0.00278186	0.01102576	0.001179364	0.000261665	0.000212962	0	0.000182099	0.000650828	0.000287728	0.000893019
ASV_746	0.029021381	0.00794733	0.018529564	0.011656925	0.006663812	0.029919666	0.010297723	0.007847187	0.016462452	0.039887405	0.007319576	0.019844777	0.028985892	0.025642105	0.006292477	0.008094702	0.003719643	0.005899128
ASV_962	0.000956592	0.000570679	0.042946551	0.024395845	0.008758574	0.025999574	0.036939046	0.008066663	0.026999143	0.027681867	0.006646715	0.005483839	0.000775612	0.016185676	0.000566943	0.00908529	0.009856556	0.004713925
ASV_468	0.059492194	0.009227687	0.002388476	0.035816071	0.087825405	0.00502621	0.002349723	0.016328005	0.001309041	0.009180088	0.003142992	0.002752765	0.000389066	0.000802499	0.004262179	0.000834965	0.011827789	0.00242888
ASV_647	0.005705626	0.007787222	0.013049519	0.024048265	0.026629098	0.063456432	0.009660733	0.014141393	0.025047168	0.012924705	0.008092546	0.008728179	0.041831564	0.009143105	0.001370764	0.012139223	0.007779669	0.006195758
ASV_918	0.027103017	0.015947781	0.018326633	0.011191619	0.008971196	0.017794002	0.015830427	0.021468565	0.019269623	0.007158549	0.012556123	0.006820321	0.041915555	0.017077633	0.078982094	0.01819708	0.00977036	0.043770812
ASV_650	0	0	0	0.000161393	0	0	0.000101703	0	0.000174698	0.001925783	0.133009049	0.000949208	0	0	0	0.004107143	0.001905202	0.00392437
ASV_492	0.038215771	0.020827433	0.01441217	0.002033778	0.01154095	0.003618259	0.011713262	0.006336447	0.010300675	0.020598557	0.017388492	0.015295277	0.024084306	0.018248441	0.127261414	0.006664406	0.012091042	0.005526359
ASV_835	0.010685889	0.005054131	0.006030472	0.027488738	0.070267838	0.039802632	0.00667043	0.005405932	0.04265624	0.002530072	0.002406868	0.007062621	0.010821771	0.007297099	0.006521229	0.027397772	0.003241631	0.003008323
ASV_544	0.003023676	0.012504812	0.070534663	0.027553283	0.010793973	0.029996484	0.011920441	0.014173812	0.011832532	0.012592936	0.015978344	0.029578336	0.034076243	0.01259786	0.037525994	0.013935419	0.008317674	0.015409063
ASV_656	0.001710473	0.002044196	0.001237666	0.005404676	0.005465197	0.013918273	0.010651296	0.009049058	0.000936761	0.081860372	0.010323268	0.008822824	0.000616987	0.001047009	0.000534208	0.011510862	0.003577893	0.007473058
ASV_1085	0.011198335	0.000389304	0.012491022	0.006228673	0.017648539	0.02280185	0.006559604	0.002628399	0.002115874	0.021834465	0.016137492	0.073002198	0.007828107	0.002927663	0.003966921	0.013928411	0.007259288	0.006667707
ASV_552	0.01019173	0.003447582	0.002176377	0.005867285	0.006919046	0.005926864	0.00165326	0.002660973	0.001701612	0.040665034	0.010061303	0.041645528	0.012836217	0.006335858	0.004540728	0.004853552	0.006267443	0.006309561
ASV_540	0.00944023	0.008074963	0.0083316	0.024158283	0.003989803	0.011921665	0.020945231	0.007878651	0.019497034	0.02401314	0.00752374	0.028497149	0.005732796	0.005535705	0.00211107	0.008915087	0.013610773	0.003452659
ASV_441	0	0.00014353	0	0.023611131	0.064859932	0.084450959	0.046711127	0.001555211	0.000328972	0.004121919	0.01067376	0.003719651	0.16516481	0.008448935	0.017962994	0.00928322	0.008188194	0.002971521
ASV_709	0.010688245	0.008599354	0.038835885	0.024931281	0.021834985	0.021770357	0.019563382	0.019593706	0.008517484	0.007946723	0.014790119	0.0164244	0.012977218	0.036914921	0.035626191	0.025360518	0.005996285	0.013221022
ASV_771	0.007252565	0.008926558	0.01813794	0.02198629	0.016466832	0.025209352	0.01962372	0.011035723	0.027009241	0.024066876	0.007080122	0.009074768	0.012449598	0.019595704	0.040363964	0.006398364	0.004394171	0.002449481
ASV_582	0.001266548	0.001287752	0.000400846	0.002184001	0.005184443	0.000751924	0.041431619	0.021914404	0.055104051	0.027521094	0.003272902	0.002393974	0.005895058	0.022720815	0.025484339	0.001355835	0.022407128	0.004518601
ASV_823	0.010215883	0.018406445	0.029826132	0.00578616	0.005543642	0.005349335	0.01726097	0.011737306	0.027937479	0.006484636	0.017876115	0.015017824	0.060664847	0.04025658	0.055412197	0.007748004	0.009121038	0.010802496
ASV_638	0.006985179	0.007732703	0.001908473	0.006635143	0.003499278	0.016681473	0.002992788	0.008127738	0.092969128	0.002711471	0.006891917	0.003630451	0.000188128	0.000150537	0.000443043	0.002857143	0.041095649	0.001333147
ASV_840	0.003808472	0.014714752	0.005920022	0.018081301	0.068711854	0.009387283	0.011023947	0.006593877	0.025206587	0.00637225	0.010683493	0.011341437	0.016845495	0.018974774	0.006375151	0.006184284	0.004799265	0.00744702
ASV_807	0.011647934	0.005495532	0.012000611	0.040592264	0.02941275	0.054035039	0.008065627	0.012133709	0.005729361	0.016066929	0.017204765	0.004802271	0.003548906	0.005990135	0.003535527	0.003028256	0.005802419	0.00468465
ASV_710	0.009793825	0.026409617	0.00942699	0.040045285	0.02687973	0.013142355	0.014559208	0.008873583	0.016029669	0.030619766	0.004452709	0.009335562	0.004182043	0.005870302	0.001882842	0.010834445	0.003375829	0.009979482
ASV_1147	0.000850123	0.000190226	0.000390779	0.051580278	0.007756683	0.002921702	0.000590672	0.005538944	0.000755454	0.035767421	0.044288535	0.07965499	0	0.014665914	0	0.001325177	0.000255763	0.001398186
ASV_737	0.044344115	0.218460164	0.027327909	0.015388959	0.009424795	0.0043974	0.01407856	0.010155256	0.008272997	0.005216847	0.004736285	0.00434615	0.012445896	0.032025272	0.023841173	0.002999346	0.005994432	0.040585162
ASV_509	0.004365264	0.002344965	0.001448786	0.000303391	0.0028005	0.002772567	0.0245065	0.009051777	0.063587141	0.007649133	0.030600639	0.008985092	0.004465874	0.003206144	0.000215808	0.001027749	0.004440969	0.003233273
ASV_832	0.003600523	0.007260306	0.001290247	0.075933571	0.036659999	0.017803434	0.017552704	0.003305954	0.002550336	0.026799185	0.005854772	0.011207398	0.00251751	0.007142537	0.00269109	0.004688272	0.00918602	0.007960769
ASV_534	0.000850326	0.000499365	0	0.004068077	0.111258709	0.000822832	0.004913565	0.006371095	0.001106237	0.008994097	0.004253086	0.003922456	0.002945003	0.001828164	0.000221521	0.019933812	0.005320733	0.001637949
ASV_713	0.010328662	0.002303358	0.001500259	0.003988412	0.003722095	0.013366719	0.003757406	0.019237298	0.004959738	0.019985427	0.007982064	0.048988128	0.037393183	0.004387283	0.005233799	0.033758418	0.015104135	0.004168888
ASV_1189	0.004782871	0.002560603	0.003050951	0.005398086	0.002667707	0.0083261	0.008710464	0.010369368	0.006995745	0.047222033	0.026308714	0.010741912	0.004244563	0.00090758	0.008579115	0.006594745	0.007040832	0.01165431
ASV_444	0.000168318	0.000575104	0.010498121	0.000284831	0.112476333	0.000317305	0.002315149	0.001734571	0.00090518	0.006814354	0.017506483	0.008146532	0.004914436	0.000615449	0.001210215	0.001049182	0.002505377	0.006829851
ASV_893	0.017227445	0.00358279	0.006145693	0.084551588	0.010320792	0.001908273	0.002291906	0.001412143	0.001233953	0.050829053	0.002621323	0.001325202	0.013587316	0.023936075	0.001846891	0.001882929	0.002003255	0.00170838
ASV_621	0.001456786	0.000322365	0.0055318	0.007439439	0.00696353	0.025045864	0.035585557	0.015968212	0.010648795	0.007924483	0.00793644	0.044945198	0.011853677	0.002278823	0.005191592	0.023847068	0.042132489	0.006325521
ASV_944	0.007971183	0.003385631	0.000478952	0.080571095	0.009570999	0.003428991	0.011745476	0.008374479	0.005958821	0.021330851	0.001437237	0.002317883	0.126384098	0.030149511	0.017242557	0.001261641	0.001309644	0.003854654
ASV_579	0.016186775	0.011176938	0.046733477	0.009882522	0.006944187	0.00647571	0.008249741	0.009511087	0.01172006	0.017607175	0.01721878	0.027092216	0.040369683	0.024340136	0.040122876	0.029513394	0.026262131	0.02843379
