OTUID	DGpre	DEmed	DEpost	DSpre	DSmed	DSpost	HGpre	HEmed	HEpost	HSpre	HSmed	HSpost	IGpre	IEmed	IEpost	ISpre	ISmed	ISpost
ASV_400	4	2.888889	7.75	31.352941	50.153846	6.066667	5.909091	19.692308	3.457143	37.36	4.952381	72.9	6	3.25	4.125	10.642857	8.428571	11
ASV_601	7.5	4.111111	6.125	163.764706	26.653846	52.133333	4	11.282051	12.285714	43	6.452381	4.375	22	3.5	8.75	15	6.357143	5.166667
ASV_428	10.625	14.6666667	2	0	5.6538462	2.7333333	3.5454545	149.3846154	54.4571429	3	1.6666667	2.8	0	0	0	0	0.2857143	0
ASV_470	3.125	1.2222222	0	53.4117647	25.8076923	60.4666667	8.8484848	6.7179487	2.0857143	51.58	36.2857143	4.7	0.8571429	3	2.25	50	8.2857143	23.6666667
ASV_266	1.75	0.3333333	0	24.7647059	198.8461538	3.8666667	2.7878788	4.4615385	4.2285714	1.22	1.2619048	1.3	0.1428571	1.875	0.375	2.7857143	41.4285714	141.75
ASV_371	97.75	1.888889	4	59.764706	116.307692	3.6	15.060606	5.512821	4.657143	37.36	8.666667	6.625	1.142857	0.5	1.375	3.714286	10.5	5.083333
ASV_506	18.125	2	2.375	145.176471	56.846154	4.2	5.121212	10.282051	5.828571	41.76	2.833333	21.425	28.857143	5.125	1	4.214286	15.071429	1.833333
ASV_414	5.5	2.444444	45.5	3.058824	5.730769	10.666667	15.363636	22.102564	12.228571	36.9	16.095238	75.025	2.428571	2.5	12.5	8.714286	5.714286	9.25
ASV_365	10	36.666667	25.875	34.176471	27.5	59.866667	6.545455	12.846154	27.371429	20.92	26.904762	23.3	14.428571	15.375	14.25	24.571429	8.571429	12.416667
ASV_376	42.375	3.4444444	7.625	0.9411765	1.4230769	2.8666667	4.030303	3.1282051	7.2285714	13.62	61.8571429	95.75	3.1428571	2.125	2.125	4.9285714	9.4285714	11.5833333
ASV_524	19.125	10.66667	14.625	26.70588	12.80769	8.6	19.33333	22.79487	19.2	23.56	26.07143	24.025	23.85714	25.625	14.375	22.85714	44.92857	29.91667
ASV_432	5.25	3.777778	5.625	25.294118	28.615385	118.066667	46.363636	12.230769	9.485714	30.1	8.166667	15.325	13.142857	16.375	13.625	6.857143	10.785714	5
ASV_288	1.25	8.3333333	2.75	0.7647059	4.0384615	2.9333333	89.3333333	12.1794872	13.5428571	14.84	13.7380952	12.55	17	21.875	7.875	44.0714286	70.5714286	41.8333333
ASV_801	5.375	4.111111	12.375	54.529412	30.461538	60.666667	11.636364	5.333333	4.428571	75.24	12.738095	7.25	5	6	3.75	4.214286	4.571429	5.833333
ASV_291	13.625	12.22222	10.75	44.76471	24.92308	25.53333	17.06061	16.15385	14.68571	15.06	10.42857	19.875	55.42857	35.75	38.5	51.85714	21.07143	54.5
ASV_322	0	0	0	0	323.8846154	0	0	0.02564103	0.11428571	0.12	0.02380952	0	0	0	0	0.28571429	0	0.16666667
ASV_296	24.25	19.111111	50.5	1.529412	4.153846	1.733333	1.878788	11.025641	115.742857	1.96	2.785714	10.05	11.714286	30.75	45.375	2.357143	8.071429	124.416667
ASV_412	6.75	1.222222	4.625	61.882353	22.038462	9	41.818182	5.435897	3.314286	22.94	63.642857	7.075	32.285714	10.625	3.75	4	10	9.916667
ASV_385	17.375	31.11111	20.75	21.52941	29.07692	16	24.90909	27.41026	24.54286	25.56	16.80952	9.85	23.28571	39.25	17.625	18.21429	11.78571	16
ASV_405	15.5	10.444444	22.625	9.411765	4.923077	26.533333	20	5.641026	16.257143	11.02	80.97619	34.125	16.714286	7.375	6.125	4.571429	4.857143	6.083333
ASV_387	21	9	6.625	23.94118	22.46154	4.6	43.24242	24.20513	18.17143	26.98	17.42857	16.825	49.28571	4	5.625	12.57143	25.57143	12
ASV_886	6.125	2.555556	1	72	16.884615	5.733333	11.909091	3.179487	2.028571	87.48	3.309524	9.325	7.714286	5.25	1.5	4.071429	50.5	3.416667
ASV_1133	105.25	18	3	76.470588	30.076923	28.2	10.545455	3.589744	4.314286	67.2	5.928571	5.25	2.428571	1.75	1.125	1.857143	5.714286	2.75
ASV_317	41.875	64.2222222	7.75	1.2352941	7.7307692	0.1333333	97.6060606	10.7948718	7.6	3.06	43.047619	5.05	17.2857143	13.375	13	5.2857143	21	15.9166667
ASV_360	13.125	6.222222	89	42.235294	8.423077	50.933333	45.424242	8.615385	21.485714	11.08	7.785714	40.575	1.428571	4.25	4.875	14.285714	11.5	3.416667
ASV_325	72.5	25.88889	32	18.64706	12.15385	22	20.45455	18.94872	25.25714	14.8	11.71429	15.225	28.14286	15.25	21.25	21.57143	28.64286	64.33333
ASV_529	28.375	69.888889	9.75	36.529412	38.769231	19.666667	6.333333	16.512821	4.285714	23.76	20.166667	22.675	2.285714	6.125	2.25	9.857143	72.071429	6.5
ASV_372	1.5	0	0.375	0.1764706	0.8461538	28.6	1.0909091	14.1538462	1.2285714	2.92	4.3571429	155.35	24.4285714	1.75	1.625	6.2142857	6	7.25
ASV_885	26.25	6.333333	16.25	3.823529	9.5	38.8	40.181818	25.461538	8.828571	14.44	11.095238	22.05	45	118	45.125	15.714286	6.357143	8.583333
ASV_306	4.875	7.444444	10.25	27.647059	18.846154	28.866667	42.666667	9.717949	43.714286	20.08	7.52381	12.275	8.857143	19.625	91.875	4.071429	12.857143	4.583333
ASV_394	13.75	2.777778	2.625	7.352941	107.076923	4.133333	11.636364	18.769231	16.285714	36.66	8.571429	11.425	8.571429	7.125	2	13.928571	2.857143	10.333333
ASV_1126	12	1.888889	1.5	104.470588	87.5	31.933333	13.363636	3.282051	4.971429	35.58	4.238095	3.575	19.142857	3	5.125	1	5.285714	13.083333
ASV_331	3	2.111111	42.125	14.294118	46.076923	27.533333	13.575758	7.923077	4.714286	33.02	42.714286	22.65	4	7.75	1.75	10.714286	7.5	5
ASV_1219	3.375	4.333333	2.375	104.411765	8.615385	31	6.424242	6.128205	7.228571	62.02	10.952381	11.075	2.428571	2.875	2.625	1	36.071429	3.583333
ASV_263	0	0.22222222	0.75	0.76470588	0.34615385	0.8	0.3030303	0.15384615	0.05714286	0.28	0.52380952	0.975	0	0.5	0	549.2142857	0.28571429	2.25
ASV_399	11.375	30.555556	11.625	39.529412	11.307692	32.066667	35.909091	18.871795	25.085714	27.5	10.690476	16.275	3.428571	10.75	16.75	9.571429	3.571429	16.666667
ASV_590	16	1.888889	2.25	69.941176	15.115385	21.533333	22.181818	5.307692	7.142857	60.7	18.119048	6.025	27.571429	3.125	2.75	1.571429	4.142857	9.5
ASV_304	8.25	64.333333	176.5	4.352941	13.807692	5.533333	58.030303	3.205128	13.257143	10.12	29.833333	12.525	9	12.625	7.5	2.071429	4.571429	2.166667
ASV_475	14.875	1.1111111	0.375	141.3529412	2.0769231	1.3333333	6.2727273	1.3589744	1.6857143	47.16	47.9285714	3.65	0.7142857	7.875	1.125	1.7142857	1.2142857	3.4166667
ASV_945	6.125	3.333333	15.375	64.529412	15.653846	23.4	6.575758	6.179487	2.828571	14.66	16.690476	50.775	64.142857	5.5	2.5	7.928571	57.642857	4.25
ASV_495	16.875	10.555556	7.25	48.705882	71.423077	8	30.757576	11.923077	9.371429	14.16	9.095238	12.125	90.714286	3.75	4	10.714286	12.285714	3.916667
ASV_594	3.125	3.777778	5.375	26.117647	24.230769	20.8	8.333333	12.333333	7.942857	37.68	27.5	7.45	121.714286	41	30.125	3.357143	6	9.833333
ASV_403	8.25	9.777778	7.375	12.058824	72.807692	19.933333	2.757576	3.923077	8.914286	23.88	24.595238	31.875	3.285714	1.625	20.125	1.214286	30.785714	13.666667
ASV_567	9	2	7.875	3.352941	14.884615	17.866667	8.727273	2.076923	3.428571	36.22	79	9.8	4.428571	4.75	1.5	4.928571	17.214286	15.416667
ASV_546	9.25	6.111111	9.5	27.705882	28.038462	17.933333	22.333333	15.74359	27.942857	26.2	8.952381	9.725	79.142857	37.125	17.375	8.285714	6.714286	14
ASV_439	2.5	3.111111	9.125	42	27.230769	6	10.484848	59.051282	15	21.3	12.785714	7.35	9.857143	2.25	1.375	13.571429	22.142857	11.416667
ASV_761	15.5	2.555556	3.25	90.294118	42.307692	35.466667	5.69697	8.205128	5.857143	46.66	8.190476	6.925	8.285714	7.125	2.25	4.714286	13.071429	2.666667
ASV_452	222.375	24.666667	0.375	1.470588	9.884615	2.733333	66.363636	9.051282	4.6	17.2	4.261905	8.2	39.571429	30	41.625	4.714286	4	3.083333
ASV_437	19.5	4.333333	2.75	50.882353	76	14.933333	8.787879	5.948718	13.657143	26.06	9.190476	22.25	17.428571	12.875	16	5.285714	5.357143	3.583333
ASV_398	4.625	0.8888889	5.125	30.1764706	66.5384615	22.9333333	7.4848485	23.9487179	5.6285714	35.74	15.952381	9.55	25.4285714	11.625	2.25	8.4285714	3.0714286	4.5
ASV_391	0.875	1.8888889	0.875	4.8235294	2.0769231	3.1333333	10.3939394	61.9230769	9.4	3.54	8.9047619	85.375	0.7142857	4.375	6.125	0.5714286	0.4285714	0.8333333
ASV_1023	8.5	3.333333	2.75	106.117647	31.692308	21.533333	10.939394	4.282051	10.314286	52.34	5.142857	5.525	14.142857	7.375	1.875	2.785714	4.357143	3.75
ASV_418	2.875	3.555556	1.625	34.117647	21.961538	10.266667	17.121212	46.487179	10.085714	18.16	19.952381	10.85	57	7.625	6.875	5.214286	22.857143	2.416667
ASV_482	22.625	11	28	6.235294	19.730769	54.133333	12.545455	15.25641	12.114286	14.7	17.47619	30.95	62.285714	9.75	17.875	9.214286	13.214286	12.75
ASV_1199	20.25	18.111111	30	9.882353	10.576923	11.933333	13.787879	34.871795	17.142857	15.34	16.619048	22.9	23	19.5	12.625	17.428571	18.5	24.333333
ASV_321	3.25	23.5555556	10.625	20.5882353	0.6923077	20	4.2424242	6.3076923	14.0285714	7.08	1.7380952	1.7	418.5714286	201.375	5.375	9	4.8571429	3.75
ASV_471	142.625	202.1111111	1.5	0.2352941	0.5	29.2	35.969697	20.3846154	3.7428571	14.38	8	6.125	11	2.875	2.75	7.7142857	1.1428571	1.5
ASV_685	1.625	2.3333333	6.625	33.2941176	24.2692308	186.9333333	3.8181818	2.8205128	12.9714286	19.22	18.3095238	2.325	0.5714286	4.125	2.875	0.9285714	19.9285714	12.0833333
ASV_395	5.625	3	5.625	7.529412	146.5	10.666667	14.545455	4.666667	10.457143	15.68	3.5	7.7	50.571429	7.75	7.75	3.285714	2.428571	1.666667
ASV_381	4.625	8.555556	19.5	20.588235	11.5	10.8	16.636364	6.897436	8.857143	13.56	9	9.975	75.142857	105.625	23.375	94.571429	20.428571	15.166667
ASV_356	12.125	9.444444	31.625	20.411765	28.115385	17.733333	20.030303	18.384615	35.171429	11.08	8.52381	17.7	41	15	39	4.285714	8.928571	5
ASV_1066	154.375	34.4444444	0.5	38.8235294	7.4615385	5.2666667	15.8484848	2.974359	1.6285714	51.16	8.6666667	11.1	0.4285714	13.5	2.125	4.4285714	6.5	8.9166667
ASV_1072	47.25	15.888889	22.25	26.235294	9.538462	4.4	9.030303	10.179487	19.971429	10.2	15.309524	25.525	55.571429	62.875	28	20.142857	15.071429	24.166667
ASV_312	0.375	0.7777778	20.375	0.4117647	159.7307692	1.1333333	7.2424242	4.1794872	2.5714286	5.54	22.9761905	6.625	5.2857143	13.75	1.5	13.4285714	4.5714286	11.1666667
ASV_485	13.25	9.111111	1.375	5.705882	17.346154	8.066667	17.666667	85.230769	2.657143	22.76	7.904762	7.425	6.571429	4	1.875	1.142857	4.714286	6.916667
ASV_353	10.75	18.111111	35.75	7	19.769231	4.8	9.666667	26.102564	79.485714	3.72	7.214286	5.825	8.714286	20.5	23.125	1.571429	6.571429	21.416667
ASV_330	0.375	0.1111111	0.125	0.3529412	22	0.8666667	12.6969697	12.1282051	7.0571429	11.12	65.547619	40.1	0.2857143	0	1.75	1.8571429	2.1428571	4.25
ASV_419	1.875	1.666667	2.5	6	55.692308	1.866667	9.878788	6.589744	8.371429	35.38	9.380952	2.375	9.857143	6.625	2.5	4	9.428571	137.5
ASV_357	7.25	10.555556	3.25	60.411765	31.192308	26.866667	20.393939	14.307692	13.828571	9.9	5.547619	23.9	4.142857	7.125	12.5	5.571429	7.571429	44.25
ASV_351	34.875	2.333333	1.75	17.588235	123.307692	4.266667	16.666667	4.615385	5.171429	11.3	3.785714	17.525	2.285714	1.125	1.125	5.071429	9.5	21.666667
ASV_295	0	0	1.5	0.4117647	223.7307692	0.4	1.969697	0.7435897	0.1714286	2.54	4.1666667	2.275	0	13	0.25	0.5	5.8571429	13.5
ASV_589	0.375	0.3333333	23.625	8.4117647	3.7692308	0.8666667	51.8787879	7.3846154	9.1142857	17.74	44.1666667	19.975	0.1428571	0	0.375	4.5714286	9.1428571	13.75
ASV_930	14.25	6	16.375	54.764706	58.730769	13	7.515152	5.564103	7.971429	32.28	9.928571	6.025	52.428571	6.375	17.625	2.928571	4	3.166667
ASV_378	20	3	5.75	46.470588	12.730769	9.733333	33.424242	27.128205	24.714286	13.78	5.904762	3.1	26.285714	34.125	5.375	21.571429	4.785714	13
ASV_545	6.5	14.111111	10.75	19.823529	8.346154	4.533333	4.909091	5.384615	18.914286	56.16	27.904762	3.575	4.571429	3.25	3.625	7.785714	16.142857	11
ASV_440	10	11.7777778	2	1.0588235	1.0769231	17.0666667	2.1212121	6.6153846	129.6571429	3	3.7142857	3.175	2.8571429	0	0.375	0.2142857	52.2142857	1.9166667
ASV_383	3.5	2	4.625	1.294118	2.038462	2.933333	15.090909	7	3.342857	8.88	3.904762	20.875	3.571429	51.75	151.875	4.642857	152	16.75
ASV_427	13.5	24.666667	31.25	7.588235	3.038462	1.933333	12.363636	12.538462	22.542857	23.32	7.97619	29.9	45.714286	32	23	12.071429	13.428571	17.583333
ASV_382	20.25	1.333333	2.5	19.294118	60.5	4.666667	26.818182	4.358974	5.171429	20.34	3.904762	7.425	19.142857	4	1.875	2.142857	42.857143	69.75
ASV_374	15.5	28.777778	18.375	8.058824	8.461538	6.933333	11.333333	13.923077	12.6	17.58	18.571429	29.6	20.428571	35.875	25.75	17.857143	13.357143	19.333333
ASV_604	3.875	2.666667	3.5	97.352941	44.538462	14.8	11.333333	8.589744	4.485714	29.76	6.619048	5.35	14.285714	4.5	2.75	3	10.357143	13.5
ASV_366	8.375	1.5555556	2.5	0.4705882	6.4230769	0.8666667	13.2424242	13.4358974	92.6571429	5.64	9.7857143	22.525	0.5714286	2.375	7.625	7.2857143	8.5	5.5833333
ASV_458	18.625	25.222222	13.25	13.411765	14.461538	23.733333	15.939394	12.923077	15.542857	20.12	13.833333	19.5	45.428571	22.75	23.875	11.071429	6.857143	10.416667
ASV_397	2	1.111111	0.375	5.941176	2.269231	12.266667	3.727273	1.487179	1.114286	92.42	8.904762	2.475	3.714286	2.875	0.875	4.071429	15.714286	31.166667
ASV_635	14.25	6.111111	6.375	40.705882	73.192308	18.266667	13.818182	6.461538	25.571429	5.52	6.547619	11.65	16.285714	18.75	10.75	15.428571	3.857143	5.25
ASV_494	7.5	2.888889	2.625	40.823529	29.615385	14.2	16.121212	8.897436	13.028571	19.16	11.833333	27.6	17.714286	4.375	4.625	11.714286	9.142857	17.833333
ASV_454	10.25	5.777778	5.375	80.352941	7.269231	9.133333	14.30303	7.820513	22.171429	11.4	11.238095	6.975	50.428571	6.5	6.75	10.142857	8	75.166667
ASV_349	2.375	2.444444	0.5	10.235294	128.576923	19.266667	19.878788	3.820513	4.342857	13.5	5.261905	0.75	13.714286	19.75	4.375	4.285714	4.071429	17.416667
ASV_430	1.375	2.666667	1.75	2.941176	2	9.266667	4.242424	31.128205	2.285714	16.82	6.547619	12.325	39.571429	4	3.5	169.285714	14.357143	7.75
ASV_522	18.625	11.111111	7.625	42.588235	50.576923	7.6	9.030303	11.769231	13.828571	9.02	15.047619	11.2	34.142857	41.75	23.25	4.214286	8.214286	13
ASV_420	29.375	38.333333	62.75	7.764706	11.730769	1.8	13.363636	13.794872	40.457143	5.88	2.357143	6.675	25.428571	25	129	12.214286	4.714286	5.666667
ASV_1182	18.75	1.111111	2.25	39.764706	31.730769	19.466667	7.090909	10.205128	3.714286	49.52	2.404762	13.925	9.571429	5.125	2.875	4.5	15.857143	2.166667
ASV_336	0.125	1.4444444	2.125	38.1176471	0.3846154	1.9333333	2.7575758	4.8205128	15.9428571	5.86	83.9761905	15.2	0.5714286	0.875	2.375	5.8571429	11.8571429	3.9166667
ASV_463	5.375	5	6.75	29.647059	2.307692	63.666667	5.454545	7.846154	4.171429	22.1	4.5	55.35	2.285714	3.25	9.625	8	11.785714	8.416667
ASV_415	8	9.888889	17.25	3.058824	2.423077	3.333333	8.787879	35.25641	66.514286	10.84	3.47619	10.875	16.285714	8	9.875	22.285714	4.642857	7.083333
ASV_616	7.5	2.777778	22.375	19.470588	58.153846	32.666667	6.878788	6.358974	30.228571	15.2	4.214286	10.225	38.857143	14.25	23.125	7.642857	5.071429	5.166667
ASV_1084	3.875	1	4.5	3.294118	11.961538	14.466667	8.515152	3.512821	1.885714	58.44	17.785714	21.25	14.285714	2.25	2.125	3.714286	24.214286	5.583333
ASV_384	0.875	1.3333333	4	5.4117647	12.3076923	5.6666667	7.6363636	20.025641	82.6	3.1	11.4047619	14.375	0.5714286	2.75	45.125	3.7142857	3.9285714	4.6666667
ASV_996	1.875	1.222222	1.375	37.058824	54.230769	79.866667	10	4.025641	10.342857	30.16	3.380952	4.6	7.714286	6.625	6.875	3.714286	2.428571	1.25
ASV_1208	48	2.666667	4	49.235294	68.076923	3.2	8.30303	7.384615	7.6	13.26	6.547619	24.525	25.714286	3.75	3.25	2.142857	2.142857	2.75
ASV_408	79.5	20.333333	12	8.176471	4.5	3.8	22.878788	25.564103	29.942857	24	4.785714	7.65	5.571429	5.75	7.75	7.571429	4.857143	7.583333
ASV_457	3.125	1.333333	2.375	54.058824	31.615385	9.666667	13.787879	29	10.514286	13.04	8.380952	6.825	52.857143	7.375	5.5	14.714286	15.214286	2.333333
ASV_519	15.75	1.555556	1.125	34.941176	72.538462	3	23.545455	8.948718	5.085714	6.38	20.380952	14.725	9.857143	2.5	1.125	6.714286	4.785714	5.333333
ASV_584	9.5	7.111111	13.5	22.058824	13.884615	23.066667	12.30303	10.128205	33.428571	17.44	10.52381	17.275	23.428571	17.375	12.5	10.428571	6.428571	9.166667
ASV_769	2.125	5.111111	7.375	3.352941	4.538462	12.533333	11.242424	9.615385	14.6	4.48	18.047619	13.875	2.285714	20.25	1.125	46	93.428571	51.583333
ASV_404	31.75	17.222222	25.25	9.705882	4.269231	8.8	6.333333	50.717949	7.742857	16.68	6.214286	17.8	21.428571	10.625	7.375	10.357143	10.928571	12.5
ASV_421	18.875	3.666667	4.875	19	19.923077	14.733333	28.787879	17.128205	12.314286	13.2	10.952381	9.75	53.285714	18	1.375	21.214286	11.5	15.083333
ASV_559	10	5.4444444	1.25	43.7058824	17.1923077	2.8	24.9090909	2.2564103	6.0285714	51.02	2.3095238	4.6	78.2857143	5.25	3.375	0.9285714	1.5714286	0.75
ASV_344	5.75	1.6666667	1.375	0.1176471	6.7692308	2.5333333	0.969697	20.2564103	1.8857143	3.86	25.7857143	81.525	0.1428571	4.875	0	4.2142857	9.2857143	3.25
ASV_411	5.625	1.222222	3.5	2.411765	5.153846	5.066667	7.393939	17.307692	8.542857	60.48	6.738095	8.5	12.571429	2.25	0.75	12.071429	15.785714	22.833333
ASV_707	9	1.777778	31.5	4.294118	6.153846	122.2	12.909091	7.025641	4.428571	15.32	10.642857	10.825	42.571429	35.75	23.5	4.714286	8.571429	8.916667
ASV_637	221.125	77.3333333	14.25	0.6470588	3.1153846	20.6666667	6.4242424	6.2307692	30.9428571	11.6	2.9761905	10.625	16	11.75	4.375	3.5	0.6428571	1
ASV_477	25.5	11.222222	1.5	5.588235	10.5	1.466667	2.454545	15.076923	67.171429	5.22	2.47619	1.6	157.428571	5.5	9.25	5.5	25.142857	12.583333
ASV_406	2	2.6666667	1.5	12.7058824	126.6538462	0.6	0.7272727	0.9487179	1.5142857	4.22	4.3333333	33.775	4	3.875	13.125	9.2857143	6.2857143	11.4166667
ASV_729	3.875	1.222222	3.125	37.411765	17.923077	35.733333	23	4.461538	3.257143	21.38	35.52381	5.875	4.571429	6.375	9.5	2.071429	8.428571	5.833333
ASV_583	6.25	9.333333	4.875	13.588235	23.230769	12.8	15.909091	26.25641	14.285714	11.26	24.642857	8.725	7.142857	6.625	14	2.285714	27.428571	6.333333
ASV_465	7	14.333333	22.625	4.176471	5.576923	3.6	12.454545	12.384615	27.257143	11.86	6.357143	39.35	67.428571	6.5	7.875	8.071429	9.714286	11.583333
ASV_734	2.625	4.333333	5.75	15.058824	112.461538	24.6	2.666667	4.564103	4.057143	8.86	26.333333	4.1	1.285714	0.5	0.25	2	2.857143	2.833333
ASV_369	4.375	2.7777778	9.875	0.6470588	1.4615385	1.4	79.8787879	18.1025641	53.5714286	1.04	1.4047619	4	6.1428571	1.5	1.5	1.4285714	0.9285714	1.5
ASV_684	15.75	2.777778	4.25	38.470588	98	17.733333	5.969697	6.358974	7.971429	11.36	4.261905	7.15	13.142857	7	6.875	6.428571	3.5	4.333333
ASV_550	0.25	0.44444444	64	0	28	0.13333333	10.63636364	61.17948718	0.08571429	20.52	17.80952381	0.1	0.14285714	0.125	0.125	0.07142857	0	0
ASV_651	13.25	11.333333	4.625	31.058824	5.192308	2.4	23.212121	5.153846	9.942857	20.08	6.238095	42.175	6.857143	4	2.25	4.857143	23.142857	5.583333
ASV_531	5.625	2.222222	2.875	1.529412	1.769231	3.733333	16.454545	14.051282	6.371429	40.04	6.857143	11.575	9.142857	7.625	3.625	2.142857	89.857143	2.75
ASV_401	5.25	2.1111111	3.875	1.8235294	4.3076923	1.8	12.2727273	3.7179487	1.3428571	82.52	9.3809524	5.85	0.2857143	0.25	0.125	1.5	2	4.1666667
ASV_1000	2.25	6.888889	3.875	3.176471	4.846154	43.6	18.151515	10.051282	13.028571	26.18	23.47619	9.275	2.714286	6.875	7.5	5	22	11.083333
ASV_512	2	0.2222222	1.75	53.9411765	61.7307692	4.2	9	5.3333333	1.5142857	36.6	5.0952381	6	2	0.75	0.625	2	6.5714286	7.5833333
ASV_530	29.875	7.222222	2.5	4.588235	2.653846	9.333333	21.727273	8.871795	7.857143	43.84	9.452381	9.875	11	11.875	6.125	4	7.928571	31
ASV_592	4.625	7.111111	13.75	4.823529	7.5	3.666667	27.69697	31.333333	21.828571	11.64	10.52381	12.25	9.428571	32.625	15.5	7	4.642857	7.166667
ASV_688	1.5	2.333333	1	26.764706	33.692308	10.933333	12.060606	5.128205	10.971429	53.24	2.857143	2.75	2.857143	1	2.25	4	2	8.166667
ASV_744	89.875	26.888889	9	3	11.230769	10.6	11.666667	14.769231	27.314286	7.82	13.404762	10.45	41.571429	12.75	13.5	5.571429	3.5	13.916667
ASV_653	30.875	8.2222222	0.5	27.3529412	0.3846154	5.5333333	5.6666667	78.8461538	2.1142857	19.48	1.8095238	3.225	1.7142857	5.875	1.625	1.2142857	5.8571429	3.25
ASV_459	2.875	1.4444444	4.5	0.1176471	5.5384615	12.1333333	14.4848485	17.1538462	68.7428571	2.1	6.7380952	8.05	35.8571429	17.25	51.75	0	9	0
ASV_416	12.625	0.6666667	0.125	0.1764706	1.9230769	3.3333333	1.8787879	3.2307692	2.8571429	65.2	12.1666667	31.925	0	0.25	0	0.4285714	2.5	0
ASV_833	30.75	77.6666667	1	1.1176471	3.4230769	7.4	15.9090909	6.5128205	2.7142857	59.86	3.452381	5.925	0.2857143	2.75	0.875	3	0.7142857	7.0833333
ASV_490	70.625	3.555556	11.25	1.470588	1.307692	8.733333	6.181818	3.948718	5.257143	8.48	45.380952	34.725	5.142857	6.75	4.375	8.642857	8.357143	7.083333
ASV_587	6.125	12.555556	2.5	49.235294	52.615385	28	2.818182	3.025641	4.628571	13.46	33.690476	3.325	2.428571	2.375	1.875	1.285714	4.357143	1.333333
ASV_657	2.125	1.333333	8.5	9.294118	4.423077	38.2	14.242424	4.179487	3.628571	45.08	9.119048	19.15	9.142857	9.625	1.75	6.928571	7.214286	5.666667
ASV_425	41.125	12.111111	3	19.058824	38.961538	2.466667	34	6.051282	5.228571	4.92	1.809524	10.275	97.857143	1.625	2.375	23.357143	10.428571	18.833333
ASV_772	0.625	6.444444	4	116.294118	47.115385	3.866667	4.545455	16.615385	4	12.84	4.690476	0.7	5.857143	6.125	6.375	2.071429	1.714286	14.333333
ASV_469	7.375	11.6666667	7.875	0.1176471	12.6538462	5.2	68.3030303	4.1538462	23.6857143	2.96	7.6428571	25.05	4.5714286	4.5	1.875	0.2857143	0.5	2.8333333
ASV_525	19.125	8	16.75	5.705882	7.346154	24.8	10.606061	5	8.114286	7.24	10.047619	6.025	276.428571	15.125	20.875	12	7.142857	9.666667
ASV_379	3.125	1	0.5	34.8823529	131.1923077	14.4666667	1.8484848	1.0512821	1	16	2.047619	1.025	1.7142857	4	1.5	0.7857143	5.4285714	0.4166667
ASV_639	5.875	3.111111	4.75	2.823529	3.269231	4.4	18.060606	10.717949	8.942857	7.76	12.547619	63.6	5.428571	6.5	2.375	6.214286	6.214286	7.166667
ASV_431	6.5	6.888889	7.875	9.117647	15.230769	31.266667	5.515152	7.179487	8.771429	6.98	5.642857	9.85	3.571429	38.75	7.75	16.642857	49.857143	99.333333
ASV_489	63.5	5.555556	3.625	73.588235	18.538462	7.266667	4.69697	19.282051	10.542857	6.54	10.047619	2.5	41.428571	0.75	1.25	15.428571	25.285714	3
ASV_668	19.75	5.666667	1.375	49.647059	28.038462	2.266667	20.666667	2.179487	3.028571	40.74	2.714286	2.025	2.714286	4	2.625	10.071429	19.5	2.5
ASV_370	0.375	10.7777778	181.625	0.2941176	0.7692308	0.6666667	1.3333333	1.6153846	1.5714286	10.4	2.4047619	39.6	1.5714286	1.375	0.625	102.1428571	0.3571429	2.1666667
ASV_693	6.25	0.6666667	1.375	31.0588235	39.1923077	8.5333333	14	3.8205128	2	36.62	13.9047619	0.925	59.7142857	2.75	0.75	0.8571429	2.2142857	6.5
ASV_934	80.375	6.111111	15.5	15.117647	11.538462	9.533333	46.606061	8.564103	15.771429	11.24	7.071429	7.75	4.142857	2.375	1.5	5.071429	5.142857	9.916667
ASV_455	0.125	0.8888889	145.5	5.4117647	11.1538462	2.1333333	26.3333333	7.7435897	3.0857143	21.36	11.4047619	8.475	2	29.5	1.75	12.4285714	10.0714286	4
ASV_442	0.125	0	0	18.29411765	191.9230769	0.06666667	0.03030303	0.07692308	0.05714286	0.28	0.07142857	0.275	0.28571429	0.75	0.25	0	0	1.33333333
ASV_730	1.125	7.222222	20.5	2.117647	2.192308	65.666667	15.636364	4.512821	13.885714	5.48	35.02381	16.725	4.428571	3.375	15.5	2.071429	10.142857	4.833333
ASV_557	19.5	12.777778	27.875	10.705882	59.846154	2.933333	5.818182	7	9.342857	16.88	14.214286	9.575	8.857143	9.25	5.25	6.642857	4.642857	6.833333
ASV_571	32.75	4.5555556	5	30.7058824	42.4615385	16.6666667	3.0606061	1	4.6285714	48.04	3.6904762	2.425	0.4285714	3.125	1.375	4.3571429	1.6428571	0.5
ASV_624	1.5	2.555556	2.25	60.941176	13.5	4.4	14	3.230769	2.828571	15.22	9.047619	29.325	1.285714	2.375	1.375	6.714286	43.714286	3.916667
ASV_979	1.5	0.8888889	3.5	27.5294118	32	28.5333333	7.6060606	2.025641	2.2285714	45.76	8.1428571	5.325	12.5714286	4.875	2.75	2.1428571	4.6428571	2.3333333
ASV_464	6.875	7	6.125	14.235294	2.923077	5.733333	12.515152	5.589744	28.771429	26.5	9.690476	11	44	42.25	8.5	3.5	3.428571	2.666667
